"cluster_set","featset","focgene","subtype","cost","weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctriad","M1","H5N6",1,0.111111111111111,0.81228157544094,0.352739123476593,0.0157035466361254,0.0375914672150549
"70_7","prot_ctriad","M1","H5N6",1,0.166666666666667,0.944201199092933,0.597302042014803,0.00728241533440757,0.0639392577819472
"70_7","prot_ctriad","M1","H5N6",1,0.333333333333333,0.951760645855358,0.630506288589932,0.0107218307498014,0.076286169539363
"70_7","prot_ctriad","M1","H5N6",10,0.111111111111111,0.813238379598889,0.346271850615671,0.0110917880644595,0.0396561110264587
"70_7","prot_ctriad","M1","H5N6",10,0.166666666666667,0.937113461013625,0.560567890744297,0.0054767210399659,0.0449153048674133
"70_7","prot_ctriad","M1","H5N6",10,0.333333333333333,0.950818375324417,0.627976462876299,0.00864831753767049,0.0540403530020573
"70_7","prot_ctriad","M1","H7N3",0.001,0.111111111111111,0.95158720115135,0.632312911118278,0.00995470651306372,0.0676971597958226
"70_7","prot_ctriad","M1","H7N3",0.001,0.166666666666667,0.955078485378593,0.645140127537207,0.0100199605882873,0.0803573945537427
"70_7","prot_ctriad","M1","H7N3",0.001,0.333333333333333,0.954585948065161,0.633248678092187,0.00695031793875648,0.0485632894044497
"70_7","prot_ctriad","M1","H7N3",0.1,0.111111111111111,0.860239004478853,0.383690864740612,0.0568506175741376,0.0898606469463865
"70_7","prot_ctriad","M1","H7N3",0.1,0.166666666666667,0.950095923127505,0.625800178426432,0.0123540706845083,0.0743666715407488
"70_7","prot_ctriad","M1","H7N3",0.1,0.333333333333333,0.953090929392936,0.623075146339481,0.0071578546390606,0.0366561576024594
"70_7","prot_ctriad","M1","H7N3",1,0.111111111111111,0.84827635513207,0.357641830074907,0.0530392013322043,0.0812149796428351
"70_7","prot_ctriad","M1","H7N3",1,0.166666666666667,0.936133279984119,0.566766123432217,0.0198267459480955,0.0722505811200173
"70_7","prot_ctriad","M1","H7N3",1,0.333333333333333,0.948105879579658,0.601827738467534,0.0125082163766757,0.0537245474573065
"70_7","prot_ctriad","M1","H7N3",10,0.111111111111111,0.843787577077208,0.352661099193268,0.046871723766759,0.0567316935082017
"70_7","prot_ctriad","M1","H7N3",10,0.166666666666667,0.928630804828724,0.525582264463284,0.0156786308709435,0.0669821636311913
"70_7","prot_ctriad","M1","H7N3",10,0.333333333333333,0.942112113993623,0.569717671566491,0.0148042377303954,0.0635502580628283
"70_7","prot_ctriad","M1","H7N4",0.001,0.111111111111111,0.952675993747259,0.628144919849062,0.00961948732007841,0.101134664936292
"70_7","prot_ctriad","M1","H7N4",0.001,0.166666666666667,0.95267828308524,0.622356785705554,0.0100379605331943,0.108790650502662
"70_7","prot_ctriad","M1","H7N4",0.001,0.333333333333333,0.95267828308524,0.622356785705554,0.0100379605331943,0.108790650502662
"70_7","prot_ctriad","M1","H7N4",0.1,0.111111111111111,0.822172438249284,0.351076837869874,0.0209940710008954,0.0381141563978895
"70_7","prot_ctriad","M1","H7N4",0.1,0.166666666666667,0.950767833278797,0.623091862743003,0.0129074561501119,0.109139048551222
"70_7","prot_ctriad","M1","H7N4",0.1,0.333333333333333,0.955546823575044,0.636777690806455,0.00869405892020639,0.096528786807333
"70_7","prot_ctriad","M1","H7N4",1,0.111111111111111,0.814062452975807,0.343538749488687,0.020251484877176,0.0480106708833828
"70_7","prot_ctriad","M1","H7N4",1,0.166666666666667,0.944086397643713,0.586232677714886,0.0119425849006542,0.104393740480642
"70_7","prot_ctriad","M1","H7N4",1,0.333333333333333,0.950291648240371,0.609859791360448,0.0125429281039014,0.11662503489496
"70_7","prot_ctriad","M1","H7N4",10,0.111111111111111,0.810255305821461,0.328354185455026,0.0232529113315876,0.0404795757749213
"70_7","prot_ctriad","M1","H7N4",10,0.166666666666667,0.934515828430768,0.546236163594701,0.0117649336049006,0.0939643013623269
"70_7","prot_ctriad","M1","H7N4",10,0.333333333333333,0.948856230588036,0.602773601659022,0.012349702436033,0.112397599734932
"70_7","prot_ctriad","M1","H7N7",0.001,0.111111111111111,0.95169566148039,0.632050388693738,0.0128579643084778,0.10656709097142
"70_7","prot_ctriad","M1","H7N7",0.001,0.166666666666667,0.953117467750873,0.639448702319155,0.0123930949334049,0.104560986438126
"70_7","prot_ctriad","M1","H7N7",0.001,0.333333333333333,0.953590275667028,0.638226858194549,0.0126406077402187,0.10360155366971
"70_7","prot_ctriad","M1","H7N7",0.1,0.111111111111111,0.833224291575207,0.353089200450637,0.0402663464901347,0.0231269154614941
"70_7","prot_ctriad","M1","H7N7",0.1,0.166666666666667,0.943644380849837,0.603233696674847,0.0116801708982155,0.101773920834161
"70_7","prot_ctriad","M1","H7N7",0.1,0.333333333333333,0.953593642221199,0.639630987921405,0.0115894420339433,0.0976210633588115
"70_7","prot_ctriad","M1","H7N7",1,0.111111111111111,0.831804726125762,0.353702644954004,0.0461607142890603,0.0347301718976919
"70_7","prot_ctriad","M1","H7N7",1,0.166666666666667,0.94033244203479,0.588275382363997,0.0127974988398741,0.0910672290782893
"70_7","prot_ctriad","M1","H7N7",1,0.333333333333333,0.948858771402535,0.618898659094152,0.0147560547589174,0.109279086894588
"70_7","prot_ctriad","M1","H7N7",10,0.111111111111111,0.830853481627782,0.345694002696783,0.0465534992741923,0.0384369886162506
"70_7","prot_ctriad","M1","H7N7",10,0.166666666666667,0.907112014678283,0.475974109674752,0.0364954239753219,0.0952076557229604
"70_7","prot_ctriad","M1","H7N7",10,0.333333333333333,0.944123905906488,0.594990233113312,0.0167807179309131,0.1122742983598
"70_7","prot_ctriad","M1","H7N9",0.001,0.111111111111111,0.968378978534419,0.282048000692001,0.00785064736304734,0.175073156236131
"70_7","prot_ctriad","M1","H7N9",0.001,0.166666666666667,0.96941793957338,0.278471658033235,0.00865741790175392,0.172053267123682
"70_7","prot_ctriad","M1","H7N9",0.001,0.333333333333333,0.973044882578561,0.124114807235583,0.00536197190257166,0.179653543464544
"70_7","prot_ctriad","M1","H7N9",0.1,0.111111111111111,0.947135455218357,0.279001587388717,0.0215456023951557,0.111200889342396
"70_7","prot_ctriad","M1","H7N9",0.1,0.166666666666667,0.967344054908822,0.245719902461571,0.00809616318428206,0.1580268357026
"70_7","prot_ctriad","M1","H7N9",0.1,0.333333333333333,0.970969652109548,0.196860012639315,0.00806748651417531,0.142698981113177
"70_7","prot_ctriad","M1","H7N9",1,0.111111111111111,0.932096090438059,0.27736262081998,0.00918092347306659,0.11099283805295
"70_7","prot_ctriad","M1","H7N9",1,0.166666666666667,0.954907475943745,0.246828841196445,0.0155890399389573,0.134719373736907
"70_7","prot_ctriad","M1","H7N9",1,0.333333333333333,0.968897113249445,0.210226630186692,0.00606786276785284,0.149642440703339
"70_7","prot_ctriad","M1","H7N9",10,0.111111111111111,0.932097436242514,0.279287168470962,0.0106940233598476,0.115045454465011
"70_7","prot_ctriad","M1","H7N9",10,0.166666666666667,0.949201265056187,0.219080527051763,0.0117941222510649,0.132669130743621
"70_7","prot_ctriad","M1","H7N9",10,0.333333333333333,0.961643227239082,0.214325687129013,0.0105697823157704,0.130943730569196
"70_7","prot_ctriad","M1","H8N4",0.001,0.111111111111111,0.931107322308021,0.5488773638955,0.0472675873632516,0.15256799280986
"70_7","prot_ctriad","M1","H8N4",0.001,0.166666666666667,0.951911104813931,0.609104482048762,0.0105943063507092,0.114444454672402
"70_7","prot_ctriad","M1","H8N4",0.001,0.333333333333333,0.951914439695321,0.591704993870729,0.00990247379060291,0.0996896228418327
"70_7","prot_ctriad","M1","H8N4",0.1,0.111111111111111,0.827920836580317,0.350670541868342,0.00773100764354231,0.0226083624030427
"70_7","prot_ctriad","M1","H8N4",0.1,0.166666666666667,0.927343736798881,0.529014131390253,0.0415493548166191,0.0966182344929133
"70_7","prot_ctriad","M1","H8N4",0.1,0.333333333333333,0.950499345355699,0.589140649486676,0.00547839830379588,0.0700137150475974
"70_7","prot_ctriad","M1","H8N4",1,0.111111111111111,0.821795378394901,0.350066886437421,0.0207771804878451,0.0440295502324965
"70_7","prot_ctriad","M1","H8N4",1,0.166666666666667,0.91602847899497,0.502769502096004,0.0509224624744246,0.146089454037484
"70_7","prot_ctriad","M1","H8N4",1,0.333333333333333,0.951924449587141,0.607912253545311,0.0101357410455815,0.104713775530786
"70_7","prot_ctriad","M1","H8N4",10,0.111111111111111,0.821789823757685,0.349902679982678,0.018660865515762,0.0403621614950729
"70_7","prot_ctriad","M1","H8N4",10,0.166666666666667,0.902832025356643,0.45682005583466,0.0447326885130293,0.104011536922558
"70_7","prot_ctriad","M1","H8N4",10,0.333333333333333,0.949569288654844,0.595981949256463,0.0111635535484052,0.108759796524161
"70_7","prot_ctriad","M1","H9N2",0.001,0.111111111111111,0.937562013917315,0.644433707839914,0.0161663986998872,0.067686120304886
"70_7","prot_ctriad","M1","H9N2",0.001,0.166666666666667,0.936993860008187,0.628946221353178,0.0150483052271991,0.0582707171065974
"70_7","prot_ctriad","M1","H9N2",0.001,0.333333333333333,0.94959967253377,0.635694617946321,0.0144095718362934,0.0391871039610142
"70_7","prot_ctriad","M1","H9N2",0.1,0.111111111111111,0.919227179697094,0.586081979590571,0.0337163963828446,0.101835590793871
"70_7","prot_ctriad","M1","H9N2",0.1,0.166666666666667,0.9352730249693,0.635818747868768,0.0158032247524899,0.0605609293232081
"70_7","prot_ctriad","M1","H9N2",0.1,0.333333333333333,0.939284486287352,0.639650752676807,0.0110167410021968,0.0455402492094604
"70_7","prot_ctriad","M1","H9N2",1,0.111111111111111,0.909493246009005,0.549701737446624,0.0312022984394295,0.0851565669677838
"70_7","prot_ctriad","M1","H9N2",1,0.166666666666667,0.926678673761768,0.598617974171975,0.0195346836178091,0.065809534246037
"70_7","prot_ctriad","M1","H9N2",1,0.333333333333333,0.936422431436758,0.620741229663859,0.00745179069237485,0.0206676209073729
"70_7","prot_ctriad","M1","H9N2",10,0.111111111111111,0.910069586573885,0.547888045693558,0.0191204861472435,0.060798834720455
"70_7","prot_ctriad","M1","H9N2",10,0.166666666666667,0.919232091690544,0.580454820111,0.0193100081088988,0.0575871740198149
"70_7","prot_ctriad","M1","H9N2",10,0.333333333333333,0.934701596397872,0.620453573929151,0.00984428657238351,0.0403043209235956
"70_7","prot_pseaac","M1","H10N8",0.001,0.111111111111111,0.917087680355161,0.474489983891104,0.0162531073586909,0.0965124715852424
"70_7","prot_pseaac","M1","H10N8",0.001,0.166666666666667,0.916147613762486,0.461030923784751,0.014640087144506,0.086551552986786
"70_7","prot_pseaac","M1","H10N8",0.001,0.333333333333333,0.916147613762486,0.461030923784751,0.014640087144506,0.086551552986786
"70_7","prot_pseaac","M1","H10N8",0.1,0.111111111111111,0.776258601553829,0.290959269205018,0.035974666889719,0.0245810776189796
"70_7","prot_pseaac","M1","H10N8",0.1,0.166666666666667,0.949590455049944,0.603123430854798,0.0109295550851457,0.086713576391468
"70_7","prot_pseaac","M1","H10N8",0.1,0.333333333333333,0.951476137624861,0.612555628427787,0.00956193881473216,0.0813484457965547
"70_7","prot_pseaac","M1","H10N8",1,0.111111111111111,0.797921198668146,0.3038633482128,0.0376129964693446,0.0387321542824513
"70_7","prot_pseaac","M1","H10N8",1,0.166666666666667,0.94676692563818,0.587072347834146,0.00797582972490111,0.0615215377026234
"70_7","prot_pseaac","M1","H10N8",1,0.333333333333333,0.947706992230855,0.584694780822718,0.0099703084145101,0.0850516672466476
"70_7","prot_pseaac","M1","H10N8",10,0.111111111111111,0.798390677025527,0.30428384723012,0.0366921557106474,0.0396052408376675
"70_7","prot_pseaac","M1","H10N8",10,0.166666666666667,0.946295227524972,0.581763812191791,0.0089345504649149,0.0679970016096944
"70_7","prot_pseaac","M1","H10N8",10,0.333333333333333,0.949592674805771,0.591772244471668,0.00797415961082199,0.0784507719374861
"70_7","prot_pseaac","M1","H16N3",0.001,0.111111111111111,0.907328605200946,0.441693120423462,0.0134149039802469,0.103681195071578
"70_7","prot_pseaac","M1","H16N3",0.001,0.166666666666667,0.912056737588652,0.450994457158591,0.00980446399684527,0.0956525462862658
"70_7","prot_pseaac","M1","H16N3",0.001,0.333333333333333,0.912056737588652,0.450994457158591,0.00980446399684527,0.0956525462862658
"70_7","prot_pseaac","M1","H16N3",0.1,0.111111111111111,0.79338061465721,0.305809195884679,0.0332905514904299,0.0520542092984181
"70_7","prot_pseaac","M1","H16N3",0.1,0.166666666666667,0.949881796690307,0.606500722885057,0.00736284231791842,0.0924891629449953
"70_7","prot_pseaac","M1","H16N3",0.1,0.333333333333333,0.950827423167849,0.605693871957798,0.0107558516936901,0.128536095216744
"70_7","prot_pseaac","M1","H16N3",1,0.111111111111111,0.820330969267139,0.343126536430745,0.030550468045674,0.0647043014446932
"70_7","prot_pseaac","M1","H16N3",1,0.166666666666667,0.948936170212766,0.60545466533697,0.00776911429085343,0.0881695456859311
"70_7","prot_pseaac","M1","H16N3",1,0.333333333333333,0.95177304964539,0.615631084127427,0.00845794034042472,0.102452958930861
"70_7","prot_pseaac","M1","H16N3",10,0.111111111111111,0.822222222222222,0.341695474958503,0.0156278901948354,0.0494285305234757
"70_7","prot_pseaac","M1","H16N3",10,0.166666666666667,0.945626477541371,0.575684409381486,0.00709219858156029,0.10075633406456
"70_7","prot_pseaac","M1","H16N3",10,0.333333333333333,0.953191489361702,0.618009983345606,0.00936719279251013,0.109568700273789
"70_7","prot_pseaac","M1","H3N8",0.001,0.111111111111111,0.914266086558278,0.483086982589493,0.00742295521173404,0.051712553788762
"70_7","prot_pseaac","M1","H3N8",0.001,0.166666666666667,0.914264814390759,0.480519662266641,0.00825438422155651,0.0532351545656687
"70_7","prot_pseaac","M1","H3N8",0.001,0.333333333333333,0.914264814390759,0.480519662266641,0.00825438422155651,0.0532351545656687
"70_7","prot_pseaac","M1","H3N8",0.1,0.111111111111111,0.768521486909396,0.30056017167945,0.025484376272615,0.0446703324339679
"70_7","prot_pseaac","M1","H3N8",0.1,0.166666666666667,0.94805485586342,0.619907374016267,0.00388489842012089,0.0531511393245534
"70_7","prot_pseaac","M1","H3N8",0.1,0.333333333333333,0.949568735211053,0.623649013692711,0.00402739384689561,0.0507741580912385
"70_7","prot_pseaac","M1","H3N8",1,0.111111111111111,0.792227056458795,0.323485822377974,0.0215327241125503,0.0365687106481455
"70_7","prot_pseaac","M1","H3N8",1,0.166666666666667,0.947044754853319,0.61320891439626,0.00623124221499104,0.0636313480224834
"70_7","prot_pseaac","M1","H3N8",1,0.333333333333333,0.948559906368471,0.619198913043602,0.00343645391667518,0.0408450193370328
"70_7","prot_pseaac","M1","H3N8",10,0.111111111111111,0.798281301681805,0.327681057026501,0.0174383447941275,0.0413329494774358
"70_7","prot_pseaac","M1","H3N8",10,0.166666666666667,0.948056128030939,0.616718046911946,0.00386170007463607,0.0423811497145512
"70_7","prot_pseaac","M1","H3N8",10,0.333333333333333,0.950575019718596,0.62558284970649,0.00497739179470359,0.0414708819532768
"70_7","prot_pseaac","M1","H4N6",0.001,0.111111111111111,0.916910750224675,0.49925909336582,0.0117350181577869,0.0711527822024842
"70_7","prot_pseaac","M1","H4N6",0.001,0.166666666666667,0.917413262787489,0.49821030626283,0.011521820309543,0.0725200895536342
"70_7","prot_pseaac","M1","H4N6",0.001,0.333333333333333,0.917413262787489,0.49821030626283,0.011521820309543,0.0725200895536342
"70_7","prot_pseaac","M1","H4N6",0.1,0.111111111111111,0.806174449071554,0.356649788953965,0.0778744857037986,0.10020737097271
"70_7","prot_pseaac","M1","H4N6",0.1,0.166666666666667,0.94963735554346,0.639672646648508,0.012996305774643,0.091951785199575
"70_7","prot_pseaac","M1","H4N6",0.1,0.333333333333333,0.950643646443806,0.642492840292026,0.0144521609774755,0.104403179725262
"70_7","prot_pseaac","M1","H4N6",1,0.111111111111111,0.797091249699379,0.334838462349525,0.0277361216624426,0.0378046738623512
"70_7","prot_pseaac","M1","H4N6",1,0.166666666666667,0.949136108755364,0.636167498889746,0.0125463293723021,0.0932215103644889
"70_7","prot_pseaac","M1","H4N6",1,0.333333333333333,0.947626039517487,0.617258542323941,0.0109244366081284,0.0838474181339335
"70_7","prot_pseaac","M1","H4N6",10,0.111111111111111,0.801613862764705,0.329582869985646,0.0236942455076088,0.0395393294033764
"70_7","prot_pseaac","M1","H4N6",10,0.166666666666667,0.946619748617141,0.620641838864038,0.0117621307689893,0.0919930543251458
"70_7","prot_pseaac","M1","H4N6",10,0.333333333333333,0.949639887092895,0.627814943170841,0.0119762042625058,0.0892092611964026
"70_7","prot_pseaac","M1","H4N8",0.001,0.111111111111111,0.909111178335742,0.46503420637692,0.0270720321483703,0.101518659589207
"70_7","prot_pseaac","M1","H4N8",0.001,0.166666666666667,0.909129104904037,0.443965891663417,0.009612586838778,0.0462481588394452
"70_7","prot_pseaac","M1","H4N8",0.001,0.333333333333333,0.909601918142808,0.445727010914297,0.0104267274391549,0.0492682763929517
"70_7","prot_pseaac","M1","H4N8",0.1,0.111111111111111,0.784177562658958,0.299510098409929,0.0235206761682585,0.0314757341359038
"70_7","prot_pseaac","M1","H4N8",0.1,0.166666666666667,0.951245336291217,0.626244501807613,0.0104545453841372,0.0676078288946328
"70_7","prot_pseaac","M1","H4N8",0.1,0.333333333333333,0.952666016828566,0.633446622096437,0.00981155779973196,0.0656523575717818
"70_7","prot_pseaac","M1","H4N8",1,0.111111111111111,0.820152823994712,0.343728869487285,0.0179795617121715,0.0366329793092407
"70_7","prot_pseaac","M1","H4N8",1,0.166666666666667,0.948877908865808,0.613969421843104,0.0103249359750868,0.0670610332300882
"70_7","prot_pseaac","M1","H4N8",1,0.333333333333333,0.948408456858593,0.598941648911967,0.00832031327469487,0.0500088274620818
"70_7","prot_pseaac","M1","H4N8",10,0.111111111111111,0.805959463547444,0.320014615933598,0.0207540389414672,0.0369042220521842
"70_7","prot_pseaac","M1","H4N8",10,0.166666666666667,0.947460589560015,0.606043719032155,0.00815717299802628,0.0539258093120696
"70_7","prot_pseaac","M1","H4N8",10,0.333333333333333,0.945571577425969,0.572710977078422,0.00607474143134983,0.0463586459422142
"70_7","prot_pseaac","M1","H5N1",0.001,0.111111111111111,0.920294297301042,0.475751392488868,0.0114432504481801,0.0619962912910195
"70_7","prot_pseaac","M1","H5N1",0.001,0.166666666666667,0.922296803566706,0.486539633892986,0.012454537286551,0.0694878408108965
"70_7","prot_pseaac","M1","H5N1",0.001,0.333333333333333,0.930818119419151,0.519929572130378,0.0176312237242711,0.0845202232793747
"70_7","prot_pseaac","M1","H5N1",0.1,0.111111111111111,0.837082278560723,0.370289684223103,0.0113874359884392,0.029333982229185
"70_7","prot_pseaac","M1","H5N1",0.1,0.166666666666667,0.965909679978842,0.695329648496077,0.00424045847719357,0.0444023682273024
"70_7","prot_pseaac","M1","H5N1",0.1,0.333333333333333,0.965909679978842,0.695502564472761,0.00492573402409753,0.0481971218769977
"70_7","prot_pseaac","M1","H5N1",1,0.111111111111111,0.845106125867432,0.377893247030297,0.00795269034003513,0.026467403962351
"70_7","prot_pseaac","M1","H5N1",1,0.166666666666667,0.960392104633443,0.658853023599996,0.00766438301223797,0.0644913931269677
"70_7","prot_pseaac","M1","H5N1",1,0.333333333333333,0.964407180010327,0.686142457922421,0.00626114015334205,0.0548855217888045
"70_7","prot_pseaac","M1","H5N1",10,0.111111111111111,0.8441048727346,0.380238844098068,0.00751889695727834,0.0248520842557282
"70_7","prot_pseaac","M1","H5N1",10,0.166666666666667,0.958880801249354,0.649603867839492,0.0124317952088362,0.0900387664065682
"70_7","prot_pseaac","M1","H5N1",10,0.333333333333333,0.965908426846009,0.695903399426904,0.00656999520507211,0.0588318337024439
"70_7","prot_pseaac","M1","H5N6",0.001,0.111111111111111,0.871422476365151,0.399080919102631,0.0406337573085218,0.0389651510016204
"70_7","prot_pseaac","M1","H5N6",0.001,0.166666666666667,0.912994362643907,0.470479569431336,0.0170397346882192,0.0690228851976796
"70_7","prot_pseaac","M1","H5N6",0.001,0.333333333333333,0.913467175882677,0.47172595221438,0.0161301719692846,0.0679368328320168
"70_7","prot_pseaac","M1","H5N6",0.1,0.111111111111111,0.774939318143526,0.309213316611653,0.0205839392829299,0.0207568291576246
"70_7","prot_pseaac","M1","H5N6",0.1,0.166666666666667,0.942783885072094,0.58941587857148,0.0087936432007713,0.0563467111451871
"70_7","prot_pseaac","M1","H5N6",0.1,0.333333333333333,0.947040329916504,0.609059912293351,0.00643245927496061,0.0514127345684282
"70_7","prot_pseaac","M1","H5N6",1,0.111111111111111,0.784871757389266,0.315853611220789,0.0273993925152451,0.0199277762082472
"70_7","prot_pseaac","M1","H5N6",1,0.166666666666667,0.939945885228952,0.572968012329326,0.00899022182073282,0.0573587565616897
"70_7","prot_pseaac","M1","H5N6",1,0.333333333333333,0.945621890200192,0.594339076821391,0.0078764749946744,0.0652811370400582
"70_7","prot_pseaac","M1","H5N6",10,0.111111111111111,0.796689868677317,0.323291823940658,0.0249650157683152,0.0296316243615187
"70_7","prot_pseaac","M1","H5N6",10,0.166666666666667,0.934266529596067,0.553508517912146,0.0163793057504407,0.0837143463772053
"70_7","prot_pseaac","M1","H5N6",10,0.333333333333333,0.945621895485147,0.595083635238212,0.00962928666230731,0.0699137669274731
"70_7","prot_pseaac","M1","H7N3",0.001,0.111111111111111,0.924658161809407,0.514070432994203,0.00768745112120162,0.0426229723495737
"70_7","prot_pseaac","M1","H7N3",0.001,0.166666666666667,0.925158161809407,0.516000767532462,0.00779578106921336,0.0423404818842523
"70_7","prot_pseaac","M1","H7N3",0.001,0.333333333333333,0.925158161809407,0.516000767532462,0.00779578106921336,0.0423404818842523
"70_7","prot_pseaac","M1","H7N3",0.1,0.111111111111111,0.915730245282317,0.520726227647246,0.0491977409177363,0.105180319826531
"70_7","prot_pseaac","M1","H7N3",0.1,0.166666666666667,0.95258843562735,0.642981818080981,0.0064095059458362,0.0510219817545518
"70_7","prot_pseaac","M1","H7N3",0.1,0.333333333333333,0.954580966737385,0.654080766849853,0.00782832860037316,0.0583949362401545
"70_7","prot_pseaac","M1","H7N3",1,0.111111111111111,0.900721523306162,0.501171455143421,0.0609011529366294,0.137854836084734
"70_7","prot_pseaac","M1","H7N3",1,0.166666666666667,0.952087194947953,0.645182152871922,0.00821123228336369,0.0621134962699148
"70_7","prot_pseaac","M1","H7N3",1,0.333333333333333,0.95108594806516,0.636514390483222,0.0101394755791389,0.0679826179325809
"70_7","prot_pseaac","M1","H7N3",10,0.111111111111111,0.901216548181784,0.498046978960274,0.0623978507189534,0.144876964685511
"70_7","prot_pseaac","M1","H7N3",10,0.166666666666667,0.951589676306746,0.638475421269445,0.00657011116754237,0.0460448147153022
"70_7","prot_pseaac","M1","H7N3",10,0.333333333333333,0.953090929392936,0.636971522158246,0.00757982518479241,0.0565333523651256
"70_7","prot_pseaac","M1","H7N4",0.001,0.111111111111111,0.9163408015865,0.486121992318728,0.0117864792793612,0.0842863011405041
"70_7","prot_pseaac","M1","H7N4",0.001,0.166666666666667,0.918728572885032,0.48730730591353,0.017054771017015,0.112552425546464
"70_7","prot_pseaac","M1","H7N4",0.001,0.333333333333333,0.918728572885032,0.48730730591353,0.017054771017015,0.112552425546464
"70_7","prot_pseaac","M1","H7N4",0.1,0.111111111111111,0.804016884470065,0.329391777065025,0.0167765926238716,0.0260099662964309
"70_7","prot_pseaac","M1","H7N4",0.1,0.166666666666667,0.951248591516299,0.626518843113436,0.0085047192509425,0.0887312140636849
"70_7","prot_pseaac","M1","H7N4",0.1,0.333333333333333,0.952679430492673,0.63374949048803,0.00660301920013402,0.0792469521237158
"70_7","prot_pseaac","M1","H7N4",1,0.111111111111111,0.820259704581746,0.345150481181127,0.0157091105261403,0.0231404758263205
"70_7","prot_pseaac","M1","H7N4",1,0.166666666666667,0.948855094134374,0.612229723392338,0.00664864901265524,0.0777302883565194
"70_7","prot_pseaac","M1","H7N4",1,0.333333333333333,0.95076898068623,0.624167054310994,0.00799328164232416,0.0847421589087727
"70_7","prot_pseaac","M1","H7N4",10,0.111111111111111,0.811187060902716,0.32943576432888,0.0197304575057425,0.0362543038712026
"70_7","prot_pseaac","M1","H7N4",10,0.166666666666667,0.948374335896872,0.609966954215246,0.0049607988499729,0.0675186929778778
"70_7","prot_pseaac","M1","H7N4",10,0.333333333333333,0.950767833278797,0.616477045204304,0.00991211953490072,0.102458610006027
"70_7","prot_pseaac","M1","H7N7",0.001,0.111111111111111,0.91948377923676,0.503862820868317,0.0115905074263599,0.0907238218326229
"70_7","prot_pseaac","M1","H7N7",0.001,0.166666666666667,0.921380655534896,0.50612420417467,0.0125640790728077,0.0953884799738003
"70_7","prot_pseaac","M1","H7N7",0.001,0.333333333333333,0.921380655534896,0.50612420417467,0.0125640790728077,0.0953884799738003
"70_7","prot_pseaac","M1","H7N7",0.1,0.111111111111111,0.822794390059292,0.355875016050874,0.0669976635849813,0.0713449077540406
"70_7","prot_pseaac","M1","H7N7",0.1,0.166666666666667,0.952649146799406,0.64579936018865,0.0155449140617706,0.12331433112146
"70_7","prot_pseaac","M1","H7N7",0.1,0.333333333333333,0.953595893687466,0.650943543191348,0.0163898067727864,0.129252134224518
"70_7","prot_pseaac","M1","H7N7",1,0.111111111111111,0.833693748905038,0.359922579905027,0.0521737929333198,0.0417343376773894
"70_7","prot_pseaac","M1","H7N7",1,0.166666666666667,0.949807780402093,0.628508701756894,0.0159340047035859,0.1273488932808
"70_7","prot_pseaac","M1","H7N7",1,0.333333333333333,0.951230707083094,0.636341842218902,0.0168863737088909,0.132563527800103
"70_7","prot_pseaac","M1","H7N7",10,0.111111111111111,0.817614726910049,0.341726620095815,0.0241103494104799,0.029504100952977
"70_7","prot_pseaac","M1","H7N7",10,0.166666666666667,0.949804403202692,0.630700895284674,0.0136625650140326,0.110177635526464
"70_7","prot_pseaac","M1","H7N7",10,0.333333333333333,0.952649141476791,0.640257524108162,0.0162480811619407,0.126249889389707
"70_7","prot_pseaac","M1","H7N9",0.001,0.111111111111111,0.976153690868717,0,0.00115211198075739,0
"70_7","prot_pseaac","M1","H7N9",0.001,0.166666666666667,0.976153690868717,0,0.00115211198075739,0
"70_7","prot_pseaac","M1","H7N9",0.001,0.333333333333333,0.976153690868717,0,0.00115211198075739,0
"70_7","prot_pseaac","M1","H7N9",0.1,0.111111111111111,0.963714420294731,0.313483407078422,0.00516124693710349,0.141810036432805
"70_7","prot_pseaac","M1","H7N9",0.1,0.166666666666667,0.965268824439809,0.307981362290128,0.00698923981967477,0.196219458229486
"70_7","prot_pseaac","M1","H7N9",0.1,0.333333333333333,0.970454209003432,0.061614410724652,0.0085028011711906,0.154997530186188
"70_7","prot_pseaac","M1","H7N9",1,0.111111111111111,0.951797321849135,0.305342146974532,0.0139985907724406,0.106927360843251
"70_7","prot_pseaac","M1","H7N9",1,0.166666666666667,0.965788304959289,0.311903837146812,0.00805559302313109,0.203980295485392
"70_7","prot_pseaac","M1","H7N9",1,0.333333333333333,0.969934728483951,0.258861628783104,0.00810154440878223,0.164782041986576
"70_7","prot_pseaac","M1","H7N9",10,0.111111111111111,0.947132763609448,0.308965867870878,0.0217022525224735,0.12098158200881
"70_7","prot_pseaac","M1","H7N9",10,0.166666666666667,0.962160016149653,0.242390714606838,0.00943363637484563,0.172875332201756
"70_7","prot_pseaac","M1","H7N9",10,0.333333333333333,0.969413902160016,0.234043937428764,0.00561842453800626,0.145944768364062
"70_7","prot_pseaac","M1","H8N4",0.001,0.111111111111111,0.872214917493828,0.382249065891057,0.0421089839578224,0.0699015684570299
"70_7","prot_pseaac","M1","H8N4",0.001,0.166666666666667,0.907121881912139,0.437833053705526,0.0131551829252073,0.0869326330681168
"70_7","prot_pseaac","M1","H8N4",0.001,0.333333333333333,0.90806750838968,0.440865136435168,0.0133841829897509,0.0891216254079811
