"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_6mer","HA","H10N8",0.01,3,0.111111111111111,0.94111986681465,0.484035249658897,0.00501674086229472,0.0703174173829583
"70_7","nuc_6mer","HA","H10N8",0.01,3,0.333333333333333,0.942531631520533,0.472775254340539,0.00492546449259851,0.0681843658336208
"70_7","nuc_6mer","HA","H10N8",0.01,9,0.111111111111111,0.939236403995561,0.456549179191926,0.00422406177778742,0.0595724069401678
"70_7","nuc_6mer","HA","H10N8",0.01,9,0.333333333333333,0.941588235294118,0.455165301176682,0.00591622241009468,0.083003539756372
"70_7","nuc_6mer","HA","H10N8",0.1,1,0.111111111111111,0.937351831298557,0.283253140795757,0.00396254666231544,0.0380246365480872
"70_7","nuc_6mer","HA","H10N8",0.1,1,0.333333333333333,0.936410654827969,0.266086809900696,0.00372825114699995,0.0273507475887904
"70_7","nuc_6mer","HA","H10N8",0.1,3,0.111111111111111,0.935938956714761,0.277174598914894,0.00422615510443672,0.0395019675744971
"70_7","nuc_6mer","HA","H10N8",0.1,3,0.333333333333333,0.935938956714761,0.277174598914894,0.00422615510443672,0.0395019675744971
"70_7","nuc_6mer","HA","H10N8",0.1,9,0.111111111111111,0.935938956714761,0.277174598914894,0.00422615510443672,0.0395019675744971
"70_7","nuc_6mer","HA","H10N8",0.1,9,0.333333333333333,0.935938956714761,0.277174598914894,0.00422615510443672,0.0395019675744971
"70_7","nuc_6mer","HA","H16N3",0.001,1,0.111111111111111,0.940425531914894,0.626949145058314,0.0170802759982869,0.116655969867772
"70_7","nuc_6mer","HA","H16N3",0.001,1,0.333333333333333,0.955555555555556,0.685062116355387,0.0115088997112417,0.10009196817211
"70_7","nuc_6mer","HA","H16N3",0.001,3,0.111111111111111,0.948463356973995,0.664333327916615,0.0122156129387837,0.0844283235541748
"70_7","nuc_6mer","HA","H16N3",0.001,3,0.333333333333333,0.956973995271868,0.701672852389099,0.0107558516936901,0.0824729439761431
"70_7","nuc_6mer","HA","H16N3",0.001,9,0.111111111111111,0.954137115839244,0.687893544774408,0.0127965660545856,0.0920966069451649
"70_7","nuc_6mer","HA","H16N3",0.001,9,0.333333333333333,0.95886524822695,0.704646843301213,0.0121237649219461,0.0945383796221469
"70_7","nuc_6mer","HA","H16N3",0.01,1,0.111111111111111,0.945626477541371,0.526096891552858,0.0118203309692672,0.115482962159001
"70_7","nuc_6mer","HA","H16N3",0.01,1,0.333333333333333,0.946572104018913,0.525029729982603,0.01116380042848,0.10843462316571
"70_7","nuc_6mer","HA","H16N3",0.01,3,0.111111111111111,0.947517730496454,0.554982498119685,0.0148954931461214,0.134867439496353
"70_7","nuc_6mer","HA","H16N3",0.01,3,0.333333333333333,0.948936170212766,0.548264601802145,0.0120079669968797,0.121596486626659
"70_7","nuc_6mer","HA","H16N3",0.01,9,0.111111111111111,0.946572104018913,0.537954472745351,0.0151926893740517,0.133861241298337
"70_7","nuc_6mer","HA","H16N3",0.01,9,0.333333333333333,0.94468085106383,0.495940441038177,0.0112882613582159,0.116424072170859
"70_7","nuc_6mer","HA","H16N3",0.1,1,0.111111111111111,0.936643026004728,0.292771570478108,0.00676965534906684,0.0984587624789703
"70_7","nuc_6mer","HA","H16N3",0.1,1,0.333333333333333,0.936170212765957,0.283548473134815,0.00689237812629469,0.104830758050111
"70_7","nuc_6mer","HA","H16N3",0.1,3,0.111111111111111,0.936643026004728,0.292771570478108,0.00676965534906684,0.0984587624789703
"70_7","nuc_6mer","HA","H16N3",0.1,3,0.333333333333333,0.936643026004728,0.292771570478108,0.00676965534906684,0.0984587624789703
"70_7","nuc_6mer","HA","H16N3",0.1,9,0.111111111111111,0.936643026004728,0.292771570478108,0.00676965534906684,0.0984587624789703
"70_7","nuc_6mer","HA","H16N3",0.1,9,0.333333333333333,0.936643026004728,0.292771570478108,0.00676965534906684,0.0984587624789703
"70_7","nuc_6mer","HA","H3N8",0.001,1,0.111111111111111,0.935938732412284,0.628416036727891,0.016391271513632,0.085560039690361
"70_7","nuc_6mer","HA","H3N8",0.001,1,0.333333333333333,0.955107752588861,0.697089944153401,0.0113892831843987,0.0797760293412167
"70_7","nuc_6mer","HA","H3N8",0.001,3,0.111111111111111,0.943009439482991,0.654753933411408,0.00852815954322305,0.0604453041527412
"70_7","nuc_6mer","HA","H3N8",0.001,3,0.333333333333333,0.954605246418848,0.701762189683468,0.00897359951533314,0.0704420463730858
"70_7","nuc_6mer","HA","H3N8",0.001,9,0.111111111111111,0.951074981553571,0.687379857212999,0.00926192626601862,0.0649251158860683
"70_7","nuc_6mer","HA","H3N8",0.001,9,0.333333333333333,0.956119125766481,0.701652068468948,0.00852782150424953,0.0728247892436609
"70_7","nuc_6mer","HA","H3N8",0.01,1,0.111111111111111,0.94301071165051,0.540040083762081,0.00529829441133096,0.051130883247434
"70_7","nuc_6mer","HA","H3N8",0.01,1,0.333333333333333,0.940488003460296,0.506434580185071,0.006883989855181,0.0775400019886198
"70_7","nuc_6mer","HA","H3N8",0.01,3,0.111111111111111,0.941496832302878,0.542500050954155,0.00728528308975499,0.0570425786345493
"70_7","nuc_6mer","HA","H3N8",0.01,3,0.333333333333333,0.945028369335674,0.553134472934272,0.00421684770918397,0.0459900358716946
"70_7","nuc_6mer","HA","H3N8",0.01,9,0.111111111111111,0.941498104470397,0.535816088321478,0.00492142736081098,0.0471056046209373
"70_7","nuc_6mer","HA","H3N8",0.01,9,0.333333333333333,0.940993053965346,0.505706199450017,0.00530590250734348,0.065218527959205
"70_7","nuc_6mer","HA","H3N8",0.1,1,0.111111111111111,0.933936340737348,0.314269961032755,0.00845464553963812,0.140038951454958
"70_7","nuc_6mer","HA","H3N8",0.1,1,0.333333333333333,0.932423733557235,0.292263488538372,0.0063001236987984,0.117294593493663
"70_7","nuc_6mer","HA","H3N8",0.1,3,0.111111111111111,0.932422461389716,0.308021417071721,0.00883009930790135,0.141976038034515
"70_7","nuc_6mer","HA","H3N8",0.1,3,0.333333333333333,0.932422461389716,0.308021417071721,0.00883009930790135,0.141976038034515
"70_7","nuc_6mer","HA","H3N8",0.1,9,0.111111111111111,0.932422461389716,0.308021417071721,0.00883009930790135,0.141976038034515
"70_7","nuc_6mer","HA","H3N8",0.1,9,0.333333333333333,0.932422461389716,0.308021417071721,0.00883009930790135,0.141976038034515
"70_7","nuc_6mer","HA","H4N6",0.001,1,0.111111111111111,0.933531638039062,0.616935448683815,0.00830588599844011,0.0390763357393393
"70_7","nuc_6mer","HA","H4N6",0.001,1,0.333333333333333,0.952663822892801,0.683298982597638,0.010618821670261,0.0745892080596461
"70_7","nuc_6mer","HA","H4N6",0.001,3,0.111111111111111,0.942092072452945,0.65341694285457,0.00593589031617286,0.028138236423086
"70_7","nuc_6mer","HA","H4N6",0.001,3,0.333333333333333,0.953670113793147,0.692301999698666,0.00921295934517741,0.0608444704238599
"70_7","nuc_6mer","HA","H4N6",0.001,9,0.111111111111111,0.950143665430427,0.678179349148737,0.0116257855716062,0.0667995298880755
"70_7","nuc_6mer","HA","H4N6",0.001,9,0.333333333333333,0.953166335455616,0.684382368789408,0.00771502929386479,0.0501056221836486
"70_7","nuc_6mer","HA","H4N6",0.01,1,0.111111111111111,0.942592053466324,0.539465930967085,0.0107780758067342,0.0795537364810376
"70_7","nuc_6mer","HA","H4N6",0.01,1,0.333333333333333,0.941584496791261,0.517408814691163,0.0139833651193851,0.117203682418545
"70_7","nuc_6mer","HA","H4N6",0.01,3,0.111111111111111,0.941078186904295,0.53352093077992,0.0171671416431312,0.139460883757216
"70_7","nuc_6mer","HA","H4N6",0.01,3,0.333333333333333,0.942588256142172,0.527483689076412,0.0175144081763699,0.153737024053571
"70_7","nuc_6mer","HA","H4N6",0.01,9,0.111111111111111,0.939061807779451,0.512052738368174,0.0194091434841515,0.158090991243436
"70_7","nuc_6mer","HA","H4N6",0.01,9,0.333333333333333,0.939064339328886,0.488365320049249,0.0148708789980272,0.122953715334169
"70_7","nuc_6mer","HA","H4N6",0.1,1,0.111111111111111,0.931520322013088,0.286728397033334,0.00546530097563115,0.0943382072949481
"70_7","nuc_6mer","HA","H4N6",0.1,1,0.333333333333333,0.931016543675557,0.272892503992776,0.00523207715326006,0.0863270877156765
"70_7","nuc_6mer","HA","H4N6",0.1,3,0.111111111111111,0.930512765338025,0.282354051798395,0.00523618888646665,0.0907478365300082
"70_7","nuc_6mer","HA","H4N6",0.1,3,0.333333333333333,0.930512765338025,0.282354051798395,0.00523618888646665,0.0907478365300082
"70_7","nuc_6mer","HA","H4N6",0.1,9,0.111111111111111,0.930512765338025,0.282354051798395,0.00523618888646665,0.0907478365300082
"70_7","nuc_6mer","HA","H4N6",0.1,9,0.333333333333333,0.930512765338025,0.282354051798395,0.00523618888646665,0.0907478365300082
"70_7","nuc_6mer","HA","H4N8",0.001,1,0.111111111111111,0.939419403269358,0.631096385464793,0.00705280288968458,0.0385770790719497
"70_7","nuc_6mer","HA","H4N8",0.001,1,0.333333333333333,0.955511859545337,0.68396590046759,0.00487239405805216,0.0325424356487236
"70_7","nuc_6mer","HA","H4N8",0.001,3,0.111111111111111,0.944149776478102,0.646473264185567,0.00988591476557392,0.0568123272919401
"70_7","nuc_6mer","HA","H4N8",0.001,3,0.333333333333333,0.954568473888833,0.678918977991402,0.00305982451035486,0.0178997546967769
"70_7","nuc_6mer","HA","H4N8",0.001,9,0.111111111111111,0.949834739448534,0.660204224554419,0.00859842754094398,0.0470020712146007
"70_7","nuc_6mer","HA","H4N8",0.001,9,0.333333333333333,0.955986913605145,0.684515245382636,0.00358647677149538,0.0247810120081106
"70_7","nuc_6mer","HA","H4N8",0.01,1,0.111111111111111,0.946519444724547,0.54282356401837,0.00546893996775885,0.0469897924131393
"70_7","nuc_6mer","HA","H4N8",0.01,1,0.333333333333333,0.946519444724547,0.533065246232243,0.00640990813575292,0.0565517878466294
"70_7","nuc_6mer","HA","H4N8",0.01,3,0.111111111111111,0.944154258120175,0.53436358711862,0.00661351124862511,0.0405619419088748
"70_7","nuc_6mer","HA","H4N8",0.01,3,0.333333333333333,0.946046631485776,0.523512948516559,0.00657926435833448,0.0639763819348491
"70_7","nuc_6mer","HA","H4N8",0.01,9,0.111111111111111,0.941786830694767,0.502529914184387,0.00760776645259455,0.0588462647807292
"70_7","nuc_6mer","HA","H4N8",0.01,9,0.333333333333333,0.943683685702441,0.494451817241272,0.00715483051118614,0.0627696012301742
"70_7","nuc_6mer","HA","H4N8",0.1,1,0.111111111111111,0.93800544519512,0.322484148040978,0.00873088172807055,0.121115156647974
"70_7","nuc_6mer","HA","H4N8",0.1,1,0.333333333333333,0.93753151154583,0.313196225860312,0.00892776679009014,0.129329612335721
"70_7","nuc_6mer","HA","H4N8",0.1,3,0.111111111111111,0.936113071829518,0.315476206566055,0.0106842411069464,0.127883159633086
"70_7","nuc_6mer","HA","H4N8",0.1,3,0.333333333333333,0.937059818717578,0.319390562565177,0.0103630685486501,0.125681994955032
"70_7","nuc_6mer","HA","H4N8",0.1,9,0.111111111111111,0.936113071829518,0.315476206566055,0.0106842411069464,0.127883159633086
"70_7","nuc_6mer","HA","H4N8",0.1,9,0.333333333333333,0.937059818717578,0.319390562565177,0.0103630685486501,0.125681994955032
"70_7","nuc_6mer","HA","H5N1",0.001,1,0.111111111111111,0.955880807546504,0.691111980568204,0.00849518672867375,0.0636577425023817
"70_7","nuc_6mer","HA","H5N1",0.001,1,0.333333333333333,0.96791467991587,0.755927261614163,0.00676560065689845,0.065031963441065
"70_7","nuc_6mer","HA","H5N1",0.001,3,0.111111111111111,0.958893351469125,0.707002702876598,0.00807723815904633,0.0600248892134147
"70_7","nuc_6mer","HA","H5N1",0.001,3,0.333333333333333,0.966413426783038,0.74651117030123,0.00631444208176274,0.055132273935367
"70_7","nuc_6mer","HA","H5N1",0.001,9,0.111111111111111,0.962404648556064,0.722938062091048,0.00640266351979389,0.0469848701688477
"70_7","nuc_6mer","HA","H5N1",0.001,9,0.333333333333333,0.965913433080188,0.738253753250133,0.00456852183147623,0.0451940814140679
"70_7","nuc_6mer","HA","H5N1",0.01,1,0.111111111111111,0.956389610962079,0.612184728257265,0.0067822301359314,0.0800562477286545
"70_7","nuc_6mer","HA","H5N1",0.01,1,0.333333333333333,0.956388357829246,0.604047649875557,0.0060579493880858,0.0727934980081403
"70_7","nuc_6mer","HA","H5N1",0.01,3,0.111111111111111,0.955892123524893,0.619054774917737,0.00546512762155825,0.0605873288188082
"70_7","nuc_6mer","HA","H5N1",0.01,3,0.333333333333333,0.956389610962079,0.600881299077024,0.00550410997967544,0.0702150972386184
"70_7","nuc_6mer","HA","H5N1",0.01,9,0.111111111111111,0.953383339000768,0.58356294334079,0.00519781707101578,0.0633070637658898
"70_7","nuc_6mer","HA","H5N1",0.01,9,0.333333333333333,0.951882092165086,0.545138607857791,0.00408298256439948,0.0530384964503739
"70_7","nuc_6mer","HA","H5N1",0.1,1,0.111111111111111,0.944863276281155,0.346869434353455,0.00432290513944709,0.0518888435936699
"70_7","nuc_6mer","HA","H5N1",0.1,1,0.333333333333333,0.944363276281155,0.338335601593609,0.00444596493419618,0.0444548497985417
"70_7","nuc_6mer","HA","H5N1",0.1,3,0.111111111111111,0.943360770015491,0.339584526167092,0.00516546788510227,0.0533522022126687
"70_7","nuc_6mer","HA","H5N1",0.1,3,0.333333333333333,0.943360770015491,0.339584526167092,0.00516546788510227,0.0533522022126687
"70_7","nuc_6mer","HA","H5N1",0.1,9,0.111111111111111,0.943360770015491,0.339584526167092,0.00516546788510227,0.0533522022126687
"70_7","nuc_6mer","HA","H5N1",0.1,9,0.333333333333333,0.943360770015491,0.339584526167092,0.00516546788510227,0.0533522022126687
"70_7","nuc_6mer","HA","H5N6",0.001,1,0.111111111111111,0.939001347452197,0.644864228747776,0.00912520592044955,0.0409597742324169
"70_7","nuc_6mer","HA","H5N6",0.001,1,0.333333333333333,0.953184682339307,0.67542526781521,0.00545790604605092,0.0481521516156453
"70_7","nuc_6mer","HA","H5N6",0.001,3,0.111111111111111,0.942313291514539,0.651116748894869,0.0068532275354969,0.040019928678607
"70_7","nuc_6mer","HA","H5N6",0.001,3,0.333333333333333,0.955552104479761,0.701782225290629,0.00516075253901771,0.0404925088405775
"70_7","nuc_6mer","HA","H5N6",0.001,9,0.111111111111111,0.950828427309351,0.680603103580777,0.00453206728638516,0.0306896309008317
"70_7","nuc_6mer","HA","H5N6",0.001,9,0.333333333333333,0.957444483130317,0.708081401633253,0.00503637406107263,0.0411654066372577
"70_7","nuc_6mer","HA","H5N6",0.01,1,0.111111111111111,0.945151307212548,0.539279824566883,0.00567147378875825,0.0681998769285254
"70_7","nuc_6mer","HA","H5N6",0.01,1,0.333333333333333,0.944205675450051,0.521893621160538,0.00464426478567248,0.0640736575441334
"70_7","nuc_6mer","HA","H5N6",0.01,3,0.111111111111111,0.944210141237259,0.537893158188137,0.00718595910443837,0.0693174626996928
"70_7","nuc_6mer","HA","H5N6",0.01,3,0.333333333333333,0.946568626518341,0.535788201330053,0.00684690213358896,0.0881861299159241
"70_7","nuc_6mer","HA","H5N6",0.01,9,0.111111111111111,0.942790581110428,0.517018677094722,0.00735157129041253,0.081305763867358
"70_7","nuc_6mer","HA","H5N6",0.01,9,0.333333333333333,0.94373620758797,0.515834244054088,0.00633018594787491,0.072854705955079
"70_7","nuc_6mer","HA","H5N6",0.1,1,0.111111111111111,0.934748263839342,0.297930471173819,0.0055007662705021,0.0960088248004603
"70_7","nuc_6mer","HA","H5N6",0.1,1,0.333333333333333,0.93285701088426,0.265922800953352,0.00367088690169595,0.0772488238090206
"70_7","nuc_6mer","HA","H5N6",0.1,3,0.111111111111111,0.933332054374157,0.292065716537505,0.00613827619405239,0.0970058824275258
"70_7","nuc_6mer","HA","H5N6",0.1,3,0.333333333333333,0.933332054374157,0.292065716537505,0.00613827619405239,0.0970058824275258
"70_7","nuc_6mer","HA","H5N6",0.1,9,0.111111111111111,0.933332054374157,0.292065716537505,0.00613827619405239,0.0970058824275258
"70_7","nuc_6mer","HA","H5N6",0.1,9,0.333333333333333,0.933332054374157,0.292065716537505,0.00613827619405239,0.0970058824275258
"70_7","nuc_6mer","HA","H7N3",0.001,1,0.111111111111111,0.933618323594,0.599658770028906,0.0177747753858908,0.0516425841839426
"70_7","nuc_6mer","HA","H7N3",0.001,1,0.333333333333333,0.95158469497897,0.665072324936874,0.0114521318628798,0.0480184256512786
"70_7","nuc_6mer","HA","H7N3",0.001,3,0.111111111111111,0.939605873376261,0.625564406606671,0.0153969156264489,0.0507762858228823
"70_7","nuc_6mer","HA","H7N3",0.001,3,0.333333333333333,0.953578466768402,0.682452675383866,0.0111827196566187,0.0496549017818007
"70_7","nuc_6mer","HA","H7N3",0.001,9,0.111111111111111,0.948592163868935,0.659592372820994,0.00983014539163595,0.0341896268157558
"70_7","nuc_6mer","HA","H7N3",0.001,9,0.333333333333333,0.954080954330591,0.67340537371058,0.0105923349981803,0.044015724489603
"70_7","nuc_6mer","HA","H7N3",0.01,1,0.111111111111111,0.940602120321088,0.485606388823612,0.01186774995025,0.0820720745602447
"70_7","nuc_6mer","HA","H7N3",0.01,1,0.333333333333333,0.943100873438295,0.492827577946579,0.00933843783414754,0.0746980260414194
"70_7","nuc_6mer","HA","H7N3",0.01,3,0.111111111111111,0.938607095445466,0.479752553332974,0.0122806756043739,0.0847434218189708
"70_7","nuc_6mer","HA","H7N3",0.01,3,0.333333333333333,0.943098379672709,0.493906153102701,0.0119885088621386,0.0918666457557009
"70_7","nuc_6mer","HA","H7N3",0.01,9,0.111111111111111,0.940107095445466,0.477927971054623,0.0099274343100482,0.0795260418702989
"70_7","nuc_6mer","HA","H7N3",0.01,9,0.333333333333333,0.942100873438295,0.477363319599101,0.0111784884835999,0.0805712470777027
"70_7","nuc_6mer","HA","H7N3",0.1,1,0.111111111111111,0.938118311187206,0.317723224106347,0.00419676262072982,0.0593023460777147
"70_7","nuc_6mer","HA","H7N3",0.1,1,0.333333333333333,0.936623286311584,0.290107181783371,0.00385434267233071,0.0686203118991151
"70_7","nuc_6mer","HA","H7N3",0.1,3,0.111111111111111,0.936622045632188,0.310604782528658,0.00345376400293785,0.0531187329086894
"70_7","nuc_6mer","HA","H7N3",0.1,3,0.333333333333333,0.936622045632188,0.310604782528658,0.00345376400293785,0.0531187329086894
"70_7","nuc_6mer","HA","H7N3",0.1,9,0.111111111111111,0.936622045632188,0.310604782528658,0.00345376400293785,0.0531187329086894
"70_7","nuc_6mer","HA","H7N3",0.1,9,0.333333333333333,0.936622045632188,0.310604782528658,0.00345376400293785,0.0531187329086894
"70_7","nuc_6mer","HA","H7N4",0.001,1,0.111111111111111,0.937380948605814,0.622111533750319,0.00391576186019944,0.0311683235089568
"70_7","nuc_6mer","HA","H7N4",0.001,1,0.333333333333333,0.956992540509849,0.703754224116689,0.0083725242612595,0.059432152180399
"70_7","nuc_6mer","HA","H7N4",0.001,3,0.111111111111111,0.942645281292409,0.64309804161397,0.00601461849848374,0.0347746416308169
"70_7","nuc_6mer","HA","H7N4",0.001,3,0.333333333333333,0.957947194447797,0.714217087346847,0.0075949023089486,0.0480744668239591
"70_7","nuc_6mer","HA","H7N4",0.001,9,0.111111111111111,0.951728218777024,0.682804804568407,0.0050998969096998,0.0325527421168079
"70_7","nuc_6mer","HA","H7N4",0.001,9,0.333333333333333,0.960814587530168,0.726031354870927,0.0068129856576837,0.0458449742116809
"70_7","nuc_6mer","HA","H7N4",0.01,1,0.111111111111111,0.946473032488581,0.548515159199432,0.0104328828176408,0.0987474717458222
"70_7","nuc_6mer","HA","H7N4",0.01,1,0.333333333333333,0.946951506864988,0.545372547189821,0.0102626751749181,0.0968732908382692
"70_7","nuc_6mer","HA","H7N4",0.01,3,0.111111111111111,0.945036478382584,0.541756022311889,0.00855259176745158,0.0846255653035623
"70_7","nuc_6mer","HA","H7N4",0.01,3,0.333333333333333,0.946473037965466,0.540382130667919,0.00927168574924269,0.0869434179021889
"70_7","nuc_6mer","HA","H7N4",0.01,9,0.111111111111111,0.942167943369665,0.517964059628304,0.00774671608268928,0.0798245435944306
"70_7","nuc_6mer","HA","H7N4",0.01,9,0.333333333333333,0.945031899706622,0.516453140145017,0.00825114017891683,0.0969241342339677
"70_7","nuc_6mer","HA","H7N4",0.1,1,0.111111111111111,0.936907058382254,0.321479097481158,0.00568654244652086,0.0840722864882131
"70_7","nuc_6mer","HA","H7N4",0.1,1,0.333333333333333,0.936427442075299,0.312462759646552,0.0054516834981746,0.0882426702839084
"70_7","nuc_6mer","HA","H7N4",0.1,3,0.111111111111111,0.934513561000328,0.310864983540404,0.00547603154470673,0.0839001492193768
"70_7","nuc_6mer","HA","H7N4",0.1,3,0.333333333333333,0.935469356868823,0.314822908487612,0.00504716658526688,0.0830057311592261
"70_7","nuc_6mer","HA","H7N4",0.1,9,0.111111111111111,0.934513561000328,0.310864983540404,0.00547603154470673,0.0839001492193768
"70_7","nuc_6mer","HA","H7N4",0.1,9,0.333333333333333,0.935469356868823,0.314822908487612,0.00504716658526688,0.0830057311592261
"70_7","nuc_6mer","HA","H7N7",0.001,1,0.111111111111111,0.935572895571645,0.621147697934651,0.0154883172592364,0.0635727426659547
"70_7","nuc_6mer","HA","H7N7",0.001,1,0.333333333333333,0.953571202075139,0.69136541950929,0.00763569495267823,0.044916976034992
"70_7","nuc_6mer","HA","H7N7",0.001,3,0.111111111111111,0.938888190295632,0.633538574646857,0.0162774290472941,0.074107701622928
"70_7","nuc_6mer","HA","H7N7",0.001,3,0.333333333333333,0.959258421834454,0.719948457488941,0.00515530451312283,0.0348025078556815
"70_7","nuc_6mer","HA","H7N7",0.001,9,0.111111111111111,0.955465816261777,0.702713117804605,0.00722368661514214,0.0429846512726503
"70_7","nuc_6mer","HA","H7N7",0.001,9,0.333333333333333,0.960679102371803,0.725483545599839,0.00547318999580363,0.0413679407994438
"70_7","nuc_6mer","HA","H7N7",0.01,1,0.111111111111111,0.944572054146007,0.533585841367397,0.00882303651757224,0.0673745907626861
"70_7","nuc_6mer","HA","H7N7",0.01,1,0.333333333333333,0.944098115174103,0.524187854494406,0.00706046517532478,0.0583865175055341
"70_7","nuc_6mer","HA","H7N7",0.01,3,0.111111111111111,0.943618563504376,0.535007093119094,0.0089969942466822,0.0723919269962486
"70_7","nuc_6mer","HA","H7N7",0.01,3,0.333333333333333,0.944569808002355,0.526133456599983,0.00930001138003208,0.0811941756831868
"70_7","nuc_6mer","HA","H7N7",0.01,9,0.111111111111111,0.942195636823375,0.51464157212918,0.0104764004066187,0.0901587738860664
"70_7","nuc_6mer","HA","H7N7",0.01,9,0.333333333333333,0.944098120496718,0.521735634853631,0.009137161061279,0.0724071977676636
"70_7","nuc_6mer","HA","H7N7",0.1,1,0.111111111111111,0.935097836189222,0.314015730764614,0.00644168087078488,0.0821014197515852
"70_7","nuc_6mer","HA","H7N7",0.1,1,0.333333333333333,0.934152209711681,0.299257788792232,0.00567921759278438,0.0658274072070302
"70_7","nuc_6mer","HA","H7N7",0.1,3,0.111111111111111,0.934148843157511,0.310153811181815,0.00704286856557362,0.0845072477937164
"70_7","nuc_6mer","HA","H7N7",0.1,3,0.333333333333333,0.934148843157511,0.310153811181815,0.00704286856557362,0.0845072477937164
"70_7","nuc_6mer","HA","H7N7",0.1,9,0.111111111111111,0.934148843157511,0.310153811181815,0.00704286856557362,0.0845072477937164
"70_7","nuc_6mer","HA","H7N7",0.1,9,0.333333333333333,0.934148843157511,0.310153811181815,0.00704286856557362,0.0845072477937164
"70_7","nuc_6mer","HA","H7N9",0.001,1,0.111111111111111,0.970973689522912,0.386852153705974,0.00805480352802855,0.166894847245947
"70_7","nuc_6mer","HA","H7N9",0.001,1,0.333333333333333,0.976155036673171,0.330455135784635,0.0056090439124937,0.163746496979947
"70_7","nuc_6mer","HA","H7N9",0.001,3,0.111111111111111,0.970456900612341,0.377116017458482,0.00829827408315436,0.19865375447344
"70_7","nuc_6mer","HA","H7N9",0.001,3,0.333333333333333,0.976159074086535,0.357972507124678,0.00903872644988132,0.261756810526251
"70_7","nuc_6mer","HA","H7N9",0.001,9,0.111111111111111,0.975640939371509,0.350333805023923,0.00850256632339117,0.252701725576033
"70_7","nuc_6mer","HA","H7N9",0.001,9,0.333333333333333,0.977195343516587,0.32690762980815,0.00784737152283174,0.247912277658354
"70_7","nuc_6mer","HA","H7N9",0.01,1,0.111111111111111,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.01,1,0.333333333333333,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.01,3,0.111111111111111,0.976671825583743,0.0742147609679739,0.00183208305440485,0.101904802599226
"70_7","nuc_6mer","HA","H7N9",0.01,3,0.333333333333333,0.976671825583743,0.0742147609679739,0.00183208305440485,0.101904802599226
"70_7","nuc_6mer","HA","H7N9",0.01,9,0.111111111111111,0.976671825583743,0.0742147609679739,0.00183208305440485,0.101904802599226
"70_7","nuc_6mer","HA","H7N9",0.01,9,0.333333333333333,0.976671825583743,0.0742147609679739,0.00183208305440485,0.101904802599226
"70_7","nuc_6mer","HA","H7N9",0.1,1,0.111111111111111,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.1,1,0.333333333333333,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.1,3,0.111111111111111,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.1,3,0.333333333333333,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.1,9,0.111111111111111,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H7N9",0.1,9,0.333333333333333,0.977189960298769,0.0785007808433119,0.00217129815156341,0.107491621124128
"70_7","nuc_6mer","HA","H8N4",0.001,1,0.111111111111111,0.934933249895703,0.5970848423342,0.00795128541154075,0.0559239508790051
"70_7","nuc_6mer","HA","H8N4",0.001,1,0.333333333333333,0.958046536157618,0.701795333914601,0.00986326295058892,0.0784520604825156
"70_7","nuc_6mer","HA","H8N4",0.001,3,0.111111111111111,0.942478210446496,0.635332782202415,0.00923345591702954,0.0570081405255864
"70_7","nuc_6mer","HA","H8N4",0.001,3,0.333333333333333,0.958987707380557,0.711516930416183,0.0103094210530768,0.0816503645347343
"70_7","nuc_6mer","HA","H8N4",0.001,9,0.111111111111111,0.954270710505532,0.68697257279008,0.00822972456937846,0.069679023988307
"70_7","nuc_6mer","HA","H8N4",0.001,9,0.333333333333333,0.958048761161095,0.695763357142139,0.011295427686496,0.0913355515527135
"70_7","nuc_6mer","HA","H8N4",0.01,1,0.111111111111111,0.946252926220669,0.536482452769887,0.00509593307828602,0.0523977618033321
"70_7","nuc_6mer","HA","H8N4",0.01,1,0.333333333333333,0.944369468649229,0.507365998814783,0.00349920358177401,0.0301783855721375
"70_7","nuc_6mer","HA","H8N4",0.01,3,0.111111111111111,0.945785678114414,0.534926953403713,0.00594280585190693,0.0467364291584679
"70_7","nuc_6mer","HA","H8N4",0.01,3,0.333333333333333,0.944367248893402,0.499318362527631,0.00312970152747732,0.041472421973984
"70_7","nuc_6mer","HA","H8N4",0.01,9,0.111111111111111,0.942480445945272,0.497853524174087,0.00392918275545151,0.0321182379885662
"70_7","nuc_6mer","HA","H8N4",0.01,9,0.333333333333333,0.943897770536021,0.486027176010224,0.00447963060091394,0.0472204977824954
