"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_6mer","NS1","H16N3",0.001,9,9,0.953665317311886,0.620068598159918,0.00861445795232787,0.0902924772088368
"70_7","nuc_6mer","NS1","H16N3",0.01,1,3,0.94136655519639,0.425095786174982,0.0068194005181349,0.0968798974304653
"70_7","nuc_6mer","NS1","H16N3",0.01,1,9,0.94136655519639,0.425095786174982,0.0068194005181349,0.0968798974304653
"70_7","nuc_6mer","NS1","H16N3",0.01,3,3,0.940418687897812,0.406623209622179,0.00684851016057091,0.095416822392508
"70_7","nuc_6mer","NS1","H16N3",0.01,3,9,0.940418687897812,0.406623209622179,0.00684851016057091,0.095416822392508
"70_7","nuc_6mer","NS1","H16N3",0.01,9,3,0.940418687897812,0.406623209622179,0.00684851016057091,0.095416822392508
"70_7","nuc_6mer","NS1","H16N3",0.01,9,9,0.940418687897812,0.406623209622179,0.00684851016057091,0.095416822392508
"70_7","nuc_6mer","NS1","H16N3",0.1,1,3,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H16N3",0.1,1,9,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H16N3",0.1,3,3,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H16N3",0.1,3,9,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H16N3",0.1,9,3,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H16N3",0.1,9,9,0.936165593715047,0.329532750849748,0.00480986925207125,0.0809103304573006
"70_7","nuc_6mer","NS1","H3N8",0.001,1,3,0.940994326132865,0.580051435514908,0.00831699959988008,0.0497163085255376
"70_7","nuc_6mer","NS1","H3N8",0.001,1,9,0.941499376637916,0.583998207296298,0.00807704908506755,0.0562900453209402
"70_7","nuc_6mer","NS1","H3N8",0.001,3,3,0.947548533190851,0.609575499950228,0.0110741862844155,0.0752282023841895
"70_7","nuc_6mer","NS1","H3N8",0.001,3,9,0.948052311528382,0.612307880287545,0.0113881781304056,0.0763754905905969
"70_7","nuc_6mer","NS1","H3N8",0.001,9,3,0.948557362033433,0.612133702175226,0.0117933956788572,0.0827474115954708
"70_7","nuc_6mer","NS1","H3N8",0.001,9,9,0.948557362033433,0.612133702175226,0.0117933956788572,0.0827474115954708
"70_7","nuc_6mer","NS1","H3N8",0.01,1,3,0.937974200442714,0.432282319728677,0.00845510063461148,0.0961148220172527
"70_7","nuc_6mer","NS1","H3N8",0.01,1,9,0.937974200442714,0.432282319728677,0.00845510063461148,0.0961148220172527
"70_7","nuc_6mer","NS1","H3N8",0.01,3,3,0.936965371600132,0.419088909635552,0.00795583195713931,0.0901569642430073
"70_7","nuc_6mer","NS1","H3N8",0.01,3,9,0.936965371600132,0.419088909635552,0.00795583195713931,0.0901569642430073
"70_7","nuc_6mer","NS1","H3N8",0.01,9,3,0.936965371600132,0.419088909635552,0.00795583195713931,0.0901569642430073
"70_7","nuc_6mer","NS1","H3N8",0.01,9,9,0.936965371600132,0.419088909635552,0.00795583195713931,0.0901569642430073
"70_7","nuc_6mer","NS1","H3N8",0.1,1,3,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H3N8",0.1,1,9,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H3N8",0.1,3,3,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H3N8",0.1,3,9,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H3N8",0.1,9,3,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H3N8",0.1,9,9,0.93192377172226,0.335100165213506,0.00686977321695015,0.0974764723145178
"70_7","nuc_6mer","NS1","H4N6",0.001,1,3,0.94310342645216,0.588497199261422,0.00863745413225494,0.062079470920309
"70_7","nuc_6mer","NS1","H4N6",0.001,1,9,0.942599648114628,0.590599537116553,0.00783069357579921,0.0611008305429809
"70_7","nuc_6mer","NS1","H4N6",0.001,3,3,0.949650013290634,0.620691219475588,0.00687308328625545,0.0549988668456199
"70_7","nuc_6mer","NS1","H4N6",0.001,3,9,0.950152525853449,0.62544929832627,0.00650483893305879,0.0530959031080943
"70_7","nuc_6mer","NS1","H4N6",0.001,9,3,0.951662595091326,0.63140699157328,0.00742129124895442,0.0559272472896286
"70_7","nuc_6mer","NS1","H4N6",0.001,9,9,0.951662595091326,0.63140699157328,0.00742129124895442,0.0559272472896286
"70_7","nuc_6mer","NS1","H4N6",0.01,1,3,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.01,1,9,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.01,3,3,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.01,3,9,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.01,9,3,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.01,9,9,0.934540460488842,0.405606230255947,0.00505801739865463,0.0375525818564893
"70_7","nuc_6mer","NS1","H4N6",0.1,1,3,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N6",0.1,1,9,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N6",0.1,3,3,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N6",0.1,3,9,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N6",0.1,9,3,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N6",0.1,9,9,0.927995139425085,0.298714481216043,0.0058109992698397,0.0741056135587251
"70_7","nuc_6mer","NS1","H4N8",0.001,1,3,0.945578299889079,0.582304889337233,0.00883079822888784,0.0756748409694216
"70_7","nuc_6mer","NS1","H4N8",0.001,1,9,0.945578299889079,0.590600069977533,0.00799571254167838,0.0636314556064409
"70_7","nuc_6mer","NS1","H4N8",0.001,3,3,0.951252058754328,0.61963787075938,0.00760974501812915,0.0612733033664276
"70_7","nuc_6mer","NS1","H4N8",0.001,3,9,0.951724871993098,0.622022130155895,0.00723715122486479,0.0596116452142402
"70_7","nuc_6mer","NS1","H4N8",0.001,9,3,0.952201046463424,0.620445160976516,0.0102310150141489,0.0791637965490451
"70_7","nuc_6mer","NS1","H4N8",0.001,9,9,0.952201046463424,0.620445160976516,0.0102310150141489,0.0791637965490451
"70_7","nuc_6mer","NS1","H4N8",0.01,1,3,0.941312897045477,0.442958393957304,0.00459904293922891,0.0398199589167931
"70_7","nuc_6mer","NS1","H4N8",0.01,1,9,0.941312897045477,0.442958393957304,0.00459904293922891,0.0398199589167931
"70_7","nuc_6mer","NS1","H4N8",0.01,3,3,0.940367270567936,0.429254145042298,0.0051577389663535,0.0508765879594081
"70_7","nuc_6mer","NS1","H4N8",0.01,3,9,0.940367270567936,0.429254145042298,0.0051577389663535,0.0508765879594081
"70_7","nuc_6mer","NS1","H4N8",0.01,9,3,0.940367270567936,0.429254145042298,0.0051577389663535,0.0508765879594081
"70_7","nuc_6mer","NS1","H4N8",0.01,9,9,0.940367270567936,0.429254145042298,0.0051577389663535,0.0508765879594081
"70_7","nuc_6mer","NS1","H4N8",0.1,1,3,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H4N8",0.1,1,9,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H4N8",0.1,3,3,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H4N8",0.1,3,9,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H4N8",0.1,9,3,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H4N8",0.1,9,9,0.936107469776926,0.345625043403835,0.00447124942023937,0.0490668352081934
"70_7","nuc_6mer","NS1","H5N1",0.001,1,3,0.956390977443609,0.636500877059436,0.0126062920701346,0.105359225598124
"70_7","nuc_6mer","NS1","H5N1",0.001,1,9,0.957393483709273,0.650261487613288,0.0120196278779767,0.0986810293375884
"70_7","nuc_6mer","NS1","H5N1",0.001,3,3,0.960401002506266,0.66229375026206,0.0106920947407025,0.0944326850166008
"70_7","nuc_6mer","NS1","H5N1",0.001,3,9,0.960401002506266,0.66229375026206,0.0106920947407025,0.0944326850166008
"70_7","nuc_6mer","NS1","H5N1",0.001,9,3,0.960902255639098,0.661030215591966,0.0101186111469606,0.10002089369965
"70_7","nuc_6mer","NS1","H5N1",0.001,9,9,0.960902255639098,0.661030215591966,0.0101186111469606,0.10002089369965
"70_7","nuc_6mer","NS1","H5N1",0.01,1,3,0.948370927318296,0.46290139310782,0.00914014161845136,0.146989284148143
"70_7","nuc_6mer","NS1","H5N1",0.01,1,9,0.948370927318296,0.46290139310782,0.00914014161845136,0.146989284148143
"70_7","nuc_6mer","NS1","H5N1",0.01,3,3,0.947869674185464,0.451095561696804,0.0085727475571364,0.141912304172912
"70_7","nuc_6mer","NS1","H5N1",0.01,3,9,0.947869674185464,0.451095561696804,0.0085727475571364,0.141912304172912
"70_7","nuc_6mer","NS1","H5N1",0.01,9,3,0.947869674185464,0.451095561696804,0.0085727475571364,0.141912304172912
"70_7","nuc_6mer","NS1","H5N1",0.01,9,9,0.947869674185464,0.451095561696804,0.0085727475571364,0.141912304172912
"70_7","nuc_6mer","NS1","H5N1",0.1,1,3,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N1",0.1,1,9,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N1",0.1,3,3,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N1",0.1,3,9,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N1",0.1,9,3,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N1",0.1,9,9,0.943859649122807,0.374982717971749,0.00896668863157812,0.161100262085999
"70_7","nuc_6mer","NS1","H5N6",0.001,1,3,0.946093577743489,0.584969851453645,0.00595477660911138,0.0724039154204134
"70_7","nuc_6mer","NS1","H5N6",0.001,1,9,0.946093577743489,0.588910745753705,0.00595477660911138,0.0765634311649184
"70_7","nuc_6mer","NS1","H5N6",0.001,3,3,0.947036979254859,0.586950966501499,0.00765012854307574,0.082702011375961
"70_7","nuc_6mer","NS1","H5N6",0.001,3,9,0.947036979254859,0.586950966501499,0.00765012854307574,0.082702011375961
"70_7","nuc_6mer","NS1","H5N6",0.001,9,3,0.949874973813047,0.604321984679956,0.00596345745945249,0.0720237441661277
"70_7","nuc_6mer","NS1","H5N6",0.001,9,9,0.949874973813047,0.604321984679956,0.00596345745945249,0.0720237441661277
"70_7","nuc_6mer","NS1","H5N6",0.01,1,3,0.937115696549706,0.397316426459027,0.00129937110675449,0.0544004177475297
"70_7","nuc_6mer","NS1","H5N6",0.01,1,9,0.937115696549706,0.397316426459027,0.00129937110675449,0.0544004177475297
"70_7","nuc_6mer","NS1","H5N6",0.01,3,3,0.937115696549706,0.392981623547795,0.00211725524146918,0.0480386488657599
"70_7","nuc_6mer","NS1","H5N6",0.01,3,9,0.937115696549706,0.392981623547795,0.00211725524146918,0.0480386488657599
"70_7","nuc_6mer","NS1","H5N6",0.01,9,3,0.937115696549706,0.392981623547795,0.00211725524146918,0.0480386488657599
"70_7","nuc_6mer","NS1","H5N6",0.01,9,9,0.937115696549706,0.392981623547795,0.00211725524146918,0.0480386488657599
"70_7","nuc_6mer","NS1","H5N6",0.1,1,3,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H5N6",0.1,1,9,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H5N6",0.1,3,3,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H5N6",0.1,3,9,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H5N6",0.1,9,3,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H5N6",0.1,9,9,0.933335420890667,0.322176690375696,0.00383856567223195,0.0278002724646173
"70_7","nuc_6mer","NS1","H7N3",0.001,1,3,0.945109570600861,0.582140285323031,0.00827201747243551,0.0626687833457429
"70_7","nuc_6mer","NS1","H7N3",0.001,1,9,0.942615798811429,0.570129947553743,0.00826174049678696,0.0611597439264827
"70_7","nuc_6mer","NS1","H7N3",0.001,3,3,0.94910334859369,0.592477700822998,0.00572030217522609,0.0624536641122032
"70_7","nuc_6mer","NS1","H7N3",0.001,3,9,0.94910334859369,0.592477700822998,0.00572030217522609,0.0624536641122032
"70_7","nuc_6mer","NS1","H7N3",0.001,9,3,0.952094632820933,0.606894991982541,0.00512413006465086,0.0516261987695177
"70_7","nuc_6mer","NS1","H7N3",0.001,9,9,0.952094632820933,0.606894991982541,0.00512413006465086,0.0516261987695177
"70_7","nuc_6mer","NS1","H7N3",0.01,1,3,0.943612070569844,0.452071732096402,0.00379360646347385,0.0458072739875079
"70_7","nuc_6mer","NS1","H7N3",0.01,1,9,0.943612070569844,0.452071732096402,0.00379360646347385,0.0458072739875079
"70_7","nuc_6mer","NS1","H7N3",0.01,3,3,0.943114558132033,0.44440982297885,0.00444414111801138,0.0577020576289653
"70_7","nuc_6mer","NS1","H7N3",0.01,3,9,0.943114558132033,0.44440982297885,0.00444414111801138,0.0577020576289653
"70_7","nuc_6mer","NS1","H7N3",0.01,9,3,0.943114558132033,0.44440982297885,0.00444414111801138,0.0577020576289653
"70_7","nuc_6mer","NS1","H7N3",0.01,9,9,0.943114558132033,0.44440982297885,0.00444414111801138,0.0577020576289653
"70_7","nuc_6mer","NS1","H7N3",0.1,1,3,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N3",0.1,1,9,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N3",0.1,3,3,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N3",0.1,3,9,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N3",0.1,9,3,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N3",0.1,9,9,0.935133242763737,0.3166911747473,0.00460313113516678,0.0575625076571094
"70_7","nuc_6mer","NS1","H7N4",0.001,1,3,0.948851673819616,0.604410246713135,0.00274821335354305,0.0299250788411319
"70_7","nuc_6mer","NS1","H7N4",0.001,1,9,0.948850531889068,0.611245470954039,0.00403377099153454,0.0398074111320768
"70_7","nuc_6mer","NS1","H7N4",0.001,3,3,0.949805185827015,0.605969764340225,0.00452091534199073,0.0508715337881843
"70_7","nuc_6mer","NS1","H7N4",0.001,3,9,0.950282512795989,0.608512808567019,0.00465488509049222,0.0511358732199955
"70_7","nuc_6mer","NS1","H7N4",0.001,9,3,0.950759839764963,0.611139548218697,0.00501753378015763,0.0520636911536202
"70_7","nuc_6mer","NS1","H7N4",0.001,9,9,0.950759839764963,0.611139548218697,0.00501753378015763,0.0520636911536202
"70_7","nuc_6mer","NS1","H7N4",0.01,1,3,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.01,1,9,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.01,3,3,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.01,3,9,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.01,9,3,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.01,9,9,0.938806066975678,0.409160945278249,0.0061093511239318,0.0974540847971661
"70_7","nuc_6mer","NS1","H7N4",0.1,1,3,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N4",0.1,1,9,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N4",0.1,3,3,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N4",0.1,3,9,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N4",0.1,9,3,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N4",0.1,9,9,0.934022503480355,0.320968721489174,0.00780353809159798,0.123731433507416
"70_7","nuc_6mer","NS1","H7N7",0.001,1,3,0.946001692644888,0.593106385107029,0.00887912819635575,0.0690647951994149
"70_7","nuc_6mer","NS1","H7N7",0.001,1,9,0.946475626294177,0.60027460099344,0.00906490025412501,0.0709211498719994
"70_7","nuc_6mer","NS1","H7N7",0.001,3,3,0.95073768387407,0.616936340093051,0.0078887401734993,0.066113730914779
"70_7","nuc_6mer","NS1","H7N7",0.001,3,9,0.95073768387407,0.616936340093051,0.0078887401734993,0.066113730914779
"70_7","nuc_6mer","NS1","H7N7",0.001,9,3,0.950734311997284,0.611983680992149,0.00774004225823157,0.0665376943827446
"70_7","nuc_6mer","NS1","H7N7",0.001,9,9,0.950734311997284,0.611983680992149,0.00774004225823157,0.0665376943827446
"70_7","nuc_6mer","NS1","H7N7",0.01,1,3,0.93936324435544,0.429321465657899,0.00762020911342299,0.080782842079504
"70_7","nuc_6mer","NS1","H7N7",0.01,1,9,0.93936324435544,0.429321465657899,0.00762020911342299,0.080782842079504
"70_7","nuc_6mer","NS1","H7N7",0.01,3,3,0.939838303737862,0.431629885109263,0.0076068839066285,0.0809511102103656
"70_7","nuc_6mer","NS1","H7N7",0.01,3,9,0.939838303737862,0.431629885109263,0.0076068839066285,0.0809511102103656
"70_7","nuc_6mer","NS1","H7N7",0.01,9,3,0.939838303737862,0.431629885109263,0.0076068839066285,0.0809511102103656
"70_7","nuc_6mer","NS1","H7N7",0.01,9,9,0.939838303737862,0.431629885109263,0.0076068839066285,0.0809511102103656
"70_7","nuc_6mer","NS1","H7N7",0.1,1,3,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N7",0.1,1,9,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N7",0.1,3,3,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N7",0.1,3,9,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N7",0.1,9,3,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N7",0.1,9,9,0.933681637293947,0.333315730722019,0.00836512175155428,0.112551434347091
"70_7","nuc_6mer","NS1","H7N9",0.001,1,3,0.978231536440959,0.266942456955067,0.00430219349263494,0.153961516760273
"70_7","nuc_6mer","NS1","H7N9",0.001,1,9,0.977713401725933,0.261371376220663,0.00430116884083321,0.15180311007151
"70_7","nuc_6mer","NS1","H7N9",0.001,3,3,0.977713401725933,0.261371376220663,0.00430116884083321,0.15180311007151
"70_7","nuc_6mer","NS1","H7N9",0.001,3,9,0.977713401725933,0.261371376220663,0.00430116884083321,0.15180311007151
"70_7","nuc_6mer","NS1","H7N9",0.001,9,3,0.977713401725933,0.261371376220663,0.00430116884083321,0.15180311007151
"70_7","nuc_6mer","NS1","H7N9",0.001,9,9,0.977713401725933,0.261371376220663,0.00430116884083321,0.15180311007151
"70_7","nuc_6mer","NS1","H7N9",0.01,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.01,1,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.01,3,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.01,3,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.01,9,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.01,9,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,1,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,3,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,3,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,9,3,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H7N9",0.1,9,9,0.976154967122554,0,0.0011155160237243,0
"70_7","nuc_6mer","NS1","H8N4",0.001,1,3,0.946246266953188,0.583574727988945,0.00844310635966718,0.0642309096913242
"70_7","nuc_6mer","NS1","H8N4",0.001,1,9,0.944833392369393,0.57648424487758,0.00829517558617806,0.0635506639877509
"70_7","nuc_6mer","NS1","H8N4",0.001,3,3,0.950969938838643,0.602537209867184,0.00803650486877755,0.0655821150814961
"70_7","nuc_6mer","NS1","H8N4",0.001,3,9,0.951442752077413,0.6052817568995,0.0085649895864764,0.0686000043127319
"70_7","nuc_6mer","NS1","H8N4",0.001,9,3,0.950498240725435,0.592095488324052,0.00779249487206063,0.0647602467490269
"70_7","nuc_6mer","NS1","H8N4",0.001,9,9,0.950498240725435,0.592095488324052,0.00779249487206063,0.0647602467490269
"70_7","nuc_6mer","NS1","H8N4",0.01,1,3,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.01,1,9,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.01,3,3,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.01,3,9,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.01,9,3,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.01,9,9,0.939652482269504,0.411039243025256,0.00486119522493043,0.0547910440490292
"70_7","nuc_6mer","NS1","H8N4",0.1,1,3,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H8N4",0.1,1,9,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H8N4",0.1,3,3,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H8N4",0.1,3,9,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H8N4",0.1,9,3,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H8N4",0.1,9,9,0.935874436861591,0.330180837747138,0.00518113747761539,0.0817912326659275
"70_7","nuc_6mer","NS1","H9N2",0.001,1,3,0.9541841997544,0.639981647830591,0.00344924316546247,0.0429916592398668
"70_7","nuc_6mer","NS1","H9N2",0.001,1,9,0.9541841997544,0.639981647830591,0.00344924316546247,0.0429916592398668
"70_7","nuc_6mer","NS1","H9N2",0.001,3,3,0.953039705280393,0.627638727001554,0.00473431690221518,0.0550104861981492
"70_7","nuc_6mer","NS1","H9N2",0.001,3,9,0.953039705280393,0.627638727001554,0.00473431690221518,0.0550104861981492
"70_7","nuc_6mer","NS1","H9N2",0.001,9,3,0.953039705280393,0.627638727001554,0.00473431690221518,0.0550104861981492
"70_7","nuc_6mer","NS1","H9N2",0.001,9,9,0.953039705280393,0.627638727001554,0.00473431690221518,0.0550104861981492
"70_7","nuc_6mer","NS1","H9N2",0.01,1,3,0.941011870650839,0.441259807784748,0.00514325173443087,0.0776898820552796
"70_7","nuc_6mer","NS1","H9N2",0.01,1,9,0.941011870650839,0.441259807784748,0.00514325173443087,0.0776898820552796
"70_7","nuc_6mer","NS1","H9N2",0.01,3,3,0.94043880474826,0.432293683603672,0.00464552716554551,0.0807946648785691
"70_7","nuc_6mer","NS1","H9N2",0.01,3,9,0.94043880474826,0.432293683603672,0.00464552716554551,0.0807946648785691
"70_7","nuc_6mer","NS1","H9N2",0.01,9,3,0.94043880474826,0.432293683603672,0.00464552716554551,0.0807946648785691
"70_7","nuc_6mer","NS1","H9N2",0.01,9,9,0.94043880474826,0.432293683603672,0.00464552716554551,0.0807946648785691
"70_7","nuc_6mer","NS1","H9N2",0.1,1,3,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","nuc_6mer","NS1","H9N2",0.1,1,9,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","nuc_6mer","NS1","H9N2",0.1,3,3,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","nuc_6mer","NS1","H9N2",0.1,3,9,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","nuc_6mer","NS1","H9N2",0.1,9,3,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","nuc_6mer","NS1","H9N2",0.1,9,9,0.934136717151044,0.335732291838343,0.00401826550844844,0.0624794976845072
"70_7","prot_2mer","NS1","H10N8",0.001,1,3,0.954315116117369,0.605401618404192,0.00586106181290284,0.0628101640906898
"70_7","prot_2mer","NS1","H10N8",0.001,1,9,0.879420386594354,0.440418330678819,0.0156882939452478,0.0344320291702515
"70_7","prot_2mer","NS1","H10N8",0.001,3,3,0.951957724933945,0.59125513489986,0.00538547573171386,0.0447516219209338
"70_7","prot_2mer","NS1","H10N8",0.001,3,9,0.897815602836879,0.485256185433944,0.0221793468981981,0.0659432055105238
"70_7","prot_2mer","NS1","H10N8",0.001,9,3,0.954785704352663,0.631131281783757,0.00973357932137223,0.0701676974929071
"70_7","prot_2mer","NS1","H10N8",0.001,9,9,0.917111945487415,0.544401816276973,0.018643061519824,0.0542690266987646
"70_7","prot_2mer","NS1","H10N8",0.01,1,3,0.956190794048116,0.620689586689931,0.00907271121025926,0.0738363256349551
"70_7","prot_2mer","NS1","H10N8",0.01,1,9,0.918519260186344,0.514368769935693,0.00971296479964674,0.0123305613265242
"70_7","prot_2mer","NS1","H10N8",0.01,3,3,0.950066471978862,0.588203439593829,0.00393739064834579,0.0458370171491865
"70_7","prot_2mer","NS1","H10N8",0.01,3,9,0.925580308719232,0.533476476221994,0.0136573082738892,0.0555590050386078
