"cluster_set","featset","focgene","subtype","min.node.size","splitrule","mtry","Accuracy","Kappa","AccuracySD","KappaSD"
"70_8","prot_ctdt","PB1","H7N7","5","gini",6,0.958024653136381,0.598503646480836,0.00735266724728485,0.0659568735583281
"70_8","prot_ctdt","PB1","H7N7","25","gini",6,0.950617716884232,0.566561547627975,0.00698377543943397,0.0538832755761209
"70_8","prot_ctdt","PB1","H7N7","45","gini",6,0.946603938628624,0.559297488146206,0.00563776514684695,0.0472823208209387
"70_8","prot_ctdt","PB1","H7N9","5","gini",6,0.971977937308373,0.221096613508849,0.00557026605116097,0.16771592417645
"70_8","prot_ctdt","PB1","H7N9","25","gini",6,0.970349272813259,0.205171928758946,0.00421050387090966,0.148281698975891
"70_8","prot_ctdt","PB1","H7N9","45","gini",6,0.968720076943106,0.224028505560096,0.00290549097969839,0.117305795908989
"70_8","prot_ctdt","PB1","H8N4","5","gini",6,0.952083160906411,0.560125688095656,0.00528343601944432,0.0725068379707932
"70_8","prot_ctdt","PB1","H8N4","25","gini",6,0.944976282916853,0.532347193884237,0.00321702869026571,0.0481508591892263
"70_8","prot_ctdt","PB1","H8N4","45","gini",6,0.944049404396796,0.536935617459933,0.00169431757481131,0.0331019206771061
"70_8","prot_ctdt","PB1","H9N2","5","gini",6,0.956433057831484,0.601841959718022,0.010177685500518,0.073141543173058
"70_8","prot_ctdt","PB1","H9N2","25","gini",6,0.952973447836922,0.604060942331272,0.010690637303135,0.0656068248011871
"70_8","prot_ctdt","PB1","H9N2","45","gini",6,0.9491696099348,0.598864777637938,0.0102812260643519,0.0483410011331923
"70_8","prot_ctriad","PB1","H10N8","5","gini",17,0.936691953208082,0.52307343373674,0.0129703183725938,0.0671674312490221
"70_8","prot_ctriad","PB1","H10N8","25","gini",17,0.932699042892591,0.517351943138177,0.0118132532924579,0.0505279525593618
"70_8","prot_ctriad","PB1","H10N8","45","gini",17,0.928394659104336,0.504801911208156,0.0131595847006912,0.0564825741404115
"70_8","prot_ctriad","PB1","H16N3","5","gini",17,0.937094366260337,0.503852125303404,0.0106502621347544,0.0766851997435182
"70_8","prot_ctriad","PB1","H16N3","25","gini",17,0.935559207455302,0.516557207464948,0.00453960423609697,0.0424256341812379
"70_8","prot_ctriad","PB1","H16N3","45","gini",17,0.930646517150827,0.501342304586524,0.00723187189286937,0.0441803384857724
"70_8","prot_ctriad","PB1","H3N8","5","gini",17,0.935651791876947,0.527820763605955,0.0170472320382197,0.0856583694734834
"70_8","prot_ctriad","PB1","H3N8","25","gini",17,0.929769965067145,0.516338599240253,0.0164288538790213,0.0773656531870583
"70_8","prot_ctriad","PB1","H3N8","45","gini",17,0.923889742827159,0.498590894098788,0.0178540887056227,0.0815575930069514
"70_8","prot_ctriad","PB1","H4N6","5","gini",17,0.939825421868569,0.564625002394293,0.00702346031917043,0.0450927398282115
"70_8","prot_ctriad","PB1","H4N6","25","gini",17,0.931036493346138,0.539814801401988,0.0106386075393141,0.0580193693330633
"70_8","prot_ctriad","PB1","H4N6","45","gini",17,0.924949695888782,0.518419756446506,0.0108002832846956,0.0551819739586242
"70_8","prot_ctriad","PB1","H4N8","5","gini",17,0.937811949919311,0.52157321737073,0.0128595040983692,0.0784187152166097
"70_8","prot_ctriad","PB1","H4N8","25","gini",17,0.928433034504479,0.495733047138008,0.0139347198309452,0.0692134697273354
"70_8","prot_ctriad","PB1","H4N8","45","gini",17,0.9253104705761,0.485100618995656,0.0133834723309043,0.0729099757766074
"70_8","prot_ctriad","PB1","H5N1","5","gini",17,0.957414589727159,0.610352337785775,0.0116315898266938,0.0677916001657853
"70_8","prot_ctriad","PB1","H5N1","25","gini",17,0.955067844816926,0.599036884317434,0.0121476524377359,0.0689886528054976
"70_8","prot_ctriad","PB1","H5N1","45","gini",17,0.952719413622924,0.585191804532021,0.0115605618184631,0.0679566336535748
"70_8","prot_ctriad","PB1","H5N6","5","gini",17,0.930992985834136,0.498125105445299,0.0100101082991003,0.0515097595927808
"70_8","prot_ctriad","PB1","H5N6","25","gini",17,0.921307018750287,0.476588753375307,0.0075705633995386,0.0391429627559405
"70_8","prot_ctriad","PB1","H5N6","45","gini",17,0.917976436070233,0.468937648624961,0.00873910536114692,0.0429638179853896
"70_8","prot_ctriad","PB1","H7N3","5","gini",17,0.938460958142981,0.522161484655503,0.00434068927373882,0.0132846404979952
"70_8","prot_ctriad","PB1","H7N3","25","gini",17,0.933333259250113,0.513316360351526,0.00685608937445384,0.0176440341118742
"70_8","prot_ctriad","PB1","H7N3","45","gini",17,0.924684539655101,0.479981457779259,0.0095568785534094,0.029635809717782
"70_8","prot_ctriad","PB1","H7N4","5","gini",17,0.939349000917071,0.526656692619693,0.00559202052071382,0.0220661018536349
"70_8","prot_ctriad","PB1","H7N4","25","gini",17,0.936883671094715,0.535572278971784,0.00462277693300222,0.0125858850319519
"70_8","prot_ctriad","PB1","H7N4","45","gini",17,0.934113015105907,0.528076283571653,0.00610201522627516,0.0200659794844269
"70_8","prot_ctriad","PB1","H7N7","5","gini",17,0.942902611282094,0.547340034687133,0.00420441196733088,0.0196402585311835
"70_8","prot_ctriad","PB1","H7N7","25","gini",17,0.938272981652465,0.5412804767712,0.00822827110439086,0.0304447028895875
"70_8","prot_ctriad","PB1","H7N7","45","gini",17,0.932102514093275,0.518066798152209,0.00760021617824311,0.0378816733487625
"70_8","prot_ctriad","PB1","H7N9","5","gini",17,0.961552890414526,0.240875460459656,0.00635836236746912,0.0680798529676959
"70_8","prot_ctriad","PB1","H7N9","25","gini",17,0.960248896068356,0.274534283028111,0.00676576140445219,0.0688095548381019
"70_8","prot_ctriad","PB1","H7N9","45","gini",17,0.957643032876174,0.296330449593071,0.00500094938009489,0.0355349216921255
"70_8","prot_ctriad","PB1","H8N4","5","gini",17,0.939411662209708,0.520681283680061,0.00232276620021499,0.0462842393876815
"70_8","prot_ctriad","PB1","H8N4","25","gini",17,0.931992321530086,0.499912063170962,0.00396982316737202,0.0412446014246493
"70_8","prot_ctriad","PB1","H8N4","45","gini",17,0.925502728968036,0.478954403388545,0.00480605612657525,0.0352789290991524
"70_8","prot_ctriad","PB1","H9N2","5","gini",17,0.952281406314431,0.602991236297318,0.0128105870187063,0.0654585417692748
"70_8","prot_ctriad","PB1","H9N2","25","gini",17,0.949861053839396,0.611606622597624,0.0137889876405391,0.0759771373990355
"70_8","prot_ctriad","PB1","H9N2","45","gini",17,0.94674746460608,0.595843259133154,0.0141922206938596,0.0735133618638495
"70_8","prot_pseaac","PB1","H10N8","5","gini",5,0.958513056835637,0.603553171543862,0.00325142341074724,0.0370380419412357
"70_8","prot_pseaac","PB1","H10N8","25","gini",5,0.953901453385324,0.578101576175879,0.00393932684186072,0.0384396013849882
"70_8","prot_pseaac","PB1","H10N8","45","gini",5,0.949906179841664,0.560175772370648,0.00458127442830633,0.0441418865924708
"70_8","prot_pseaac","PB1","H16N3","5","gini",5,0.957651718300995,0.574271361515487,0.00999615546924511,0.0927716687395611
"70_8","prot_pseaac","PB1","H16N3","25","gini",5,0.955503065449789,0.57701719116827,0.0119985768121481,0.0925638462892482
"70_8","prot_pseaac","PB1","H16N3","45","gini",5,0.950286452410689,0.550068220010776,0.0121274336319559,0.0854189501505171
"70_8","prot_pseaac","PB1","H3N8","5","gini",5,0.956556171050737,0.602905813945926,0.0127592635802575,0.0986031703358159
"70_8","prot_pseaac","PB1","H3N8","25","gini",5,0.954920579552818,0.594478267150601,0.0110905026128005,0.0831977795026203
"70_8","prot_pseaac","PB1","H3N8","45","gini",5,0.951654736397798,0.588152849946253,0.0110876071823277,0.0835607932209072
"70_8","prot_pseaac","PB1","H4N6","5","gini",5,0.953009672108657,0.592412360689862,0.00625026788649366,0.0448123152340275
"70_8","prot_pseaac","PB1","H4N6","25","gini",5,0.948276512553162,0.576390674570563,0.00874677969802991,0.0501900790761262
"70_8","prot_pseaac","PB1","H4N6","45","gini",5,0.943203800246947,0.556905911887816,0.0125215321500827,0.066282425806459
"70_8","prot_pseaac","PB1","H4N8","5","gini",5,0.955000935366053,0.566175077533077,0.0110110694434885,0.106066051500285
"70_8","prot_pseaac","PB1","H4N8","25","gini",5,0.952186968229903,0.557265329896603,0.0101046128822768,0.0893925928092617
"70_8","prot_pseaac","PB1","H4N8","45","gini",5,0.946246530905837,0.531778478894019,0.00876667184238166,0.0668327503542125
"70_8","prot_pseaac","PB1","H5N1","5","gini",5,0.974179622946949,0.710641527907874,0.00791429366339568,0.0806789397991002
"70_8","prot_pseaac","PB1","H5N1","25","gini",5,0.971831191752948,0.690505840221558,0.00674650427675285,0.0679157341668191
"70_8","prot_pseaac","PB1","H5N1","45","gini",5,0.970824480343552,0.682237069711539,0.00599931477230894,0.060874344685234
"70_8","prot_pseaac","PB1","H5N6","5","gini",5,0.953087608306973,0.567318445254867,0.00938432442514582,0.092567783773535
"70_8","prot_pseaac","PB1","H5N6","25","gini",5,0.951573832118461,0.564125084658795,0.00835510298693416,0.0748493237211639
"70_8","prot_pseaac","PB1","H5N6","45","gini",5,0.951876403979278,0.578815505094746,0.00728773057676291,0.0572182727827193
"70_8","prot_pseaac","PB1","H7N3","5","gini",5,0.955132269827551,0.58214430357353,0.00667218328955447,0.0478565248394093
"70_8","prot_pseaac","PB1","H7N3","25","gini",5,0.951929194550768,0.568306210444621,0.00789187266491817,0.0613804742712969
"70_8","prot_pseaac","PB1","H7N3","45","gini",5,0.946160466724287,0.544723981291399,0.00800207561565246,0.0491737479976956
"70_8","prot_pseaac","PB1","H7N4","5","gini",5,0.95566334522048,0.582553538397992,0.00735183728527603,0.0491751248635684
"70_8","prot_pseaac","PB1","H7N4","25","gini",5,0.953198015398125,0.577655861297205,0.00822222818412902,0.0450500095545274
"70_8","prot_pseaac","PB1","H7N4","45","gini",5,0.947653389074931,0.559296325580141,0.00719696314726836,0.0457284919614635
"70_8","prot_pseaac","PB1","H7N7","5","gini",5,0.958951057567881,0.602136545499326,0.00876827203236247,0.0815444116178821
"70_8","prot_pseaac","PB1","H7N7","25","gini",5,0.956482395860796,0.592290563183025,0.0100798829804014,0.0852336832544844
"70_8","prot_pseaac","PB1","H7N7","45","gini",5,0.950001862570083,0.56588609876189,0.0102622605257728,0.0795321367221898
"70_8","prot_pseaac","PB1","H7N9","5","gini",5,0.975886732096646,0.249570295358085,0.00406535652839705,0.169907198358023
"70_8","prot_pseaac","PB1","H7N9","25","gini",5,0.975234734923562,0.2460060782293,0.00453145911393846,0.167343449320851
"70_8","prot_pseaac","PB1","H7N9","45","gini",5,0.973606070428448,0.232157732829013,0.00406403189211555,0.164226775895311
"70_8","prot_pseaac","PB1","H8N4","5","gini",5,0.957957386521227,0.58965923273722,0.00769707972563676,0.08970930014549
"70_8","prot_pseaac","PB1","H8N4","25","gini",5,0.954557071494656,0.580115266462039,0.0054477157699748,0.0735907405525885
"70_8","prot_pseaac","PB1","H8N4","45","gini",5,0.948684282893932,0.551967075384213,0.00356125769711151,0.0628426269614387
"70_8","prot_pseaac","PB1","H9N2","5","gini",5,0.964734568011904,0.651660449640879,0.0104652219058648,0.096097019203463
"70_8","prot_pseaac","PB1","H9N2","25","gini",5,0.960930730109782,0.632711081115238,0.0118689877940189,0.0924519065595586
"70_8","prot_pseaac","PB1","H9N2","45","gini",5,0.958509182398958,0.626135389049574,0.0102080961980862,0.0817477971912298
"70_8","cds_compbias","PB2","H10N8","5","gini",12,0.966809405648115,0.645936966234082,0.00207516571354964,0.0321579573502925
"70_8","cds_compbias","PB2","H10N8","25","gini",12,0.964966087675765,0.647327673581986,0.00168536579007255,0.0173550057379572
"70_8","cds_compbias","PB2","H10N8","45","gini",12,0.960663594470046,0.626082876563035,0.00353913850471962,0.038079915639465
"70_8","cds_compbias","PB2","H16N3","5","gini",12,0.965638475577532,0.618501784683799,0.00624857338573345,0.0627519839140037
"70_8","cds_compbias","PB2","H16N3","25","gini",12,0.961341638184576,0.593011788652815,0.00563935523163527,0.0496334777112143
"70_8","cds_compbias","PB2","H16N3","45","gini",12,0.959806479379541,0.598342717622539,0.00678067949784114,0.0421582753952599
"70_8","cds_compbias","PB2","H3N8","5","gini",12,0.964069848852316,0.628102609458452,0.00638986149596601,0.0666339279632262
"70_8","cds_compbias","PB2","H3N8","25","gini",12,0.963416254081074,0.643590048722625,0.00544555717178082,0.0460029332772801
"70_8","cds_compbias","PB2","H3N8","45","gini",12,0.959822545572269,0.626310213353102,0.00613459712989775,0.0546057359241159
"70_8","cds_compbias","PB2","H4N6","5","gini",12,0.966191635798235,0.674438238436557,0.00318660778510004,0.0303371311080412
"70_8","cds_compbias","PB2","H4N6","25","gini",12,0.965179265559976,0.686502281622162,0.00329314032125503,0.0196508526123047
"70_8","cds_compbias","PB2","H4N6","45","gini",12,0.961461906068505,0.669862128065908,0.00467624456729733,0.0355911397287265
"70_8","cds_compbias","PB2","H4N8","5","gini",12,0.968745569599779,0.664705214202905,0.00807236316409799,0.0840724004580191
"70_8","cds_compbias","PB2","H4N8","25","gini",12,0.965931603989512,0.658905161910323,0.00847885881523999,0.0798693459453396
"70_8","cds_compbias","PB2","H4N8","45","gini",12,0.962492635327479,0.64252815684643,0.0110309670764317,0.0965164222544392
"70_8","cds_compbias","PB2","H5N1","5","gini",12,0.976861376232392,0.717442549131102,0.00734983222544629,0.095099964026107
"70_8","cds_compbias","PB2","H5N1","25","gini",12,0.975855226917586,0.711872037659604,0.006116062476226,0.0837306588870249
"70_8","cds_compbias","PB2","H5N1","45","gini",12,0.972166200128158,0.686871227126001,0.00563831609185981,0.0675009287794508
"70_8","cds_compbias","PB2","H5N6","5","gini",12,0.964286434694907,0.639688582343742,0.00571563682131843,0.0721867748909317
"70_8","cds_compbias","PB2","H5N6","25","gini",12,0.959139962407738,0.621342009730172,0.00605551528332254,0.0727630008799272
"70_8","cds_compbias","PB2","H5N6","45","gini",12,0.956113326915142,0.606358484256361,0.00441670470859179,0.052545545040761
"70_8","cds_compbias","PB2","H7N3","5","gini",12,0.967632790879532,0.655340781632942,0.00670821988124219,0.0603448825207585
"70_8","cds_compbias","PB2","H7N3","25","gini",12,0.963464064699346,0.633910510434518,0.00521462913488749,0.0600169956963233
"70_8","cds_compbias","PB2","H7N3","45","gini",12,0.960578420381117,0.624225745980206,0.00329706637547309,0.0327187252954635
"70_8","cds_compbias","PB2","H7N4","5","gini",12,0.968292007609667,0.650415736630201,0.00816676900025482,0.0868023400282091
"70_8","cds_compbias","PB2","H7N4","25","gini",12,0.963980522484623,0.64106176189163,0.00733729079221124,0.0770405767687865
"70_8","cds_compbias","PB2","H7N4","45","gini",12,0.962129157884215,0.641836136511806,0.00686518135849948,0.0553124632941319
"70_8","cds_compbias","PB2","H7N7","5","gini",12,0.966052685213043,0.62576991556843,0.00679488050827629,0.0686576667010921
"70_8","cds_compbias","PB2","H7N7","25","gini",12,0.96389266695133,0.632895222042755,0.0054937819036622,0.0419596432629786
"70_8","cds_compbias","PB2","H7N7","45","gini",12,0.958337108455648,0.603167465536499,0.0067038098233401,0.0533999047932693
"70_8","cds_compbias","PB2","H7N9","5","gini",12,0.9775159279668,0.253717966707441,0.00292654627959476,0.154022539157601
"70_8","cds_compbias","PB2","H7N9","25","gini",12,0.977190195067777,0.251982081813888,0.00382865644318134,0.155748707596029
"70_8","cds_compbias","PB2","H7N9","45","gini",12,0.976538729269731,0.255819606918267,0.00273548598090247,0.153250640012529
"70_8","cds_compbias","PB2","H8N4","5","gini",12,0.96444888870221,0.621590786405598,0.0036579661992184,0.0648858443232006
"70_8","cds_compbias","PB2","H8N4","25","gini",12,0.963521533146643,0.629082513143187,0.00358867445001589,0.0526146907438244
"70_8","cds_compbias","PB2","H8N4","45","gini",12,0.96166872870066,0.626605890063235,0.0020266765050855,0.0228096832481907
"70_8","cds_compbias","PB2","H9N2","5","gini",12,0.969569296783023,0.690591924881453,0.00998938936633207,0.0774747851926776
"70_8","cds_compbias","PB2","H9N2","25","gini",12,0.966111479642146,0.675560191907427,0.0125766918992837,0.0881301541794755
"70_8","cds_compbias","PB2","H9N2","45","gini",12,0.962998488026725,0.656286785269929,0.0135537017937605,0.0917672742512703
"70_8","nuc_2mer","PB2","H10N8","5","gini",4,0.956360628618693,0.547243528650648,0.00765546600540744,0.0905881821121217
"70_8","nuc_2mer","PB2","H10N8","25","gini",4,0.953287959352475,0.556746571228927,0.00300021770574081,0.0370418066591909
"70_8","nuc_2mer","PB2","H10N8","45","gini",4,0.94898593879239,0.545104501436377,0.00536435762346989,0.0439996878571674
"70_8","nuc_2mer","PB2","H16N3","5","gini",4,0.957966928087251,0.525429877374258,0.00970993705524919,0.100025215225761
"70_8","nuc_2mer","PB2","H16N3","25","gini",4,0.953365698207042,0.530052203958884,0.00826102164084822,0.0710385861887593
"70_8","nuc_2mer","PB2","H16N3","45","gini",4,0.942933887159415,0.488336549172452,0.00787036188836006,0.0465451997494887
"70_8","nuc_2mer","PB2","H3N8","5","gini",4,0.959823617030525,0.584422035050941,0.00704503161084974,0.0788549272233205
"70_8","nuc_2mer","PB2","H3N8","25","gini",4,0.951982601751583,0.55121369244851,0.00684302913542387,0.0721158826042637
"70_8","nuc_2mer","PB2","H3N8","45","gini",4,0.943488530048096,0.519631952610709,0.00841625084123663,0.0766954796752593
"70_8","nuc_2mer","PB2","H4N6","5","gini",4,0.958077811313852,0.591601252970767,0.00579779345804008,0.0635841501648
"70_8","nuc_2mer","PB2","H4N6","25","gini",4,0.9509757854301,0.564215520292591,0.00981054840121504,0.0752838018853301
"70_8","nuc_2mer","PB2","H4N6","45","gini",4,0.940831504092925,0.526661542072157,0.0155715990974348,0.0988918200051173
"70_8","nuc_2mer","PB2","H4N8","5","gini",4,0.957498004145518,0.540734075745754,0.00960537581693639,0.113796528759559
"70_8","nuc_2mer","PB2","H4N8","25","gini",4,0.954060010522487,0.554257293677585,0.0106471097378566,0.095075177344926
"70_8","nuc_2mer","PB2","H4N8","45","gini",4,0.946557074724304,0.523596896734978,0.0109395086374959,0.0738878301180595
"70_8","nuc_2mer","PB2","H5N1","5","gini",4,0.970488347779164,0.646162267659476,0.00526059901220404,0.0575508907009156
"70_8","nuc_2mer","PB2","H5N1","25","gini",4,0.965794295864108,0.614284167598469,0.00453757076051972,0.0526889551333372
"70_8","nuc_2mer","PB2","H5N1","45","gini",4,0.961769136510292,0.602133523689077,0.00496224317375882,0.0459934363558626
"70_8","nuc_2mer","PB2","H5N6","5","gini",4,0.954297895750241,0.531606663511146,0.00645334564153813,0.0736079148724728
"70_8","nuc_2mer","PB2","H5N6","25","gini",4,0.947338284509238,0.517134997102233,0.00890034541303511,0.0682696782652162
"70_8","nuc_2mer","PB2","H5N6","45","gini",4,0.941890157245679,0.508948542537457,0.00618432216295787,0.0562392551769752
"70_8","nuc_2mer","PB2","H7N3","5","gini",4,0.957374317817014,0.547752958372737,0.00429632842976845,0.0330199755565565
"70_8","nuc_2mer","PB2","H7N3","25","gini",4,0.949359441083261,0.521732859511775,0.00488202794747454,0.0349937209513109
"70_8","nuc_2mer","PB2","H7N3","45","gini",4,0.94294969420093,0.519521806563618,0.00703278516910646,0.0342613774050729
"70_8","nuc_2mer","PB2","H7N4","5","gini",4,0.959666192746565,0.552241276509264,0.00811526000619938,0.0866415672641722
"70_8","nuc_2mer","PB2","H7N4","25","gini",4,0.954739794195234,0.555396779936247,0.00703895987053684,0.0795493845956025
"70_8","nuc_2mer","PB2","H7N4","45","gini",4,0.946429719724416,0.532303502367206,0.0103503523814554,0.0896684385400662
"70_8","nuc_2mer","PB2","H7N7","5","gini",4,0.954632443330607,0.515789940709981,0.00440814730729211,0.068928853547713
"70_8","nuc_2mer","PB2","H7N7","25","gini",4,0.952163780153459,0.537180682771799,0.00483538870560244,0.0566770412930144
"70_8","nuc_2mer","PB2","H7N7","45","gini",4,0.945064530335533,0.506630411973409,0.00514491600434185,0.0561330557146078
"70_8","nuc_2mer","PB2","H7N9","5","gini",4,0.9801233852841,0.302156788935887,0.000743807383942305,0.0670145203010289
"70_8","nuc_2mer","PB2","H7N9","25","gini",4,0.979797652385077,0.314258343121546,0.000901597982685262,0.0523980785325285
"70_8","nuc_2mer","PB2","H7N9","45","gini",4,0.9775159279668,0.306740925490864,0.00243148618934284,0.0425602799029297
"70_8","nuc_2mer","PB2","H8N4","5","gini",4,0.959812102063032,0.555484691994245,0.00365668516191633,0.0708033693797815
"70_8","nuc_2mer","PB2","H8N4","25","gini",4,0.955792596420692,0.555990392437451,0.00449119258873267,0.0658554461267627
"70_8","nuc_2mer","PB2","H8N4","45","gini",4,0.947138212281216,0.52317962516305,0.00531382696900418,0.0593173964292951
"70_8","nuc_2mer","PB2","H9N2","5","gini",4,0.958849824599148,0.5860865791765,0.0120819110078821,0.0868558067301973
"70_8","nuc_2mer","PB2","H9N2","25","gini",4,0.956084048980763,0.589527659579899,0.0126376736005313,0.0862238708410671
"70_8","nuc_2mer","PB2","H9N2","45","gini",4,0.953317078126587,0.583474991103005,0.0131282863040912,0.081294281777604
"70_8","nuc_3mer","PB2","H10N8","5","gini",8,0.963735318444996,0.620124421615651,0.00482612668476784,0.0518461995484836
"70_8","nuc_3mer","PB2","H10N8","25","gini",8,0.959432352593643,0.610131182314827,0.00562517171388645,0.04605439092013
"70_8","nuc_3mer","PB2","H10N8","45","gini",8,0.956358738036157,0.603393140611138,0.00854532038921077,0.069733518503923
"70_8","nuc_3mer","PB2","H16N3","5","gini",8,0.961957956519206,0.584604499549596,0.00899117336282951,0.0864465383854463
"70_8","nuc_3mer","PB2","H16N3","25","gini",8,0.960730492901547,0.606291147026364,0.00735433528957108,0.0482319101227913
"70_8","nuc_3mer","PB2","H16N3","45","gini",8,0.953980134644813,0.576542742001482,0.00813474230595248,0.0345947279469729
"70_8","nuc_3mer","PB2","H3N8","5","gini",8,0.95982415188713,0.59622848157819,0.00946697225051327,0.103200854927385
"70_8","nuc_3mer","PB2","H3N8","25","gini",8,0.956557777365598,0.595169945880639,0.00994858368491507,0.0968601709370113
"70_8","nuc_3mer","PB2","H3N8","45","gini",8,0.95198420981149,0.575502235616269,0.010596049800622,0.0975513449628272
"70_8","nuc_3mer","PB2","H4N6","5","gini",8,0.95875748845292,0.601022454682502,0.00527523381130849,0.0706882127513027
"70_8","nuc_3mer","PB2","H4N6","25","gini",8,0.957742260026524,0.621897441870328,0.00547108853052319,0.0588815947512868
"70_8","nuc_3mer","PB2","H4N6","45","gini",8,0.953009100471029,0.603733937228671,0.00436815098598767,0.057707922621689
"70_8","nuc_3mer","PB2","H4N8","5","gini",8,0.963122029106516,0.610163101383819,0.00993676827921286,0.107597495889476
"70_8","nuc_3mer","PB2","H4N8","25","gini",8,0.959685988613253,0.607503914158566,0.0116701066645438,0.114984138784087
"70_8","nuc_3mer","PB2","H4N8","45","gini",8,0.954059033957602,0.590756722541088,0.0133942948908185,0.111128911467135
"70_8","nuc_3mer","PB2","H5N1","5","gini",8,0.973171225253786,0.66814008384171,0.00616716360089461,0.0749990288531923
"70_8","nuc_3mer","PB2","H5N1","25","gini",8,0.970488909873754,0.663714580861958,0.00564074544221418,0.0757607522003328
"70_8","nuc_3mer","PB2","H5N1","45","gini",8,0.967806032399132,0.647850831262128,0.00323534756047554,0.0527342558037781
"70_8","nuc_3mer","PB2","H5N6","5","gini",8,0.957327281896117,0.573665107131933,0.00587817173125294,0.071958351003905
"70_8","nuc_3mer","PB2","H5N6","25","gini",8,0.953090358960253,0.575235229693198,0.00682850992567673,0.0698916471065053
"70_8","nuc_3mer","PB2","H5N6","45","gini",8,0.950971439050108,0.579813584274101,0.00679512166698857,0.0642925175948192
"70_8","nuc_3mer","PB2","H7N3","5","gini",8,0.960900473309462,0.594701081058772,0.00535334082566769,0.0601407124159714
"70_8","nuc_3mer","PB2","H7N3","25","gini",8,0.956094830637527,0.582021028467174,0.00690037750262676,0.0567965196779761
"70_8","nuc_3mer","PB2","H7N3","45","gini",8,0.952568159031979,0.574125642613548,0.00579611155794941,0.0454923207798712
"70_8","nuc_3mer","PB2","H7N4","5","gini",8,0.966443955898303,0.639721175547526,0.00898532445343751,0.102851491058328
"70_8","nuc_3mer","PB2","H7N4","25","gini",8,0.959053648374589,0.599270749310014,0.0124410093761489,0.105825651453989
"70_8","nuc_3mer","PB2","H7N4","45","gini",8,0.953818609311228,0.576936917277198,0.0115764227714601,0.0893882318831846
"70_8","nuc_3mer","PB2","H7N7","5","gini",8,0.961423525268608,0.589756592623468,0.0047148152416649,0.0557428404008649
"70_8","nuc_3mer","PB2","H7N7","25","gini",8,0.957717913422862,0.591645387788504,0.00316742231357706,0.0263529041232852
"70_8","nuc_3mer","PB2","H7N7","45","gini",8,0.955559797422938,0.593313212812195,0.00555934400661044,0.0521864091729725
"70_8","nuc_3mer","PB2","H7N9","5","gini",8,0.98142684825523,0.342989557937323,0.00146212841391777,0.105460048241801
"70_8","nuc_3mer","PB2","H7N9","25","gini",8,0.98142684825523,0.372705249441614,0.00146212841391777,0.0941023776543803
"70_8","nuc_3mer","PB2","H7N9","45","gini",8,0.980775913832224,0.414027607353756,0.00211907125763501,0.0778994289274761
"70_8","nuc_3mer","PB2","H8N4","5","gini",8,0.962904253626696,0.598173960016089,0.00501889734354527,0.0671004345467692
"70_8","nuc_3mer","PB2","H8N4","25","gini",8,0.956414659587755,0.571027883789322,0.0053947673224337,0.0482777477236026
"70_8","nuc_3mer","PB2","H8N4","45","gini",8,0.95394074899951,0.570400251929184,0.00768461212737383,0.0520514109032005
"70_8","nuc_3mer","PB2","H9N2","5","gini",8,0.966805314018323,0.675722905595093,0.010042027625522,0.0798219676225889
"70_8","nuc_3mer","PB2","H9N2","25","gini",8,0.966804118782533,0.690453101832563,0.00943219861840435,0.0698027731381071
"70_8","nuc_3mer","PB2","H9N2","45","gini",8,0.965419438119655,0.689787304542447,0.0120563212569933,0.079706483659208
"70_8","nuc_4mer","PB2","H10N8","5","gini",16,0.966194021032731,0.655797567355796,0.00289748543170511,0.0342667164761951
"70_8","nuc_4mer","PB2","H10N8","25","gini",16,0.964043010752688,0.655378409275894,0.00443938258376823,0.0314911423175497
"70_8","nuc_4mer","PB2","H10N8","45","gini",16,0.961277561148529,0.647505884999466,0.00383647424756272,0.0367690569550555
"70_8","nuc_4mer","PB2","H16N3","5","gini",16,0.966862645154103,0.64481455292339,0.00617716277116402,0.0675796375202676
"70_8","nuc_4mer","PB2","H16N3","25","gini",16,0.961956074622348,0.62101668778926,0.00726945335253445,0.0495064495024211
"70_8","nuc_4mer","PB2","H16N3","45","gini",16,0.958578071927108,0.604410609535535,0.00684097919457721,0.0590698507572573
"70_8","nuc_4mer","PB2","H3N8","5","gini",16,0.966353704005887,0.662580421585793,0.00571540907672013,0.072393936370867
"70_8","nuc_4mer","PB2","H3N8","25","gini",16,0.960474009642322,0.641029554644526,0.00543922528857807,0.0548703923221796
"70_8","nuc_4mer","PB2","H3N8","45","gini",16,0.955246312460367,0.61213540855782,0.00657582094558116,0.0603556540666924
"70_8","nuc_4mer","PB2","H4N6","5","gini",16,0.96619277907349,0.685908916241553,0.00170443107521657,0.0186377135058748
"70_8","nuc_4mer","PB2","H4N6","25","gini",16,0.960784515479947,0.656958036578893,0.00453026273029244,0.0387896226954846
"70_8","nuc_4mer","PB2","H4N6","45","gini",16,0.955712946448987,0.62865894651046,0.00484137013686769,0.0420447156500779
"70_8","nuc_4mer","PB2","H4N8","5","gini",16,0.965935508723166,0.641996627632103,0.00745905104962709,0.0917467287745497
"70_8","nuc_4mer","PB2","H4N8","25","gini",16,0.963121054067515,0.63536790236415,0.00890467768388681,0.0884792068522983
"70_8","nuc_4mer","PB2","H4N8","45","gini",16,0.958119583879599,0.612266391456298,0.0105948645715628,0.0950203563464469
