"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_6mer","M1","H7N3",0.01,3,9,0.944609583007655,0.517860185950508,0.00779295519170134,0.0717922200268571
"70_7","nuc_6mer","M1","H7N3",0.01,9,3,0.944609583007655,0.517860185950508,0.00779295519170134,0.0717922200268571
"70_7","nuc_6mer","M1","H7N3",0.01,9,9,0.944609583007655,0.517860185950508,0.00779295519170134,0.0717922200268571
"70_7","nuc_6mer","M1","H7N3",0.1,1,3,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N3",0.1,1,9,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N3",0.1,3,3,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N3",0.1,3,9,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N3",0.1,9,3,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N3",0.1,9,9,0.944608342328259,0.491888042855755,0.00374579528296424,0.0414762373318865
"70_7","nuc_6mer","M1","H7N4",0.001,1,3,0.943128312437237,0.584850798084156,0.0138072316461677,0.0925759242011877
"70_7","nuc_6mer","M1","H7N4",0.001,1,9,0.942171374638194,0.57982736349962,0.0125083145945269,0.0845442496812605
"70_7","nuc_6mer","M1","H7N4",0.001,3,3,0.945517236620086,0.586673116832168,0.0113191325081447,0.0888673019132112
"70_7","nuc_6mer","M1","H7N4",0.001,3,9,0.945517236620086,0.586673116832168,0.0113191325081447,0.0888673019132112
"70_7","nuc_6mer","M1","H7N4",0.001,9,3,0.946951501388103,0.594385129370212,0.0129654488176375,0.0991624990495915
"70_7","nuc_6mer","M1","H7N4",0.001,9,9,0.946951501388103,0.594385129370212,0.0129654488176375,0.0991624990495915
"70_7","nuc_6mer","M1","H7N4",0.01,1,3,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.01,1,9,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.01,3,3,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.01,3,9,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.01,9,3,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.01,9,9,0.942645264861754,0.496434023759271,0.00888948229562479,0.0880988285050298
"70_7","nuc_6mer","M1","H7N4",0.1,1,3,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N4",0.1,1,9,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N4",0.1,3,3,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N4",0.1,3,9,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N4",0.1,9,3,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N4",0.1,9,9,0.941687179655278,0.463078204834006,0.00799290656764718,0.0992321192824538
"70_7","nuc_6mer","M1","H7N7",0.001,1,3,0.936061426493366,0.545571265587626,0.00968286139414195,0.0620768328436078
"70_7","nuc_6mer","M1","H7N7",0.001,1,9,0.936063677959633,0.557841436855458,0.0122377904317022,0.0750990269539018
"70_7","nuc_6mer","M1","H7N7",0.001,3,3,0.939846173224568,0.556550939125371,0.00772854258745237,0.0581465055187159
"70_7","nuc_6mer","M1","H7N7",0.001,3,9,0.941270225638703,0.572365302801301,0.00917245213985922,0.0614602571110059
"70_7","nuc_6mer","M1","H7N7",0.001,9,3,0.941266853761917,0.562803679173434,0.00769515283134808,0.0634739273094914
"70_7","nuc_6mer","M1","H7N7",0.001,9,9,0.941266853761917,0.562803679173434,0.00769515283134808,0.0634739273094914
"70_7","nuc_6mer","M1","H7N7",0.01,1,3,0.938417633845744,0.471742576053166,0.00710973732825885,0.0474734626403086
"70_7","nuc_6mer","M1","H7N7",0.01,1,9,0.93936775261059,0.484741950673142,0.00845999897779022,0.053785694904977
"70_7","nuc_6mer","M1","H7N7",0.01,3,3,0.937943700196455,0.466801878494696,0.00775427570842015,0.0446556255099321
"70_7","nuc_6mer","M1","H7N7",0.01,3,9,0.938893818961301,0.479801253114672,0.00907070795050046,0.0528569877797644
"70_7","nuc_6mer","M1","H7N7",0.01,9,3,0.937943700196455,0.466801878494696,0.00775427570842015,0.0446556255099321
"70_7","nuc_6mer","M1","H7N7",0.01,9,9,0.938893818961301,0.479801253114672,0.00907070795050046,0.0528569877797644
"70_7","nuc_6mer","M1","H7N7",0.1,1,3,0.938891562172418,0.450191129533974,0.00389256987511607,0.0450011785509245
"70_7","nuc_6mer","M1","H7N7",0.1,1,9,0.939841680937264,0.463708180070313,0.00542287397497174,0.0478387879266906
"70_7","nuc_6mer","M1","H7N7",0.1,3,3,0.938891562172418,0.450191129533974,0.00389256987511607,0.0450011785509245
"70_7","nuc_6mer","M1","H7N7",0.1,3,9,0.939841680937264,0.463708180070313,0.00542287397497174,0.0478387879266906
"70_7","nuc_6mer","M1","H7N7",0.1,9,3,0.938891562172418,0.450191129533974,0.00389256987511607,0.0450011785509245
"70_7","nuc_6mer","M1","H7N7",0.1,9,9,0.939841680937264,0.463708180070313,0.00542287397497174,0.0478387879266906
"70_7","nuc_6mer","M1","H7N9",0.001,1,3,0.978747056052756,0.292591375827742,0.00462647955078834,0.175348579718784
"70_7","nuc_6mer","M1","H7N9",0.001,1,9,0.979265190767782,0.316847226862348,0.00448042386492844,0.184373100502005
"70_7","nuc_6mer","M1","H7N9",0.001,3,3,0.979783325482807,0.317793748395713,0.00337065786676962,0.18231007681583
"70_7","nuc_6mer","M1","H7N9",0.001,3,9,0.979783325482807,0.317793748395713,0.00337065786676962,0.18231007681583
"70_7","nuc_6mer","M1","H7N9",0.001,9,3,0.979783325482807,0.317793748395713,0.00337065786676962,0.18231007681583
"70_7","nuc_6mer","M1","H7N9",0.001,9,9,0.979783325482807,0.317793748395713,0.00337065786676962,0.18231007681583
"70_7","nuc_6mer","M1","H7N9",0.01,1,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.01,1,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.01,3,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.01,3,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.01,9,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.01,9,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,1,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,1,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,3,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,3,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,9,3,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H7N9",0.1,9,9,0.979265190767781,0.209706939865338,0.00408881440309813,0.218552122869378
"70_7","nuc_6mer","M1","H8N4",0.001,1,3,0.940120829758372,0.559361298325306,0.00545510503976353,0.036685637364198
"70_7","nuc_6mer","M1","H8N4",0.001,1,9,0.93917520852848,0.559637066186066,0.00518076557468959,0.0395855482895356
"70_7","nuc_6mer","M1","H8N4",0.001,3,3,0.943895540284895,0.568949150275333,0.00608559307701284,0.0506846009938905
"70_7","nuc_6mer","M1","H8N4",0.001,3,9,0.944368353523666,0.576107690151944,0.00588297722668621,0.0519956635189409
"70_7","nuc_6mer","M1","H8N4",0.001,9,3,0.945311749750081,0.575865201777609,0.00606355099221775,0.0512378583987215
"70_7","nuc_6mer","M1","H8N4",0.001,9,9,0.945311749750081,0.575865201777609,0.00606355099221775,0.0512378583987215
"70_7","nuc_6mer","M1","H8N4",0.01,1,3,0.940115275121155,0.463217801195699,0.00527521319566616,0.0588519343292017
"70_7","nuc_6mer","M1","H8N4",0.01,1,9,0.940586973234363,0.469402777985726,0.00547979719258808,0.0601495076954015
"70_7","nuc_6mer","M1","H8N4",0.01,3,3,0.940115275121155,0.463217801195699,0.00527521319566616,0.0588519343292017
"70_7","nuc_6mer","M1","H8N4",0.01,3,9,0.940115275121155,0.463217801195699,0.00527521319566616,0.0588519343292017
"70_7","nuc_6mer","M1","H8N4",0.01,9,3,0.940115275121155,0.463217801195699,0.00527521319566616,0.0588519343292017
"70_7","nuc_6mer","M1","H8N4",0.01,9,9,0.940115275121155,0.463217801195699,0.00527521319566616,0.0588519343292017
"70_7","nuc_6mer","M1","H8N4",0.1,1,3,0.940117494876982,0.435923969275546,0.00524591510598328,0.0486442130740261
"70_7","nuc_6mer","M1","H8N4",0.1,1,9,0.94105867134757,0.448164773808972,0.00632271545927454,0.0653273317221988
"70_7","nuc_6mer","M1","H8N4",0.1,3,3,0.940117494876982,0.435923969275546,0.00524591510598328,0.0486442130740261
"70_7","nuc_6mer","M1","H8N4",0.1,3,9,0.94105867134757,0.448164773808972,0.00632271545927454,0.0653273317221988
"70_7","nuc_6mer","M1","H8N4",0.1,9,3,0.940117494876982,0.435923969275546,0.00524591510598328,0.0486442130740261
"70_7","nuc_6mer","M1","H8N4",0.1,9,9,0.94105867134757,0.448164773808972,0.00632271545927454,0.0653273317221988
"70_7","nuc_6mer","M1","H9N2",0.001,1,3,0.95934343020876,0.696722505326297,0.00886415685131241,0.0683394889794676
"70_7","nuc_6mer","M1","H9N2",0.001,1,9,0.95934343020876,0.696722505326297,0.00886415685131241,0.0683394889794676
"70_7","nuc_6mer","M1","H9N2",0.001,3,3,0.957049529267294,0.667250647322573,0.00697364113616729,0.058608292095291
"70_7","nuc_6mer","M1","H9N2",0.001,3,9,0.957049529267294,0.667250647322573,0.00697364113616729,0.058608292095291
"70_7","nuc_6mer","M1","H9N2",0.001,9,3,0.957049529267294,0.662886911412253,0.00697364113616729,0.0573456902471698
"70_7","nuc_6mer","M1","H9N2",0.001,9,9,0.957049529267294,0.662886911412253,0.00697364113616729,0.0573456902471698
"70_7","nuc_6mer","M1","H9N2",0.01,1,3,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.01,1,9,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.01,3,3,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.01,3,9,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.01,9,3,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.01,9,9,0.946739255014327,0.51364692614262,0.0055329208702287,0.0739946736589566
"70_7","nuc_6mer","M1","H9N2",0.1,1,3,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","nuc_6mer","M1","H9N2",0.1,1,9,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","nuc_6mer","M1","H9N2",0.1,3,3,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","nuc_6mer","M1","H9N2",0.1,3,9,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","nuc_6mer","M1","H9N2",0.1,9,3,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","nuc_6mer","M1","H9N2",0.1,9,9,0.946164551780598,0.496784353255168,0.00369879231374889,0.0656744894871305
"70_7","prot_2mer","M1","H10N8",0.001,1,3,0.949118756936737,0.580727178713535,0.0108013329084047,0.0980992452407006
"70_7","prot_2mer","M1","H10N8",0.001,1,9,0.803569367369589,0.306140014736695,0.0360013581342699,0.038908044341829
"70_7","prot_2mer","M1","H10N8",0.001,3,3,0.948649278579356,0.57600403849699,0.00924227433380186,0.086076824140069
"70_7","prot_2mer","M1","H10N8",0.001,3,9,0.810159822419534,0.312487811038239,0.0292382223321134,0.0362637567582575
"70_7","prot_2mer","M1","H10N8",0.001,9,3,0.948178690344062,0.570050388532272,0.0101795352732931,0.0866321870399012
"70_7","prot_2mer","M1","H10N8",0.001,9,9,0.812520532741398,0.315394245958582,0.0242492819584777,0.0319290495621689
"70_7","prot_2mer","M1","H10N8",0.01,1,3,0.951947835738069,0.596695114043206,0.0111613924745118,0.0923820739455101
"70_7","prot_2mer","M1","H10N8",0.01,1,9,0.828528301886792,0.343948378094948,0.0254677136058363,0.0442078916125921
"70_7","prot_2mer","M1","H10N8",0.01,3,3,0.949596004439512,0.588215923727868,0.00571044644136913,0.0731845809002615
"70_7","prot_2mer","M1","H10N8",0.01,3,9,0.833713651498335,0.343729329861649,0.022609866479039,0.0369707379320399
"70_7","prot_2mer","M1","H10N8",0.01,9,3,0.94865038845727,0.582167041624264,0.00907934183851918,0.0879205503308574
"70_7","prot_2mer","M1","H10N8",0.01,9,9,0.834180910099889,0.340987067683657,0.0239518016916458,0.0429772637731796
"70_7","prot_2mer","M1","H10N8",0.1,1,3,0.950065482796892,0.563806910978185,0.0054316709576931,0.0836600251190399
"70_7","prot_2mer","M1","H10N8",0.1,1,9,0.840308546059933,0.333757641470524,0.0224610915809504,0.0486905542646266
"70_7","prot_2mer","M1","H10N8",0.1,3,3,0.950536071032187,0.572752571917409,0.00558796195106453,0.0818788534497816
"70_7","prot_2mer","M1","H10N8",0.1,3,9,0.840308546059933,0.333757641470524,0.0224610915809504,0.0486905542646266
"70_7","prot_2mer","M1","H10N8",0.1,9,3,0.950536071032187,0.572752571917409,0.00558796195106453,0.0818788534497816
"70_7","prot_2mer","M1","H10N8",0.1,9,9,0.83842397336293,0.327631753444613,0.0208817446083198,0.0470601816915835
"70_7","prot_2mer","M1","H16N3",0.001,1,3,0.952718676122931,0.619316996078517,0.011213750567973,0.114054699045109
"70_7","prot_2mer","M1","H16N3",0.001,1,9,0.839716312056738,0.348385418609471,0.0422698737561863,0.078446563631093
"70_7","prot_2mer","M1","H16N3",0.001,3,3,0.953664302600473,0.617686430034397,0.00954450554996988,0.103514057879283
"70_7","prot_2mer","M1","H16N3",0.001,3,9,0.812293144208038,0.316131387484572,0.0183577008589287,0.0587971159303573
"70_7","prot_2mer","M1","H16N3",0.001,9,3,0.954137115839244,0.620058741889591,0.00878211613286367,0.0990586402021776
"70_7","prot_2mer","M1","H16N3",0.001,9,9,0.828841607565012,0.324469188965999,0.0367230119162433,0.0332694323856202
"70_7","prot_2mer","M1","H16N3",0.01,1,3,0.952245862884161,0.604425665541179,0.00842483672870232,0.0847113396359153
"70_7","prot_2mer","M1","H16N3",0.01,1,9,0.84113475177305,0.342179125850773,0.0333241105226311,0.0245392413584249
"70_7","prot_2mer","M1","H16N3",0.01,3,3,0.953191489361702,0.616954265938585,0.00773306252188939,0.0788213070651038
"70_7","prot_2mer","M1","H16N3",0.01,3,9,0.84822695035461,0.354504588013119,0.0357122696941498,0.034977609329141
"70_7","prot_2mer","M1","H16N3",0.01,9,3,0.954137115839244,0.62283395388462,0.00776911429085343,0.0716490761762672
"70_7","prot_2mer","M1","H16N3",0.01,9,9,0.84160756501182,0.356573488062958,0.00728654137466783,0.0236465037072188
"70_7","prot_2mer","M1","H16N3",0.1,1,3,0.953664302600473,0.599940292812163,0.00544248909372164,0.0746271202972036
"70_7","prot_2mer","M1","H16N3",0.1,1,9,0.850118203309693,0.355325264230209,0.012905289894994,0.0485369329276178
"70_7","prot_2mer","M1","H16N3",0.1,3,3,0.953664302600473,0.602690671962697,0.00544248909372164,0.0744608445048108
"70_7","prot_2mer","M1","H16N3",0.1,3,9,0.851063829787234,0.357134887914038,0.0126206598723775,0.0485657726334974
"70_7","prot_2mer","M1","H16N3",0.1,9,3,0.953664302600473,0.602690671962697,0.00544248909372164,0.0744608445048108
"70_7","prot_2mer","M1","H16N3",0.1,9,9,0.846808510638298,0.344212669467834,0.0115088997112417,0.0384273184278818
"70_7","prot_2mer","M1","H3N8",0.001,1,3,0.951586392896217,0.620569420138236,0.00377304222503645,0.0561457478030336
"70_7","prot_2mer","M1","H3N8",0.001,1,9,0.809877108617663,0.33109101326748,0.0180472699186322,0.0635810554972175
"70_7","prot_2mer","M1","H3N8",0.001,3,3,0.951587665063736,0.617584517340208,0.00485573610168716,0.0639349682146045
"70_7","prot_2mer","M1","H3N8",0.001,3,9,0.795256087321578,0.318039044290305,0.025590259316892,0.057394711224655
"70_7","prot_2mer","M1","H3N8",0.001,9,3,0.952597766073837,0.626163299465526,0.00483684381260664,0.0577414468442798
"70_7","prot_2mer","M1","H3N8",0.001,9,9,0.809373330280131,0.33687053138558,0.0171483765962553,0.0480821073270883
"70_7","prot_2mer","M1","H3N8",0.01,1,3,0.953102816578887,0.626938294649514,0.00335433449733965,0.0470623408379185
"70_7","prot_2mer","M1","H3N8",0.01,1,9,0.836590082182022,0.368685582651483,0.0414543843185101,0.082867285548897
"70_7","prot_2mer","M1","H3N8",0.01,3,3,0.951586392896217,0.621240369269232,0.00453659155821391,0.0551758942175002
"70_7","prot_2mer","M1","H3N8",0.01,3,9,0.845664453095184,0.385858239425433,0.0433371940265255,0.0931491833549251
"70_7","prot_2mer","M1","H3N8",0.01,9,3,0.950578836221154,0.621502668274766,0.00340143255271798,0.0438319248931145
"70_7","prot_2mer","M1","H3N8",0.01,9,9,0.850206091138081,0.396454251929324,0.0402818429965784,0.087775652414305
"70_7","prot_2mer","M1","H3N8",0.1,1,3,0.952092715568786,0.609861338757787,0.00503981008305649,0.0650622265972104
"70_7","prot_2mer","M1","H3N8",0.1,1,9,0.854247767346004,0.374899423421292,0.0316163533877105,0.0597795245707222
"70_7","prot_2mer","M1","H3N8",0.1,3,3,0.951086431061242,0.616627425064582,0.00724123238753576,0.0644909401243221
"70_7","prot_2mer","M1","H3N8",0.1,3,9,0.855761646693637,0.375824176768571,0.0316117719582683,0.0610576115256588
"70_7","prot_2mer","M1","H3N8",0.1,9,3,0.951086431061242,0.616627425064582,0.00724123238753576,0.0644909401243221
"70_7","prot_2mer","M1","H3N8",0.1,9,9,0.854246495178485,0.36867685781821,0.032616771418318,0.0627184580309598
"70_7","prot_2mer","M1","H4N6",0.001,1,3,0.948631064643115,0.624363951413714,0.0134285675273798,0.0917807872164173
"70_7","prot_2mer","M1","H4N6",0.001,1,9,0.837884637292255,0.369869872868705,0.057148331356127,0.0871344786441449
"70_7","prot_2mer","M1","H4N6",0.001,3,3,0.950142399655709,0.628577138319689,0.0116282442419895,0.0853306429802231
"70_7","prot_2mer","M1","H4N6",0.001,3,9,0.814723491512981,0.338123481286267,0.0504694353390505,0.0506908693624675
"70_7","prot_2mer","M1","H4N6",0.001,9,3,0.950646177993241,0.636397211273904,0.0109529805568261,0.0762797094184013
"70_7","prot_2mer","M1","H4N6",0.001,9,9,0.827314152627115,0.363454211411481,0.0519465153079793,0.0630182737963245
"70_7","prot_2mer","M1","H4N6",0.01,1,3,0.950142399655709,0.623794061734862,0.0110691658892196,0.0818647376864064
"70_7","prot_2mer","M1","H4N6",0.01,1,9,0.837885903066972,0.376600346066154,0.042829980414598,0.0486561606687744
"70_7","prot_2mer","M1","H4N6",0.01,3,3,0.952661291343367,0.646398096588728,0.0107739499160221,0.0770775548235549
"70_7","prot_2mer","M1","H4N6",0.01,3,9,0.847950077845145,0.391945365555009,0.0362630568096281,0.0412906636379324
"70_7","prot_2mer","M1","H4N6",0.01,9,3,0.954171360581244,0.653082726800032,0.01077357070085,0.0849708138074325
"70_7","prot_2mer","M1","H4N6",0.01,9,9,0.832331683606952,0.372616311036888,0.015611826195596,0.0344723915864301
"70_7","prot_2mer","M1","H4N6",0.1,1,3,0.95618647393137,0.652310936763498,0.00791813465744401,0.0795809006617714
"70_7","prot_2mer","M1","H4N6",0.1,1,9,0.842903434046808,0.385075768929349,0.010104813629687,0.032571339498012
"70_7","prot_2mer","M1","H4N6",0.1,3,3,0.955683961368556,0.647829558515528,0.00684069908880442,0.0709664791402907
"70_7","prot_2mer","M1","H4N6",0.1,3,9,0.842903434046808,0.385075768929349,0.010104813629687,0.032571339498012
"70_7","prot_2mer","M1","H4N6",0.1,9,3,0.955683961368556,0.647829558515528,0.00684069908880442,0.0709664791402907
"70_7","prot_2mer","M1","H4N6",0.1,9,9,0.841394630583649,0.378326522300155,0.010128633667113,0.0268504703659343
"70_7","prot_2mer","M1","H4N8",0.001,1,3,0.94841069767963,0.587157563486267,0.00593866722809555,0.0450402096789666
"70_7","prot_2mer","M1","H4N8",0.001,1,9,0.819683371987496,0.327989365472744,0.0219087322862466,0.0401157922073472
"70_7","prot_2mer","M1","H4N8",0.001,3,3,0.948883510918401,0.589781300003688,0.00644031857447049,0.0476020764757372
"70_7","prot_2mer","M1","H4N8",0.001,3,9,0.807854077734082,0.314782227013728,0.0173752618748874,0.0376815624993289
"70_7","prot_2mer","M1","H4N8",0.001,9,3,0.948883510918401,0.589781300003688,0.00644031857447049,0.0476020764757372
"70_7","prot_2mer","M1","H4N8",0.001,9,9,0.805490011540228,0.316726372093656,0.0146224467273552,0.0414513634516711
"70_7","prot_2mer","M1","H4N8",0.01,1,3,0.949829137395942,0.583930938195805,0.0104064715698198,0.0629428007698126
"70_7","prot_2mer","M1","H4N8",0.01,1,9,0.823948774831098,0.343629317229519,0.014801469169019,0.0347542856188275
"70_7","prot_2mer","M1","H4N8",0.01,3,3,0.95077700469452,0.595934574826677,0.00846472890217131,0.055843371526347
"70_7","prot_2mer","M1","H4N8",0.01,3,9,0.832466135592081,0.357926761508324,0.0125554611947227,0.0346844187917805
"70_7","prot_2mer","M1","H4N8",0.01,9,3,0.951725992403617,0.610258498288603,0.00683209118027108,0.053588510946554
"70_7","prot_2mer","M1","H4N8",0.01,9,9,0.83719987003238,0.364258020878514,0.0121965745147328,0.0329635984749175
"70_7","prot_2mer","M1","H4N8",0.1,1,3,0.95409005859747,0.611125996191195,0.00815575976674712,0.057175881887977
"70_7","prot_2mer","M1","H4N8",0.1,1,9,0.84477272472634,0.367636062441749,0.0113789810109309,0.0419726905353602
"70_7","prot_2mer","M1","H4N8",0.1,3,3,0.949829137395942,0.59190589322808,0.0108078886528917,0.0534389477844576
"70_7","prot_2mer","M1","H4N8",0.1,3,9,0.84855859186806,0.370741995540112,0.0110674432302163,0.0417268526299056
"70_7","prot_2mer","M1","H4N8",0.1,9,3,0.949829137395942,0.594741680956231,0.0108078886528917,0.05467493215767
"70_7","prot_2mer","M1","H4N8",0.1,9,9,0.846667338912978,0.360646143625803,0.0117008805336791,0.046341224951018
"70_7","prot_2mer","M1","H5N1",0.001,1,3,0.965409686275991,0.685170502107226,0.00650785700622441,0.05583079233177
"70_7","prot_2mer","M1","H5N1",0.001,1,9,0.843603632196068,0.37545814218867,0.0130416566074736,0.0320366639311484
"70_7","prot_2mer","M1","H5N1",0.001,3,3,0.965409686275991,0.685170502107226,0.00650785700622441,0.05583079233177
"70_7","prot_2mer","M1","H5N1",0.001,3,9,0.853123688618531,0.393512770642168,0.0120895435089219,0.0377471637051531
"70_7","prot_2mer","M1","H5N1",0.001,9,3,0.964908433143159,0.681694523792781,0.0064102346131476,0.0566405183033959
"70_7","prot_2mer","M1","H5N1",0.001,9,9,0.856631213712674,0.39407260207108,0.012076322299099,0.0370523992441459
"70_7","prot_2mer","M1","H5N1",0.01,1,3,0.964905920580345,0.678300282934418,0.00591465290508317,0.0611018986205217
"70_7","prot_2mer","M1","H5N1",0.01,1,9,0.860643757635294,0.397338874691091,0.0102380213055864,0.0375714413953912
"70_7","prot_2mer","M1","H5N1",0.01,3,3,0.962904667447513,0.670498326371118,0.00329994077891929,0.040961279711341
"70_7","prot_2mer","M1","H5N1",0.01,3,9,0.866655029533633,0.404991598757544,0.0104222120660158,0.0494731033560308
"70_7","prot_2mer","M1","H5N1",0.01,9,3,0.961902154884699,0.66423310231949,0.00278837044984535,0.0377469687824519
"70_7","prot_2mer","M1","H5N1",0.01,9,9,0.8711713517462,0.412186668523786,0.00776756646128437,0.0433445552202175
"70_7","prot_2mer","M1","H5N1",0.1,1,3,0.962899642321885,0.658717779806058,0.0060358185963601,0.0704612300433745
"70_7","prot_2mer","M1","H5N1",0.1,1,9,0.87467762370751,0.410654232693642,0.0096746996589222,0.0510884725998497
"70_7","prot_2mer","M1","H5N1",0.1,3,3,0.962399642321885,0.655424104919198,0.00506760880796086,0.0640728364527968
"70_7","prot_2mer","M1","H5N1",0.1,3,9,0.874176370574678,0.407113719312222,0.0100561453720039,0.0526053135852318
"70_7","prot_2mer","M1","H5N1",0.1,9,3,0.961898389189053,0.649415542176889,0.00487732128298243,0.0628669627040468
"70_7","prot_2mer","M1","H5N1",0.1,9,9,0.8726713517462,0.398715344829044,0.0112530109233449,0.0601437533113958
"70_7","prot_2mer","M1","H5N6",0.001,1,3,0.948458764347861,0.60925650851293,0.00461815595624836,0.0465047672298295
"70_7","prot_2mer","M1","H5N6",0.001,1,9,0.790076069532254,0.324414685762958,0.0209796554901929,0.0270980173929479
"70_7","prot_2mer","M1","H5N6",0.001,3,3,0.948930462461068,0.611457574077118,0.00576166782168545,0.054902191323238
"70_7","prot_2mer","M1","H5N6",0.001,3,9,0.797638861671369,0.329411722425075,0.0186219477317377,0.0227854970647346
"70_7","prot_2mer","M1","H5N6",0.001,9,3,0.950350027872854,0.62072724075246,0.00478719238536195,0.0507173035269377
"70_7","prot_2mer","M1","H5N6",0.001,9,9,0.810399254060273,0.34151229410724,0.0217807496633346,0.0261611485721036
"70_7","prot_2mer","M1","H5N6",0.01,1,3,0.949404401395313,0.595988955724439,0.00495812679758459,0.0549131518091857
"70_7","prot_2mer","M1","H5N6",0.01,1,9,0.824117576302599,0.361548618035514,0.0184642242272832,0.0330560628911448
"70_7","prot_2mer","M1","H5N6",0.01,3,3,0.951771828820721,0.622715700693532,0.00759559143975893,0.0553476373888878
"70_7","prot_2mer","M1","H5N6",0.01,3,9,0.835943530464279,0.379384086444989,0.0234860839662002,0.0402067276254495
"70_7","prot_2mer","M1","H5N6",0.01,9,3,0.951768478159077,0.623326658561782,0.00956909798676932,0.0669302497143546
"70_7","prot_2mer","M1","H5N6",0.01,9,9,0.839255458671755,0.377243386849387,0.0198838541818278,0.0319441258852477
"70_7","prot_2mer","M1","H5N6",0.1,1,3,0.95365637516756,0.613600649540855,0.00707707731046263,0.074098333011521
"70_7","prot_2mer","M1","H5N6",0.1,1,9,0.845869273671685,0.372927796319136,0.0185122721207201,0.0191177284293843
"70_7","prot_2mer","M1","H5N6",0.1,3,3,0.952237935451247,0.603899252235314,0.00742205092047083,0.0703542177864599
"70_7","prot_2mer","M1","H5N6",0.1,3,9,0.844923647194143,0.367450632171402,0.0195550471228711,0.0228187530810562
"70_7","prot_2mer","M1","H5N6",0.1,9,3,0.95176623733804,0.601054080958296,0.00666152896041385,0.0664536555928355
