"cluster_set","featset","focgene","threshold","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","AUC","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"60_7","prot_pseaac","HA",0.061,0.697,0.153,0.679,0.714,0.769,1,0.779,0.196,0.353,0.801,0.348,0.804,0.348,0.353,0.35,0.231,0.082,0.235,0.577
"60_7","cds_compbias","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.035,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.035,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.013,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.013,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.043,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.043,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.049,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.049,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","M1",0.023,0.371,0.085,0.353,0.39,0.769,1,0,0.03,0.976,0.189,0.266,0.963,0.266,0.976,0.418,0.231,0.226,0.849,0.582
"60_7","prot_ctdc","M1",0.021,0.398,0.093,0.379,0.417,0.769,1,0,0.053,0.939,0.235,0.27,0.927,0.27,0.939,0.419,0.231,0.217,0.805,0.587
"60_7","prot_ctdd","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.008,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.008,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.017,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.017,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","M1",0.012,0.267,0.021,0.25,0.284,0.769,1,0,0.008,0.997,0.047,0.24,0.98,0.24,0.997,0.386,0.231,0.231,0.963,0.522
"60_7","prot_pseaac","M1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","M1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.018,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","NA",0.027,0.487,-0.152,0.467,0.506,0.769,1,0,0.462,0.252,0.557,0.146,0.712,0.146,0.252,0.185,0.231,0.058,0.399,0.405
"60_7","nuc_2mer","NA",0.039,0.647,-0.041,0.629,0.665,0.769,1,0.007,0.324,0.17,0.791,0.197,0.76,0.197,0.17,0.182,0.231,0.039,0.2,0.48
"60_7","nuc_3mer","NA",0.021,0.111,-0.462,0.1,0.124,0.769,1,0,0.938,0.094,0.116,0.031,0.299,0.031,0.094,0.047,0.231,0.022,0.701,0.105
"60_7","nuc_4mer","NA",0.014,0.245,-0.316,0.229,0.262,0.769,1,0,0.774,0.246,0.245,0.089,0.519,0.089,0.246,0.131,0.231,0.057,0.637,0.245
"60_7","nuc_5mer","NA",0.021,0.182,-0.338,0.167,0.197,0.769,1,0,0.819,0.262,0.157,0.086,0.415,0.086,0.262,0.129,0.231,0.061,0.708,0.21
"60_7","nuc_6mer","NA",0.026,0.357,-0.2,0.339,0.375,0.769,1,0,0.613,0.335,0.364,0.137,0.645,0.137,0.335,0.194,0.231,0.078,0.567,0.349
"60_7","prot_2mer","NA",0.088,0.665,-0.132,0.647,0.683,0.769,1,0,0.215,0.036,0.854,0.069,0.746,0.069,0.036,0.047,0.231,0.008,0.12,0.445
"60_7","prot_ctdc","NA",0.004,0.315,0.008,0.297,0.333,0.769,1,0,0.274,0.867,0.149,0.235,0.788,0.235,0.867,0.37,0.231,0.201,0.855,0.508
"60_7","prot_ctdd","NA",0.006,0.285,-0.021,0.268,0.303,0.769,1,0,0.268,0.841,0.118,0.223,0.712,0.223,0.841,0.353,0.231,0.195,0.873,0.48
"60_7","prot_ctdt","NA",0.138,0.666,-0.106,0.648,0.684,0.769,1,0,0.262,0.061,0.848,0.109,0.75,0.109,0.061,0.079,0.231,0.014,0.131,0.455
"60_7","prot_ctriad","NA",0.106,0.643,-0.145,0.624,0.661,0.769,1,0,0.286,0.052,0.821,0.08,0.742,0.08,0.052,0.063,0.231,0.012,0.15,0.436
"60_7","prot_pseaac","NA",0.004,0.388,0.056,0.37,0.407,0.769,1,0,0.25,0.853,0.249,0.255,0.849,0.255,0.853,0.392,0.231,0.197,0.775,0.551
"60_7","cds_compbias","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.11,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.11,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","NP",0.339,0.774,0.042,0.758,0.79,0.769,0.254,0,0.068,0.029,0.999,0.857,0.773,0.857,0.029,0.056,0.231,0.007,0.008,0.514
"60_7","nuc_5mer","NP",0.374,0.777,0.059,0.761,0.793,0.769,0.151,0,0.075,0.04,0.999,0.926,0.776,0.926,0.04,0.078,0.231,0.009,0.01,0.52
"60_7","nuc_6mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.038,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.038,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","NP",0.001,0.35,0.071,0.332,0.368,0.769,1,0,0.073,0.981,0.16,0.26,0.965,0.26,0.981,0.411,0.231,0.227,0.873,0.57
"60_7","prot_ctdc","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.102,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.102,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","NP",0.002,0.402,0.099,0.384,0.421,0.769,1,0,0.122,0.945,0.239,0.272,0.935,0.272,0.945,0.423,0.231,0.219,0.804,0.592
"60_7","prot_ctdt","NP",0,0.381,0.081,0.363,0.4,0.769,1,0,0.085,0.942,0.212,0.265,0.924,0.265,0.942,0.413,0.231,0.218,0.823,0.577
"60_7","prot_ctriad","NP",0,0.259,0.016,0.243,0.276,0.769,1,0,0.06,0.997,0.037,0.238,0.974,0.238,0.997,0.384,0.231,0.231,0.971,0.517
"60_7","prot_pseaac","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.079,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.079,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.094,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.094,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.067,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.061,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.061,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.022,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.022,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.037,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.037,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.034,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.034,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.016,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.016,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.04,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.04,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.054,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","PA",0.415,0.778,0.069,0.762,0.794,0.769,0.13,0,0.136,0.049,0.998,0.857,0.777,0.857,0.049,0.092,0.231,0.011,0.013,0.523
"60_7","nuc_3mer","PA",0.018,0.423,0.117,0.404,0.442,0.769,1,0,0.156,0.951,0.264,0.28,0.948,0.28,0.951,0.433,0.231,0.22,0.786,0.608
"60_7","nuc_4mer","PA",0.001,0.246,0.008,0.229,0.262,0.769,1,0,0.059,0.998,0.019,0.235,0.975,0.235,0.998,0.38,0.231,0.231,0.985,0.509
"60_7","nuc_5mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.077,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.088,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.088,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","PA",0,0.376,0.074,0.357,0.394,0.769,1,0,0.154,0.934,0.208,0.262,0.912,0.262,0.934,0.409,0.231,0.216,0.825,0.571
"60_7","prot_ctdd","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.119,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.119,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.072,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.089,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.089,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.108,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.108,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.071,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.071,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_3mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.044,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.064,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.064,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.096,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.096,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.086,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.086,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","PB1",0.932,0.769,0.006,0.752,0.785,0.769,0.492,0,0.044,0.005,0.999,0.6,0.769,0.6,0.005,0.01,0.231,0.001,0.002,0.502
"60_7","prot_ctdd","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.024,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.024,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.048,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.058,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.058,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","cds_compbias","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.075,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_2mer","PB2",0.086,0.77,0.294,0.754,0.786,0.769,0.42,0,0.213,0.38,0.888,0.505,0.826,0.505,0.38,0.434,0.231,0.088,0.174,0.634
"60_7","nuc_3mer","PB2",0.035,0.686,0.236,0.668,0.703,0.769,1,0,0.216,0.544,0.729,0.376,0.841,0.376,0.544,0.445,0.231,0.126,0.334,0.636
"60_7","nuc_4mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.083,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_4mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.083,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.106,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_5mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.106,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.094,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","nuc_6mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.094,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_2mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.039,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.057,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdc","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.057,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdd","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.042,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctdt","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.07,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_ctriad","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.025,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.056,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_7","prot_pseaac","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.056,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"60_8","cds_compbias","HA",0.038,0.742,0.148,0.725,0.758,0.769,0.999,0,0.137,0.23,0.896,0.4,0.794,0.4,0.23,0.292,0.231,0.053,0.133,0.563
"60_8","nuc_2mer","HA",0.006,0.378,-0.185,0.359,0.397,0.769,1,0,0.596,0.337,0.39,0.143,0.661,0.143,0.337,0.2,0.231,0.078,0.546,0.363
"60_8","nuc_3mer","HA",0.007,0.387,-0.116,0.369,0.406,0.769,1,0,0.595,0.453,0.367,0.177,0.69,0.177,0.453,0.255,0.231,0.105,0.591,0.41
"60_8","nuc_4mer","HA",0.022,0.608,-0.004,0.589,0.626,0.769,1,0,0.344,0.293,0.703,0.229,0.767,0.229,0.293,0.257,0.231,0.068,0.296,0.498
"60_8","nuc_5mer","HA",0.029,0.646,-0.036,0.628,0.664,0.769,1,0.023,0.301,0.178,0.787,0.201,0.761,0.201,0.178,0.189,0.231,0.041,0.205,0.483
"60_8","nuc_6mer","HA",0.015,0.586,0.028,0.567,0.605,0.769,1,0,0.358,0.387,0.646,0.248,0.778,0.248,0.387,0.302,0.231,0.09,0.361,0.516
"60_8","prot_2mer","HA",0.026,0.635,-0.029,0.616,0.653,0.769,1,0.898,0.217,0.207,0.764,0.209,0.762,0.209,0.207,0.208,0.231,0.048,0.23,0.485
"60_8","prot_ctdc","HA",0.008,0.661,0.132,0.643,0.679,0.769,1,0,0.218,0.406,0.738,0.319,0.805,0.319,0.406,0.357,0.231,0.094,0.295,0.572
"60_8","prot_ctdd","HA",0.022,0.682,0.129,0.664,0.699,0.769,1,0.107,0.19,0.351,0.781,0.326,0.8,0.326,0.351,0.338,0.231,0.081,0.249,0.566
"60_8","prot_ctdt","HA",0.007,0.648,0.112,0.63,0.666,0.769,1,0,0.295,0.403,0.722,0.304,0.801,0.304,0.403,0.347,0.231,0.093,0.307,0.563
