"cluster_set","featset","focgene","subtype","alpha","lambda","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctdc","NP","H4N8",1,1,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdc","NP","H4N8",1,10,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdc","NP","H5N1",0,0.001,0.84812030075188,0.337571123864439,0.00653554125834852,0.0427863930258098
"70_7","prot_ctdc","NP","H5N1",0,0.01,0.84812030075188,0.337571123864439,0.00653554125834852,0.0427863930258098
"70_7","prot_ctdc","NP","H5N1",0,0.1,0.887218045112782,0.385194781010687,0.0136125068812033,0.04431418118144
"70_7","prot_ctdc","NP","H5N1",0,1,0.921804511278196,0.485411294278324,0.0131906740520709,0.0604940958997564
"70_7","prot_ctdc","NP","H5N1",0,10,0.922305764411028,0.487219960435464,0.0131429680221824,0.060710670820106
"70_7","prot_ctdc","NP","H5N1",0.5,0.001,0.842105263157895,0.367635931892083,0.0246201537648979,0.0380936992823998
"70_7","prot_ctdc","NP","H5N1",0.5,0.01,0.845614035087719,0.363113898231487,0.0101186111469606,0.0381979420534887
"70_7","prot_ctdc","NP","H5N1",0.5,0.1,0.869674185463659,0.354661520503774,0.0127794975278015,0.0466613825387093
"70_7","prot_ctdc","NP","H5N1",0.5,1,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdc","NP","H5N1",0.5,10,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdc","NP","H5N1",1,0.001,0.831578947368421,0.347488150493213,0.0270746301269301,0.0320139288507849
"70_7","prot_ctdc","NP","H5N1",1,0.01,0.841604010025063,0.344022585937915,0.00838756918831153,0.0387205980012054
"70_7","prot_ctdc","NP","H5N1",1,0.1,0.869172932330827,0.353194446937771,0.0108379690779146,0.0423447829881629
"70_7","prot_ctdc","NP","H5N1",1,1,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdc","NP","H5N1",1,10,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdc","NP","H5N6",0,0.001,0.832129705909151,0.342763872816397,0.0236346849861471,0.0542593352266856
"70_7","prot_ctdc","NP","H5N6",0,0.01,0.832129705909151,0.342763872816397,0.0236346849861471,0.0542593352266856
"70_7","prot_ctdc","NP","H5N6",0,0.1,0.857187755857897,0.352490230597129,0.0250167038267317,0.0669295990398435
"70_7","prot_ctdc","NP","H5N6",0,1,0.912986514485323,0.472152417105919,0.0191844161065885,0.0899763030124657
"70_7","prot_ctdc","NP","H5N6",0,10,0.913459327724093,0.473900066309862,0.019488382562815,0.0911713930437965
"70_7","prot_ctdc","NP","H5N6",0.5,0.001,0.79288727465215,0.306759394069183,0.0311595568381253,0.0506615331488734
"70_7","prot_ctdc","NP","H5N6",0.5,0.01,0.823610114897042,0.336035448925329,0.0307208734137482,0.0692805738260445
"70_7","prot_ctdc","NP","H5N6",0.5,0.1,0.83921967952454,0.345368449308664,0.0236496115193435,0.0572070233407478
"70_7","prot_ctdc","NP","H5N6",0.5,1,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdc","NP","H5N6",0.5,10,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdc","NP","H5N6",1,0.001,0.792417812075023,0.307289019529772,0.0274582232773895,0.038730395610228
"70_7","prot_ctdc","NP","H5N6",1,0.01,0.827869915688051,0.338620644583299,0.0287020161890589,0.0625454433653781
"70_7","prot_ctdc","NP","H5N6",1,0.1,0.831654667704209,0.338127664923345,0.0332397394422488,0.0655176111556172
"70_7","prot_ctdc","NP","H5N6",1,1,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdc","NP","H5N6",1,10,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdc","NP","H7N3",0,0.001,0.864765232441285,0.356556902466721,0.011694348789385,0.0453825443524099
"70_7","prot_ctdc","NP","H7N3",0,0.01,0.864765232441285,0.356556902466721,0.011694348789385,0.0453825443524099
"70_7","prot_ctdc","NP","H7N3",0,0.1,0.903690524931452,0.447060592616002,0.0080343467568499,0.0474912619826066
"70_7","prot_ctdc","NP","H7N3",0,1,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","NP","H7N3",0,10,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdc","NP","H7N3",0.5,0.001,0.796397253135817,0.300673810124913,0.017298121611987,0.0235912754081028
"70_7","prot_ctdc","NP","H7N3",0.5,0.01,0.85429389833873,0.34585512786658,0.00199804591434114,0.042295390594351
"70_7","prot_ctdc","NP","H7N3",0.5,0.1,0.873259010434114,0.371947503001527,0.00700362749717761,0.0438572748833697
"70_7","prot_ctdc","NP","H7N3",0.5,1,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdc","NP","H7N3",0.5,10,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdc","NP","H7N3",1,0.001,0.792912172305555,0.292099791132945,0.0196566001557437,0.0271132537014311
"70_7","prot_ctdc","NP","H7N3",1,0.01,0.851798873463108,0.336485375638992,0.00972178239252035,0.0350283719497941
"70_7","prot_ctdc","NP","H7N3",1,0.1,0.860767720003474,0.348859320865336,0.0163284264526794,0.0443786058796551
"70_7","prot_ctdc","NP","H7N3",1,1,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdc","NP","H7N3",1,10,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdc","NP","H7N4",0,0.001,0.833654659444955,0.343702008212388,0.0293178931741829,0.0387001681056203
"70_7","prot_ctdc","NP","H7N4",0,0.01,0.833654659444955,0.343702008212388,0.0293178931741829,0.0387001681056203
"70_7","prot_ctdc","NP","H7N4",0,0.1,0.868071380901012,0.368619413951405,0.0309624918838673,0.0565680549701949
"70_7","prot_ctdc","NP","H7N4",0,1,0.91826960991187,0.491541562883153,0.0163040632317633,0.0491013697463788
"70_7","prot_ctdc","NP","H7N4",0,10,0.918746936880843,0.493305264934565,0.016447113862656,0.0498814091136679
"70_7","prot_ctdc","NP","H7N4",0.5,0.001,0.797328619159234,0.309021825515594,0.0263362667192981,0.0152164403064443
"70_7","prot_ctdc","NP","H7N4",0.5,0.01,0.828390343189015,0.339449915943715,0.0336608629960456,0.038740310023377
"70_7","prot_ctdc","NP","H7N4",0.5,0.1,0.848960025776412,0.346198362814063,0.0428928421752677,0.0574877206293249
"70_7","prot_ctdc","NP","H7N4",0.5,1,0.753733711709419,0,0.379792344032332,0
"70_7","prot_ctdc","NP","H7N4",0.5,10,0.753733711709419,0,0.379792344032332,0
"70_7","prot_ctdc","NP","H7N4",1,0.001,0.797332050427763,0.308844670938828,0.0250289687794712,0.0143792664723342
"70_7","prot_ctdc","NP","H7N4",1,0.01,0.831743056754195,0.337169710579108,0.0258347679112514,0.033029490579454
"70_7","prot_ctdc","NP","H7N4",1,0.1,0.856601835955954,0.354486994611366,0.0425161099344969,0.0597541619178535
"70_7","prot_ctdc","NP","H7N4",1,1,0.753733711709419,0,0.379792344032332,0
"70_7","prot_ctdc","NP","H7N4",1,10,0.753733711709419,0,0.379792344032332,0
"70_7","prot_ctdc","NP","H7N7",0,0.001,0.838468927889288,0.34427886421658,0.0157665004083821,0.0261186421957475
"70_7","prot_ctdc","NP","H7N7",0,0.01,0.838468927889288,0.34427886421658,0.0157665004083821,0.0261186421957475
"70_7","prot_ctdc","NP","H7N7",0,0.1,0.883933025744718,0.404856909112967,0.0131692962489204,0.0377387205989543
"70_7","prot_ctdc","NP","H7N7",0,1,0.920894344143751,0.506707580840801,0.00995360206692925,0.0604286632823406
"70_7","prot_ctdc","NP","H7N7",0,10,0.921367157382522,0.508399237442247,0.0097925125642315,0.0594550451702279
"70_7","prot_ctdc","NP","H7N7",0.5,0.001,0.81619739163641,0.329256394211983,0.0204426406118054,0.0247099389881472
"70_7","prot_ctdc","NP","H7N7",0.5,0.01,0.834689793855908,0.356783702940333,0.0179673905681845,0.0409743420316227
"70_7","prot_ctdc","NP","H7N7",0.5,0.1,0.856928843526368,0.353846150537057,0.0209706308815493,0.0372328572182056
"70_7","prot_ctdc","NP","H7N7",0.5,1,0.752716605625584,0,0.378290782887995,0
"70_7","prot_ctdc","NP","H7N7",0.5,10,0.752716605625584,0,0.378290782887995,0
"70_7","prot_ctdc","NP","H7N7",1,0.001,0.812402550565311,0.320128891796469,0.0248174563137422,0.0233341097142416
"70_7","prot_ctdc","NP","H7N7",1,0.01,0.836577696224666,0.355923769157227,0.0163878685545296,0.030277134227502
"70_7","prot_ctdc","NP","H7N7",1,0.1,0.858827955322925,0.357782059858293,0.0210675484870526,0.0360942390028429
"70_7","prot_ctdc","NP","H7N7",1,1,0.752716605625584,0,0.378290782887995,0
"70_7","prot_ctdc","NP","H7N7",1,10,0.752716605625584,0,0.378290782887995,0
"70_7","prot_ctdc","NP","H7N9",0,0.001,0.750150784000645,0.0831817883497025,0.0465947303682032,0.0280722649587954
"70_7","prot_ctdc","NP","H7N9",0,0.01,0.750150784000645,0.0831817883497025,0.0465947303682032,0.0280722649587954
"70_7","prot_ctdc","NP","H7N9",0,0.1,0.790075502411928,0.0643938665059506,0.0519322987466732,0.0267727439538833
"70_7","prot_ctdc","NP","H7N9",0,1,0.912892604978398,0.129581052732439,0.0143938575088926,0.0592875041433241
"70_7","prot_ctdc","NP","H7N9",0,10,0.92792663522631,0.160531072571084,0.0134951092253068,0.0746128664045487
"70_7","prot_ctdc","NP","H7N9",0.5,0.001,0.768784862029831,0.105544248585897,0.0313462759025037,0.0364366104257144
"70_7","prot_ctdc","NP","H7N9",0.5,0.01,0.755318721791791,0.0920932118645754,0.0435595609134695,0.0317270431912473
"70_7","prot_ctdc","NP","H7N9",0.5,0.1,0.786958556699489,0.059547612168926,0.025401855561049,0.0164320951816446
"70_7","prot_ctdc","NP","H7N9",0.5,1,0.213509115564785,0,0.425216887822861,0
"70_7","prot_ctdc","NP","H7N9",0.5,10,0.213509115564785,0,0.425216887822861,0
"70_7","prot_ctdc","NP","H7N9",1,0.001,0.768779499677198,0.105934922714837,0.0335487065380818,0.0375316496806073
"70_7","prot_ctdc","NP","H7N9",1,0.01,0.759471895203911,0.0859911471699758,0.0522195025256331,0.0290435646440632
"70_7","prot_ctdc","NP","H7N9",1,0.1,0.786925022869113,0.0618271632626175,0.0359383715312876,0.0294731219919247
"70_7","prot_ctdc","NP","H7N9",1,1,0.213509115564785,0,0.425216887822861,0
"70_7","prot_ctdc","NP","H7N9",1,10,0.213509115564785,0,0.425216887822861,0
"70_7","prot_ctdc","NP","H8N4",0,0.001,0.822732152087384,0.315735421609924,0.0134521883592244,0.0228211958062179
"70_7","prot_ctdc","NP","H8N4",0,0.01,0.822732152087384,0.315735421609924,0.0134521883592244,0.0228211958062179
"70_7","prot_ctdc","NP","H8N4",0,0.1,0.85621172429898,0.323077156134805,0.0175451881206884,0.046220054835206
"70_7","prot_ctdc","NP","H8N4",0,1,0.907591370764819,0.43922553491307,0.00769969784766146,0.0496326501898608
"70_7","prot_ctdc","NP","H8N4",0,10,0.908063068878026,0.440568424325738,0.00685534624429497,0.0477310632724008
"70_7","prot_ctdc","NP","H8N4",0.5,0.001,0.786419035324554,0.290062215849665,0.0211923900510306,0.0239231744793494
"70_7","prot_ctdc","NP","H8N4",0.5,0.01,0.815656643655723,0.312889455335533,0.0140006446623284,0.0195852500079709
"70_7","prot_ctdc","NP","H8N4",0.5,0.1,0.822260459221826,0.302136988963864,0.0130698987743251,0.0291985859213964
"70_7","prot_ctdc","NP","H8N4",0.5,1,0.58406786522986,0,0.466356770421551,0
"70_7","prot_ctdc","NP","H8N4",0.5,10,0.58406786522986,0,0.466356770421551,0
"70_7","prot_ctdc","NP","H8N4",1,0.001,0.785950661597437,0.289610293429476,0.0227851369551838,0.0257532322254383
"70_7","prot_ctdc","NP","H8N4",1,0.01,0.822725471829304,0.317718459999202,0.0101627030520961,0.0221752808287492
"70_7","prot_ctdc","NP","H8N4",1,0.1,0.845849888356252,0.311354548262724,0.0254626498531386,0.0365615478605214
"70_7","prot_ctdc","NP","H8N4",1,1,0.58406786522986,0,0.466356770421551,0
"70_7","prot_ctdc","NP","H8N4",1,10,0.58406786522986,0,0.466356770421551,0
"70_7","prot_ctdc","NP","H9N2",0,0.001,0.870562423250102,0.429344746706434,0.0224065989154071,0.0746481291969704
"70_7","prot_ctdc","NP","H9N2",0,0.01,0.870562423250102,0.429344746706434,0.0224065989154071,0.0746481291969704
"70_7","prot_ctdc","NP","H9N2",0,0.1,0.882586983217356,0.433272656056247,0.0229333347350663,0.104798461388556
"70_7","prot_ctdc","NP","H9N2",0,1,0.919240278346296,0.506284081694974,0.0189594802783303,0.114147105069277
"70_7","prot_ctdc","NP","H9N2",0,10,0.919813344248874,0.508554273062028,0.0194495286167065,0.116275603558816
"70_7","prot_ctdc","NP","H9N2",0.5,0.001,0.870560785918952,0.45166807043565,0.023139405437837,0.0627628674668931
"70_7","prot_ctdc","NP","H9N2",0.5,0.01,0.869994269340974,0.430456925060667,0.0216426135776977,0.0689594168410024
"70_7","prot_ctdc","NP","H9N2",0.5,0.1,0.876857961522718,0.439283236359317,0.0221243310662866,0.0805850816763229
"70_7","prot_ctdc","NP","H9N2",0.5,1,0.753537453950061,0,0.378116074518618,0
"70_7","prot_ctdc","NP","H9N2",0.5,10,0.753537453950061,0,0.378116074518618,0
"70_7","prot_ctdc","NP","H9N2",1,0.001,0.87629144494474,0.465789703317278,0.0221183379876396,0.048749707728361
"70_7","prot_ctdc","NP","H9N2",1,0.01,0.872283258288989,0.434703331163986,0.0270530907521232,0.0789982777858035
"70_7","prot_ctdc","NP","H9N2",1,0.1,0.878578796561605,0.440833209195288,0.0220698980885445,0.0880920394475464
"70_7","prot_ctdc","NP","H9N2",1,1,0.753537453950061,0,0.378116074518618,0
"70_7","prot_ctdc","NP","H9N2",1,10,0.753537453950061,0,0.378116074518618,0
"70_7","prot_ctdd","NP","H10N8",0,0.001,0.857282714504241,0.405939905387148,0.0232880015049304,0.08281020341114
"70_7","prot_ctdd","NP","H10N8",0,0.01,0.857282714504241,0.405939905387148,0.0232880015049304,0.08281020341114
"70_7","prot_ctdd","NP","H10N8",0,0.1,0.840792101237658,0.382450187339765,0.0213360049599905,0.049151090392848
"70_7","prot_ctdd","NP","H10N8",0,1,0.849267139479905,0.364064894177882,0.0144418757663519,0.0100021878326955
"70_7","prot_ctdd","NP","H10N8",0,10,0.91191544986789,0.461243032955381,0.00638352416527647,0.0262744826431338
"70_7","prot_ctdd","NP","H10N8",0.5,0.001,0.876587957168683,0.42913383440027,0.010493098467122,0.0608527223242566
"70_7","prot_ctdd","NP","H10N8",0.5,0.01,0.857755527743012,0.408129594668714,0.0176637364963144,0.0581440908306909
"70_7","prot_ctdd","NP","H10N8",0.5,0.1,0.836086218884717,0.339694838935518,0.0152321368883602,0.0201208336495185
"70_7","prot_ctdd","NP","H10N8",0.5,1,0.75583145598665,0,0.382876033433956,0
"70_7","prot_ctdd","NP","H10N8",0.5,10,0.75583145598665,0,0.382876033433956,0
"70_7","prot_ctdd","NP","H10N8",1,0.001,0.877526908635795,0.431375109241446,0.010722897073415,0.0631115353369091
"70_7","prot_ctdd","NP","H10N8",1,0.01,0.853027395355305,0.400082368565569,0.022015870429393,0.0610566038787297
"70_7","prot_ctdd","NP","H10N8",1,0.1,0.835145042414129,0.337732108457931,0.0106650529065385,0.0206606682668937
"70_7","prot_ctdd","NP","H10N8",1,1,0.75583145598665,0,0.382876033433956,0
"70_7","prot_ctdd","NP","H10N8",1,10,0.75583145598665,0,0.382876033433956,0
"70_7","prot_ctdd","NP","H16N3",0,0.001,0.860060356303229,0.418924215441744,0.0174904993441478,0.0313246923944996
"70_7","prot_ctdd","NP","H16N3",0,0.01,0.860060356303229,0.418924215441744,0.0174904993441478,0.0313246923944996
"70_7","prot_ctdd","NP","H16N3",0,0.1,0.847275388872294,0.386125444500193,0.0104941120379575,0.0136294946317828
"70_7","prot_ctdd","NP","H16N3",0,1,0.852479679875461,0.380336422673777,0.0113336064038376,0.0280907593843157
"70_7","prot_ctdd","NP","H16N3",0,10,0.906856690404572,0.443800264562681,0.00810490857709379,0.027487414914051
"70_7","prot_ctdd","NP","H16N3",0.5,0.001,0.876601045490992,0.447550525254514,0.012812572281901,0.041393585247397
"70_7","prot_ctdd","NP","H16N3",0.5,0.01,0.864305623467231,0.419223739305007,0.0145870727051199,0.0203449672840965
"70_7","prot_ctdd","NP","H16N3",0.5,0.1,0.841129905469062,0.362920331637941,0.0124128768639881,0.0186837926804126
"70_7","prot_ctdd","NP","H16N3",0.5,1,0.413782000668441,0,0.46616402296871,0
"70_7","prot_ctdd","NP","H16N3",0.5,10,0.413782000668441,0,0.46616402296871,0
"70_7","prot_ctdd","NP","H16N3",1,0.001,0.882747644019788,0.468298204466155,0.0118238525276837,0.0352844513792298
"70_7","prot_ctdd","NP","H16N3",1,0.01,0.858625179133559,0.404016755103201,0.0070574382495892,0.023792361789122
"70_7","prot_ctdd","NP","H16N3",1,0.1,0.839714811129439,0.356811721121899,0.0161740571562487,0.0256965011775541
"70_7","prot_ctdd","NP","H16N3",1,1,0.413782000668441,0,0.46616402296871,0
"70_7","prot_ctdd","NP","H16N3",1,10,0.413782000668441,0,0.46616402296871,0
"70_7","prot_ctdd","NP","H3N8",0,0.001,0.866368979467216,0.441018027229258,0.0179550534624372,0.023562807222031
"70_7","prot_ctdd","NP","H3N8",0,0.01,0.866368979467216,0.441018027229258,0.0179550534624372,0.023562807222031
"70_7","prot_ctdd","NP","H3N8",0,0.1,0.851742869501056,0.412771505510619,0.0223243354844647,0.0335172240633709
"70_7","prot_ctdd","NP","H3N8",0,1,0.856779380708852,0.40597057016444,0.0121807939024664,0.0561609481269804
"70_7","prot_ctdd","NP","H3N8",0,10,0.912247156705595,0.477413969114171,0.0125841277992148,0.0883871088175161
"70_7","prot_ctdd","NP","H3N8",0.5,0.001,0.892589624201715,0.492930235263684,0.0163667864206827,0.0295981424907669
"70_7","prot_ctdd","NP","H3N8",0.5,0.01,0.866881662977381,0.447292479642939,0.0290651144479587,0.0393288897939994
"70_7","prot_ctdd","NP","H3N8",0.5,0.1,0.839630562552477,0.373851986667227,0.0137298918923798,0.0592565844213974
"70_7","prot_ctdd","NP","H3N8",0.5,1,0.582950410910109,0,0.460696365077606,0
"70_7","prot_ctdd","NP","H3N8",0.5,10,0.582950410910109,0,0.460696365077606,0
"70_7","prot_ctdd","NP","H3N8",1,0.001,0.891582067526652,0.492386179897291,0.0156043400994335,0.0243819617045548
"70_7","prot_ctdd","NP","H3N8",1,0.01,0.86233111976185,0.434951159640819,0.00983546289752162,0.0133353069348661
"70_7","prot_ctdd","NP","H3N8",1,0.1,0.835096557514694,0.366727014705461,0.0150962218426129,0.0489411011950764
"70_7","prot_ctdd","NP","H3N8",1,1,0.582950410910109,0,0.460696365077606,0
"70_7","prot_ctdd","NP","H3N8",1,10,0.582950410910109,0,0.460696365077606,0
"70_7","prot_ctdd","NP","H4N6",0,0.001,0.851963849474071,0.413328721798626,0.0150480476196219,0.0291060419496789
"70_7","prot_ctdd","NP","H4N6",0,0.01,0.851963849474071,0.413328721798626,0.0150480476196219,0.0291060419496789
"70_7","prot_ctdd","NP","H4N6",0,0.1,0.845921040973128,0.395758489824939,0.016171995705164,0.0317802991482295
"70_7","prot_ctdd","NP","H4N6",0,1,0.857505411186917,0.402084195014197,0.0132395270549116,0.0371592113694622
"70_7","prot_ctdd","NP","H4N6",0,10,0.917417060111641,0.502166767915145,0.0138743846906994,0.0820742330289522
"70_7","prot_ctdd","NP","H4N6",0.5,0.001,0.874114907028847,0.461805993974103,0.0176645843619985,0.043137728951814
"70_7","prot_ctdd","NP","H4N6",0.5,0.01,0.854985253724542,0.420599778148095,0.00807425677310963,0.0204768675745425
"70_7","prot_ctdd","NP","H4N6",0.5,0.1,0.847936154323254,0.388192040449982,0.00881925752557385,0.032266406791088
"70_7","prot_ctdd","NP","H4N6",0.5,1,0.75159677480602,0,0.37520928003397,0
"70_7","prot_ctdd","NP","H4N6",0.5,10,0.75159677480602,0,0.37520928003397,0
"70_7","prot_ctdd","NP","H4N6",1,0.001,0.874613622267509,0.464318128935519,0.0153362387302504,0.0381253521458751
"70_7","prot_ctdd","NP","H4N6",1,0.01,0.860023037099857,0.429334016504718,0.0108719791872628,0.0279688953180041
"70_7","prot_ctdd","NP","H4N6",1,0.1,0.839879498246902,0.373429994338118,0.01148045806358,0.0330722293340105
"70_7","prot_ctdd","NP","H4N6",1,1,0.75159677480602,0,0.37520928003397,0
"70_7","prot_ctdd","NP","H4N6",1,10,0.75159677480602,0,0.37520928003397,0
"70_7","prot_ctdd","NP","H4N8",0,0.001,0.857548765867814,0.419041598094246,0.0122300247322866,0.0306761598069314
"70_7","prot_ctdd","NP","H4N8",0,0.01,0.857548765867814,0.419041598094246,0.0122300247322866,0.0306761598069314
"70_7","prot_ctdd","NP","H4N8",0,0.1,0.844761520621156,0.392937022687094,0.02007144928246,0.0293882119062585
"70_7","prot_ctdd","NP","H4N8",0,1,0.849973670352817,0.37300681906223,0.00577903194662595,0.0167304173114286
"70_7","prot_ctdd","NP","H4N8",0,10,0.906292225471413,0.442246379487223,0.00684946134744767,0.0167676651592984
"70_7","prot_ctdd","NP","H4N8",0.5,0.001,0.876480342397454,0.442552414219839,0.0110102582595612,0.0438591059613678
"70_7","prot_ctdd","NP","H4N8",0.5,0.01,0.866053802113094,0.43366096834851,0.0215672863903919,0.0450066846279187
"70_7","prot_ctdd","NP","H4N8",0.5,0.1,0.838602624001434,0.371497791352304,0.0196378947224573,0.0309467946640553
"70_7","prot_ctdd","NP","H4N8",0.5,1,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdd","NP","H4N8",0.5,10,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdd","NP","H4N8",1,0.001,0.872218300785408,0.431096031204417,0.0137244231295593,0.0485658272476742
"70_7","prot_ctdd","NP","H4N8",1,0.01,0.853276640561102,0.39915943032301,0.0249135819140367,0.0510609323717555
"70_7","prot_ctdd","NP","H4N8",1,0.1,0.827730160330745,0.355504781718298,0.0109466740926124,0.026942013867946
"70_7","prot_ctdd","NP","H4N8",1,1,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdd","NP","H4N8",1,10,0.583993815333938,0,0.466051737963442,0
"70_7","prot_ctdd","NP","H5N1",0,0.001,0.883208020050125,0.455237741887661,0.0355147660830443,0.0621359773655358
"70_7","prot_ctdd","NP","H5N1",0,0.01,0.883208020050125,0.455237741887661,0.0355147660830443,0.0621359773655358
"70_7","prot_ctdd","NP","H5N1",0,0.1,0.871177944862155,0.427566481493089,0.0358229451114935,0.0644197205456771
"70_7","prot_ctdd","NP","H5N1",0,1,0.866666666666667,0.40521714852345,0.0128285552802704,0.0335592064352611
"70_7","prot_ctdd","NP","H5N1",0,10,0.919298245614035,0.478148083719815,0.0114028202166189,0.0588630460315513
"70_7","prot_ctdd","NP","H5N1",0.5,0.001,0.903258145363409,0.494354022659627,0.028608778295992,0.0538295647930557
"70_7","prot_ctdd","NP","H5N1",0.5,0.01,0.881704260651629,0.45064170083834,0.037901830633852,0.0675530649975796
"70_7","prot_ctdd","NP","H5N1",0.5,0.1,0.865664160401002,0.405000431920632,0.0208638149255814,0.0419359555022609
"70_7","prot_ctdd","NP","H5N1",0.5,1,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdd","NP","H5N1",0.5,10,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdd","NP","H5N1",1,0.001,0.904761904761905,0.499711799970064,0.0264645514811314,0.0488277064611708
"70_7","prot_ctdd","NP","H5N1",1,0.01,0.881704260651629,0.449076211939367,0.0352395568989931,0.0661889282283013
"70_7","prot_ctdd","NP","H5N1",1,0.1,0.863659147869674,0.383249941797781,0.0172368409664656,0.0576231473323534
"70_7","prot_ctdd","NP","H5N1",1,1,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdd","NP","H5N1",1,10,0.758897243107769,0,0.387809283315753,0
"70_7","prot_ctdd","NP","H5N6",0,0.001,0.850590688881236,0.391752584944529,0.0135207900484071,0.0290753252722933
"70_7","prot_ctdd","NP","H5N6",0,0.01,0.850590688881236,0.391752584944529,0.0135207900484071,0.0290753252722933
"70_7","prot_ctdd","NP","H5N6",0,0.1,0.834508311014967,0.369460995189459,0.021853293567036,0.0444606667222327
"70_7","prot_ctdd","NP","H5N6",0,1,0.851047853367436,0.385924544063994,0.0212134896068134,0.0575914175322267
"70_7","prot_ctdd","NP","H5N6",0,10,0.908731190051431,0.469710387944669,0.0194883833055458,0.0917103815732587
"70_7","prot_ctdd","NP","H5N6",0.5,0.001,0.878010543062978,0.441718740322653,0.012623482339879,0.0417975278297709
"70_7","prot_ctdd","NP","H5N6",0.5,0.01,0.851059031047844,0.392386031188367,0.0115328746097481,0.0297413466093294
"70_7","prot_ctdd","NP","H5N6",0.5,0.1,0.836385019773132,0.369330886726946,0.0262439264659213,0.0579036243088178
"70_7","prot_ctdd","NP","H5N6",0.5,1,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdd","NP","H5N6",0.5,10,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdd","NP","H5N6",1,0.001,0.87564312620748,0.440121472888964,0.0137241219943005,0.0448782401711305
"70_7","prot_ctdd","NP","H5N6",1,0.01,0.842076678781898,0.379009622455481,0.0144651475427444,0.0347475747188347
"70_7","prot_ctdd","NP","H5N6",1,0.1,0.815585676629653,0.326620613538328,0.0373622203936631,0.0662214489023894
"70_7","prot_ctdd","NP","H5N6",1,1,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdd","NP","H5N6",1,10,0.583524188923199,0,0.463541662045973,0
"70_7","prot_ctdd","NP","H7N3",0,0.001,0.85828393568318,0.400903027262328,0.0170395776557945,0.0444801508038687
"70_7","prot_ctdd","NP","H7N3",0,0.01,0.85828393568318,0.400903027262328,0.0170395776557945,0.0444801508038687
"70_7","prot_ctdd","NP","H7N3",0,0.1,0.843805089266883,0.370784118493955,0.0195340273575148,0.0426403498733236
"70_7","prot_ctdd","NP","H7N3",0,1,0.870741603702187,0.401976465316909,0.0169324686458699,0.0454622042136838
"70_7","prot_ctdd","NP","H7N3",0,10,0.924649421223062,0.512438965981826,0.00835919707078252,0.0632484235231107
"70_7","prot_ctdd","NP","H7N3",0.5,0.001,0.878250313271547,0.437695911535309,0.00721628292994218,0.0254652373830952
"70_7","prot_ctdd","NP","H7N3",0.5,0.01,0.86576401037208,0.417601420916234,0.00785952205044204,0.0346803644435966
"70_7","prot_ctdd","NP","H7N3",0.5,0.1,0.85178268259699,0.366039040946404,0.014680096117013,0.0273380484317894
"70_7","prot_ctdd","NP","H7N3",0.5,1,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdd","NP","H7N3",0.5,10,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdd","NP","H7N3",1,0.001,0.878255294599323,0.440181312054317,0.010331940847498,0.0266414048997321
"70_7","prot_ctdd","NP","H7N3",1,0.01,0.855286410838575,0.397734754353028,0.00939357417102909,0.0368648867312069
"70_7","prot_ctdd","NP","H7N3",1,0.1,0.842806323742882,0.348403306409916,0.0242111747670196,0.0389725563090485
"70_7","prot_ctdd","NP","H7N3",1,1,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdd","NP","H7N3",1,10,0.584149439833253,0,0.467069905731881,0
"70_7","prot_ctdd","NP","H7N4",0,0.001,0.863294619697009,0.424497765724882,0.0049756877981612,0.0119269940956429
"70_7","prot_ctdd","NP","H7N4",0,0.01,0.863294619697009,0.424497765724882,0.0049756877981612,0.0119269940956429
"70_7","prot_ctdd","NP","H7N4",0,0.1,0.854207119967088,0.403912123477212,0.00694304121337324,0.0182553782962932
