"focgene","featname","splitrule","min.node.size","mtry","Accuracy","Kappa","AccuracySD","KappaSD","fold"
"M1","nuc_5mer","gini","25",32,0.956149707232157,0.544506904894176,0.0107387932173221,0.0758270357375206,5
"M1","nuc_5mer","gini","45",32,0.951935432821649,0.523775954654312,0.00989915506274094,0.0707916633477755,5
"M1","nuc_6mer","gini","5",61,0.958135780978003,0.551642164756692,0.00921045917943284,0.085889579014197,1
"M1","nuc_6mer","gini","25",61,0.952797119797436,0.527215247161314,0.0126126582461727,0.108532113180271,1
"M1","nuc_6mer","gini","45",61,0.949143060610856,0.513397230750074,0.0141038767631005,0.118147332856566,1
"M1","nuc_6mer","gini","5",61,0.955609273619244,0.544416837280725,0.0123972088070697,0.105600709184549,2
"M1","nuc_6mer","gini","25",61,0.948864535527773,0.511290051994441,0.0115942855538706,0.095839065888613,2
"M1","nuc_6mer","gini","45",61,0.942402278841589,0.485177119517609,0.0122858021560978,0.0852347130132994,2
"M1","nuc_6mer","gini","5",61,0.955582370628264,0.525198402875781,0.00671590947650106,0.068199877485826,3
"M1","nuc_6mer","gini","25",61,0.945458142111093,0.474900666437454,0.00653116675833552,0.0525740544619694,3
"M1","nuc_6mer","gini","45",61,0.939276784301313,0.448055121992794,0.00726131209574316,0.0535096653339056,3
"M1","nuc_6mer","gini","5",61,0.957007437885741,0.54404093521147,0.0104474677977071,0.0886845805513436,4
"M1","nuc_6mer","gini","25",61,0.952231365722424,0.524965205396498,0.0117075232783848,0.0832957511898336,4
"M1","nuc_6mer","gini","45",61,0.944363823389777,0.488156253558429,0.0127704655426316,0.0710013835333784,4
"M1","nuc_6mer","gini","5",61,0.963176926728913,0.603788978828045,0.0114668442145933,0.0832933441182181,5
"M1","nuc_6mer","gini","25",61,0.95446431397373,0.55482586726185,0.0101056862918814,0.0761700612362623,5
"M1","nuc_6mer","gini","45",61,0.949966766893496,0.535688333807953,0.0120189487493566,0.0807159596676525,5
"M1","prot_2mer","gini","5",17,0.847989397056496,0.27620352935256,0.0168414912511093,0.0302446639976794,1
"M1","prot_2mer","gini","25",17,0.847707706915651,0.279534094474727,0.0168154564313521,0.0294685806109536,1
"M1","prot_2mer","gini","45",17,0.847426016774806,0.279207117489006,0.0175004242711255,0.0296754069069994,1
"M1","prot_2mer","gini","5",17,0.850520652001899,0.287835189604412,0.0101395355963441,0.025147189136555,2
"M1","prot_2mer","gini","25",17,0.849397056496281,0.286048281149259,0.0107555938931148,0.0254583084221735,2
"M1","prot_2mer","gini","45",17,0.848834467479031,0.285129087659757,0.0106503606162879,0.0256605395205073,2
"M1","prot_2mer","gini","5",17,0.846778762462415,0.273142128777213,0.0164683687660792,0.0309404371785746,3
"M1","prot_2mer","gini","25",17,0.84649786358601,0.276094385853603,0.016031225947509,0.0285924022426013,3
"M1","prot_2mer","gini","45",17,0.846217755974046,0.275769714698693,0.0166567515201255,0.029439049210683,3
"M1","prot_2mer","gini","5",17,0.849950150340244,0.285590692755339,0.0203818040523302,0.0433634596448397,4
"M1","prot_2mer","gini","25",17,0.849669251463839,0.287015392935332,0.0210601355578011,0.0435620355232102,4
"M1","prot_2mer","gini","45",17,0.848545655958221,0.281721115799524,0.0205173337901402,0.0435961435229999,4
"M1","prot_2mer","gini","5",17,0.853290077543915,0.298317085564979,0.0252924371468566,0.0478948383253837,5
"M1","prot_2mer","gini","25",17,0.852727488526666,0.296749407553481,0.0235118701347227,0.0453523259218534,5
"M1","prot_2mer","gini","45",17,0.853290077543915,0.299439021974347,0.0225400094644503,0.0429487146539468,5
"M1","prot_ctdc","gini","5",6,0.846302421269188,0.266005682766169,0.018185110015893,0.0440673682441825,1
"M1","prot_ctdc","gini","25",6,0.845459724639975,0.264711967330428,0.0184198735982261,0.0434664411206577,1
"M1","prot_ctdc","gini","45",6,0.845177243234689,0.264021830713661,0.0179761149377495,0.0419050629721161,1
"M1","prot_ctdc","gini","5",6,0.850800759613863,0.283193923090051,0.0083164940091732,0.0236471302011218,2
"M1","prot_ctdc","gini","25",6,0.848272669726223,0.279064036234556,0.00792963750891382,0.0244813467781339,2
"M1","prot_ctdc","gini","45",6,0.850802342142744,0.28496342522879,0.00889834332913023,0.0271894904338148,2
"M1","prot_ctdc","gini","5",6,0.843682544706441,0.263744801839431,0.0212880721338968,0.0486085493487294,3
"M1","prot_ctdc","gini","25",6,0.841433771166324,0.260217844856877,0.021203709343757,0.0472883919930518,3
"M1","prot_ctdc","gini","45",6,0.842842221870549,0.263483430364561,0.019236796063954,0.0425112760491433,3
"M1","prot_ctdc","gini","5",6,0.847421269188163,0.269237449125847,0.0236064030949584,0.0401668655268345,4
"M1","prot_ctdc","gini","25",6,0.846578572558949,0.271708049533416,0.024124228786564,0.0466097627603951,4
"M1","prot_ctdc","gini","45",6,0.847422060452603,0.27666057965991,0.0235243605145402,0.0436454398504581,4
"M1","prot_ctdc","gini","5",6,0.847954581421111,0.275784133620482,0.0263761874806569,0.0610880053901967,5
"M1","prot_ctdc","gini","25",6,0.848799651843646,0.284303188773374,0.026739526488281,0.0567865938743262,5
"M1","prot_ctdc","gini","45",6,0.852732236113309,0.289494289199021,0.0221004296164861,0.0520724251145015,5
"M1","prot_ctdd","gini","5",14,0.856419528406393,0.278409283962342,0.0170911051647945,0.0401749567056794,1
"M1","prot_ctdd","gini","25",14,0.855856148124703,0.281458023213385,0.0176403657669731,0.0419655418313127,1
"M1","prot_ctdd","gini","45",14,0.853889064725431,0.275677000212861,0.0169305162944198,0.0393388142878491,1
"M1","prot_ctdd","gini","5",14,0.860915492957746,0.299045036165049,0.011104833334496,0.0254467548481071,2
"M1","prot_ctdd","gini","25",14,0.860634594081342,0.298497221730967,0.0108602337612619,0.0251113006749498,2
"M1","prot_ctdd","gini","45",14,0.85923009969932,0.296059677965125,0.0115775813075559,0.0246812614148713,2
"M1","prot_ctdd","gini","5",14,0.857179142269346,0.283798136483936,0.0196196701932026,0.0419248674487572,3
"M1","prot_ctdd","gini","25",14,0.855212058870074,0.280246926969818,0.0189969623886241,0.040566355211341,3
"M1","prot_ctdd","gini","45",14,0.854650261117265,0.282495838087698,0.0175928585152641,0.032613313193651,3
"M1","prot_ctdd","gini","5",14,0.858100965342617,0.294612854545549,0.0223272993414484,0.0490825609676266,4
"M1","prot_ctdd","gini","25",14,0.857258268713404,0.293014550588266,0.0221499681377824,0.0483464195029612,4
"M1","prot_ctdd","gini","45",14,0.857820066466213,0.290537093305885,0.0212379368986262,0.0501958115831336,4
"M1","prot_ctdd","gini","5",14,0.855821332489318,0.287326014549048,0.0268382632010215,0.0513984820040819,5
"M1","prot_ctdd","gini","25",14,0.854698528248141,0.285504601114615,0.0276338738432212,0.0507230018061613,5
"M1","prot_ctdd","gini","45",14,0.856664820382972,0.287984685891375,0.0244397871798983,0.0488680533484341,5
"M1","prot_ctdt","gini","5",6,0.85557683177718,0.283375054079172,0.0188803399451494,0.0450596267988036,1
"M1","prot_ctdt","gini","25",6,0.854452445007121,0.281413781174701,0.0188194879894896,0.0447501522028491,1
"M1","prot_ctdt","gini","45",6,0.854170754866276,0.281048799960915,0.0192246432551542,0.0453722760196379,1
"M1","prot_ctdt","gini","5",6,0.856982117423643,0.295398501320968,0.00995099912610959,0.0276783756023942,2
"M1","prot_ctdt","gini","25",6,0.85613942079443,0.297342310921025,0.00905683447065149,0.0270686238900734,2
"M1","prot_ctdt","gini","45",6,0.855015825288811,0.293772622477942,0.0100080528969775,0.0242911150414731,2
"M1","prot_ctdt","gini","5",6,0.855493749010919,0.287984537073485,0.0189429797969779,0.036026026567425,3
"M1","prot_ctdt","gini","25",6,0.85549454027536,0.29154919718444,0.0191200167529208,0.0333722305159486,3
"M1","prot_ctdt","gini","45",6,0.855775439151764,0.29010542310444,0.0184618826760373,0.0348124073556397,3
"M1","prot_ctdt","gini","5",6,0.855290394049691,0.29447239638631,0.0200168305681249,0.0415783564257787,4
"M1","prot_ctdt","gini","25",6,0.8558521918025,0.291954392508625,0.0190211915338569,0.0432753827875895,4
"M1","prot_ctdt","gini","45",6,0.855571292926096,0.291392385199434,0.0187020217218343,0.0431233955378321,4
"M1","prot_ctdt","gini","5",6,0.858070106029435,0.290311673012524,0.0256378262709564,0.0592871066737205,5
"M1","prot_ctdt","gini","25",6,0.860598195917076,0.295669668237407,0.022080644760901,0.0518597658576201,5
"M1","prot_ctdt","gini","45",6,0.86087909479348,0.298446246198583,0.0222813171050649,0.0516723832628915,5
"M1","prot_ctriad","gini","5",15,0.844336129134357,0.271508238820585,0.0212955521451859,0.035956882173606,1
"M1","prot_ctriad","gini","25",15,0.843211742364298,0.271950074407611,0.0222501645520396,0.0407581114511914,1
"M1","prot_ctriad","gini","45",15,0.843210951099858,0.271899963717873,0.0223358362121428,0.0402218314496214,1
"M1","prot_ctriad","gini","5",15,0.84799493590758,0.284733777577839,0.0150836058852003,0.0333541178369885,2
"M1","prot_ctriad","gini","25",15,0.846308751384713,0.282067959746222,0.0152938456624745,0.0337226238336934,2
"M1","prot_ctriad","gini","45",15,0.847151448013926,0.283359446352943,0.0150157146527779,0.033051145975923,2
"M1","prot_ctriad","gini","5",15,0.844242759930369,0.274967070123622,0.0206353992874938,0.0335110144596443,3
"M1","prot_ctriad","gini","25",15,0.84368096217756,0.274017899285727,0.0203315483802868,0.0331881173613075,3
"M1","prot_ctriad","gini","45",15,0.842277259059978,0.273543251771414,0.0194879163130056,0.0341430417775384,3
"M1","prot_ctriad","gini","5",15,0.846017566070581,0.28324308926779,0.023173708369868,0.0457375292268802,4
"M1","prot_ctriad","gini","25",15,0.843487893654059,0.279061583549292,0.0229264234850463,0.0438273958103539,4
"M1","prot_ctriad","gini","45",15,0.843209368570976,0.275053587835776,0.0210994987813015,0.0448155021235533,4
"M1","prot_ctriad","gini","5",15,0.851602310492167,0.291487546749044,0.0243494801905927,0.0452736810510712,5
"M1","prot_ctriad","gini","25",15,0.849074220604526,0.287242904563245,0.0246352632327162,0.0439238262475037,5
"M1","prot_ctriad","gini","45",15,0.851040512739357,0.293805264262643,0.0232872236932443,0.038038046920925,5
"M1","prot_pseaac","gini","5",5,0.85810492166482,0.28011870119027,0.0179852986062846,0.0463508181606291,1
"M1","prot_pseaac","gini","25",5,0.856417945877512,0.282154719577284,0.015662280266259,0.0391742389520081,1
"M1","prot_pseaac","gini","45",5,0.854733343883526,0.277208357211298,0.0156259979641626,0.0433749435683871,1
"M1","prot_pseaac","gini","5",5,0.86175818958696,0.294668408504113,0.0106693598241002,0.0349455424381917,2
"M1","prot_pseaac","gini","25",5,0.860914701693306,0.293088613308213,0.010466370740043,0.0339139353855464,2
"M1","prot_pseaac","gini","45",5,0.860352903940497,0.293951709797594,0.0109391228288588,0.0319712271923026,2
"M1","prot_pseaac","gini","5",5,0.857741731286596,0.282507364593659,0.0187665615273331,0.0396860813562591,3
"M1","prot_pseaac","gini","25",5,0.85858521918025,0.286122846479472,0.0196715427016568,0.0413754694629726,3
"M1","prot_pseaac","gini","45",5,0.85493115999367,0.281295376976466,0.019176354545389,0.0410696856536614,3
"M1","prot_pseaac","gini","5",5,0.859507042253521,0.294424129301673,0.0198530777220164,0.0343756571101694,4
"M1","prot_pseaac","gini","25",5,0.859507042253521,0.296495834670117,0.0204619808856182,0.0394044781696918,4
"M1","prot_pseaac","gini","45",5,0.858383446747903,0.296756174724931,0.0218356989445831,0.0413874519875851,4
"M1","prot_pseaac","gini","5",5,0.856665611647413,0.277233462128356,0.0257640211673774,0.0577452707378295,5
"M1","prot_pseaac","gini","25",5,0.856947301788258,0.281088718861631,0.0254665058926494,0.0509192374680055,5
"M1","prot_pseaac","gini","45",5,0.859194492799494,0.284201853235863,0.0225919816389557,0.0491447803903789,5
"NA","cds_compbias","gini","5",12,0.96853062193385,0.614032412068503,0.00962137175052188,0.136457607083924,1
"NA","cds_compbias","gini","25",12,0.965159835416996,0.591258437221686,0.0114796490933235,0.146030099438349,1
"NA","cds_compbias","gini","45",12,0.964035448646938,0.584061394764377,0.0120472890691489,0.147239234508779,1
"NA","cds_compbias","gini","5",12,0.969935907580313,0.638240731765806,0.00662490586180251,0.0829063479980351,2
"NA","cds_compbias","gini","25",12,0.967687134040196,0.623778530595331,0.00581239978021706,0.0792377067640878,2
"NA","cds_compbias","gini","45",12,0.965159044152556,0.607008073125455,0.00532754142553797,0.073637882085397,2
"NA","cds_compbias","gini","5",12,0.968237062826397,0.600408528672972,0.00953938468382983,0.131172448168502,3
"NA","cds_compbias","gini","25",12,0.965145592657066,0.585182283405803,0.00926723881059391,0.117515150904123,3
"NA","cds_compbias","gini","45",12,0.963740307010603,0.576255032966703,0.00909844565370811,0.118296392208949,3
"NA","cds_compbias","gini","5",12,0.969373318563064,0.628131903884977,0.00994922607178431,0.112159299034901,4
"NA","cds_compbias","gini","25",12,0.967968032916601,0.621619734669746,0.00870542794149835,0.0915381765348684,4
"NA","cds_compbias","gini","45",12,0.965720841905365,0.610668948597247,0.00672513518523441,0.0646899912997139,4
"NA","cds_compbias","gini","5",12,0.970767526507359,0.64094536000022,0.00729072236822339,0.0669213338806984,5
"NA","cds_compbias","gini","25",12,0.967114258585219,0.618484264020436,0.00965391003768144,0.0816860005090541,5
"NA","cds_compbias","gini","45",12,0.963459408134199,0.592542705177671,0.0106093215650182,0.0788513787604567,5
"NA","nuc_2mer","gini","5",4,0.966004114575091,0.580589866179595,0.00901716970046852,0.114092486156543,1
"NA","nuc_2mer","gini","25",4,0.963476024687451,0.592790865832148,0.0103335227676021,0.0896419285180804,1
"NA","nuc_2mer","gini","45",4,0.960386137047001,0.580486355878987,0.012928198901416,0.0954417854205016,1
"NA","nuc_2mer","gini","5",4,0.967688716569077,0.619038327323396,0.00739737157750431,0.0789866320436488,2
"NA","nuc_2mer","gini","25",4,0.964596455135306,0.606765008392393,0.00677986050009143,0.0498228351099131,2
"NA","nuc_2mer","gini","45",4,0.961786675106821,0.592372925399347,0.00609930505591464,0.0468499189743464,2
"NA","nuc_2mer","gini","5",4,0.966268396898243,0.574332017798761,0.00896673193636835,0.121957047623665,3
"NA","nuc_2mer","gini","25",4,0.962611963918342,0.564069803314366,0.00836693248818975,0.103881922251112,3
"NA","nuc_2mer","gini","45",4,0.958677797119798,0.54391634134421,0.00915947143942313,0.113242073391429,3
"NA","nuc_2mer","gini","5",4,0.967685551511315,0.59717190912919,0.00666694169603157,0.0856570117424242,4
"NA","nuc_2mer","gini","25",4,0.962905523025795,0.579764974257922,0.0105256545894182,0.0935103330855953,4
"NA","nuc_2mer","gini","45",4,0.960658332014559,0.571604877299097,0.0101140462299365,0.084384038886528,4
"NA","nuc_2mer","gini","5",4,0.969078968191169,0.620298198610737,0.00860816742895325,0.098296133919778,5
"NA","nuc_2mer","gini","25",4,0.964302104763412,0.601330100262125,0.0090049201800467,0.089366202419615,5
"NA","nuc_2mer","gini","45",4,0.962616711504985,0.593818700485981,0.00785569813507769,0.0711499690182988,5
"NA","nuc_3mer","gini","5",8,0.96965659123279,0.624973779873782,0.00824152281668816,0.105514060191499,1
"NA","nuc_3mer","gini","25",8,0.967689507833518,0.620414533478967,0.00870201456094002,0.0986286257673741,1
"NA","nuc_3mer","gini","45",8,0.962350055388511,0.589727297418458,0.0103550763233072,0.0912287018351499,1
"NA","nuc_3mer","gini","5",8,0.970218388985599,0.647824785179549,0.00828444153711364,0.081579039792202,2
"NA","nuc_3mer","gini","25",8,0.965161417945878,0.613873573398,0.00773411550233108,0.0652134301111524,2
"NA","nuc_3mer","gini","45",8,0.963476024687451,0.600387705519441,0.00633652092135226,0.0582479348674632,2
"NA","nuc_3mer","gini","5",8,0.969923247349264,0.611861047173889,0.00686901340336338,0.104961202907423,3
"NA","nuc_3mer","gini","25",8,0.967955372685552,0.606485881129656,0.0074959301759671,0.106890887102778,3
"NA","nuc_3mer","gini","45",8,0.964300522234531,0.579646526529633,0.00793185851801786,0.106102232133739,3
"NA","nuc_3mer","gini","5",8,0.971622092103181,0.641788105899203,0.00680659471602898,0.0789605982575377,4
"NA","nuc_3mer","gini","25",8,0.967126127551828,0.61333831641148,0.00772443444218291,0.0734925052482051,4
"NA","nuc_3mer","gini","45",8,0.965721633169805,0.615831394674331,0.00970926820314641,0.0867259210137481,4
"NA","nuc_3mer","gini","5",8,0.969923247349264,0.631548797206171,0.00870586796445138,0.0984486990373749,5
"NA","nuc_3mer","gini","25",8,0.965708972938756,0.604272914889173,0.00793538348774556,0.0825832838458716,5
"NA","nuc_3mer","gini","45",8,0.964021997151448,0.5955109680964,0.00793857512795845,0.0717733103454582,5
"NA","nuc_4mer","gini","5",16,0.969938281373635,0.624612644697354,0.00837240108129373,0.118856717658572,1
"NA","nuc_4mer","gini","25",16,0.965440734293401,0.602284681246629,0.00945740629630468,0.114031036227351,1
"NA","nuc_4mer","gini","45",16,0.961788257635702,0.58607209964566,0.0118545708152384,0.107747788796446,1
"NA","nuc_4mer","gini","5",16,0.97218388985599,0.667160013297565,0.00627095825698329,0.071378266818709,2
"NA","nuc_4mer","gini","25",16,0.967408608957113,0.638478796233888,0.0065052166068717,0.0576026191336753,2
"NA","nuc_4mer","gini","45",16,0.966004114575091,0.629830448463137,0.00680006069909344,0.064910048881828,2
"NA","nuc_4mer","gini","5",16,0.970482671308751,0.629314054814228,0.00860158935096774,0.114319357571345,3
"NA","nuc_4mer","gini","25",16,0.967669726222504,0.615359269544597,0.00786037265678147,0.0924178353881239,3
"NA","nuc_4mer","gini","45",16,0.965139262541541,0.598263123374948,0.00947463758611372,0.100268706401856,3
"NA","nuc_4mer","gini","5",16,0.969372527298623,0.623869730033642,0.00842568626173968,0.092210648148417,4
"NA","nuc_4mer","gini","25",16,0.966842063617661,0.622361033649964,0.0114627558236238,0.110381798717399,4
"NA","nuc_4mer","gini","45",16,0.965155087830353,0.613106716695343,0.0121666159105109,0.107421725976915,4
"NA","nuc_4mer","gini","5",16,0.971610223136572,0.652029040229076,0.00570854073372179,0.0674096538277218,5
"NA","nuc_4mer","gini","25",16,0.970486627630954,0.651331984208029,0.00501654645388837,0.0543669153768897,5
"NA","nuc_4mer","gini","45",16,0.965428865326792,0.617537608585673,0.00795630500707183,0.0707654484339692,5
"NA","nuc_5mer","gini","5",32,0.968532995727172,0.633576398253626,0.00997339281850555,0.102115600261667,1
"NA","nuc_5mer","gini","25",32,0.96291264440576,0.597770850837815,0.0116746642863753,0.0922794325385565,1
"NA","nuc_5mer","gini","45",32,0.960383763253679,0.584260380795271,0.0126580906353416,0.102354569812534,1
"NA","nuc_5mer","gini","5",32,0.969092419686659,0.651878215806272,0.00561804495233127,0.0637218192275613,2
"NA","nuc_5mer","gini","25",32,0.964879727805033,0.624493654932238,0.00796485059134283,0.0747775408389355,2
"NA","nuc_5mer","gini","45",32,0.96347523342301,0.618852769582465,0.00826051274646337,0.0725736177423678,2
"NA","nuc_5mer","gini","5",32,0.969357493274252,0.622612588000606,0.00612690589420368,0.0937456494098746,3
"NA","nuc_5mer","gini","25",32,0.963172179142269,0.588645163323842,0.00967958680521788,0.0986563270463996,3
"NA","nuc_5mer","gini","45",32,0.961485994619402,0.585835738071797,0.00981954261204968,0.0980093012924478,3
"NA","nuc_5mer","gini","5",32,0.968248140528565,0.628543580676543,0.00937385705628383,0.0985259122029373,4
"NA","nuc_5mer","gini","25",32,0.964874980218389,0.611861268266684,0.0110319066172411,0.107042244902713,4
"NA","nuc_5mer","gini","45",32,0.962908688083558,0.599890071802179,0.0112302662945538,0.1000976518095,4
"NA","nuc_5mer","gini","5",32,0.966833359708815,0.615804883908077,0.00619601230098531,0.054261710415614,5
"NA","nuc_5mer","gini","25",32,0.964867067573983,0.613770017670273,0.00797918292171599,0.0632442109673087,5
"NA","nuc_5mer","gini","45",32,0.962337395157462,0.600817380632412,0.00840606477599528,0.0625051268258039,5
"NA","nuc_6mer","gini","5",64,0.964317930052223,0.600892587787459,0.00936088927255347,0.0969455655370994,1
"NA","nuc_6mer","gini","25",64,0.958978477607216,0.570874668107702,0.0116302547000508,0.0946063744125537,1
"NA","nuc_6mer","gini","45",64,0.955887798702326,0.562874844140841,0.0120625751391746,0.0819456182932778,1
"NA","nuc_6mer","gini","5",64,0.966845228675423,0.635432660073801,0.00617915717666098,0.0627608857820747,2
"NA","nuc_6mer","gini","25",64,0.963474442158569,0.619615451854353,0.00699914480507953,0.0553619263998369,2
"NA","nuc_6mer","gini","45",64,0.962069947776547,0.620639471491353,0.00828775644766731,0.0627400624120596,2
"NA","nuc_6mer","gini","5",64,0.965984332964077,0.609262226122256,0.00765168710994743,0.0873489550081518,3
"NA","nuc_6mer","gini","25",64,0.961204304478557,0.580808750443486,0.00997835947249264,0.0905793337806549,3
"NA","nuc_6mer","gini","45",64,0.960081500237379,0.585447547647028,0.0113672219857286,0.0959327069247028,3
"NA","nuc_6mer","gini","5",64,0.96796724165216,0.630836812276292,0.00870929421250853,0.0907191775874151,4
"NA","nuc_6mer","gini","25",64,0.961504193701535,0.591741525607334,0.0105231596021577,0.0922576884436958,4
"NA","nuc_6mer","gini","45",64,0.958975312549454,0.581225309871034,0.00984847480126245,0.0852875974108244,4
"NA","nuc_6mer","gini","5",64,0.965428865326792,0.613219060490315,0.00714621406655909,0.0546626552565344,5
"NA","nuc_6mer","gini","25",64,0.961775597404653,0.600486231586367,0.00665457816558356,0.0440845376158733,5
"NA","nuc_6mer","gini","45",64,0.959246716252572,0.592584721768968,0.00929625772183868,0.0585768372322094,5
"NA","prot_2mer","gini","5",20,0.959542649153347,0.570783005066478,0.0133784699103755,0.117939449913229,1
"NA","prot_2mer","gini","25",20,0.956170280107612,0.55899153101714,0.0148684199794185,0.119048676651833,1
"NA","prot_2mer","gini","45",20,0.954202405443899,0.549542676963947,0.0138854865498545,0.105051907556438,1
"NA","prot_2mer","gini","5",20,0.964037031175819,0.619716570576878,0.0075746093552245,0.0582307764347048,2
"NA","prot_2mer","gini","25",20,0.960103655641716,0.594060998405215,0.00644658360415053,0.0506402323961009,2
"NA","prot_2mer","gini","45",20,0.959541066624466,0.594830507433002,0.00579002890631403,0.0422260148219186,2
"NA","prot_2mer","gini","5",20,0.961490742206045,0.570307298522106,0.012270803041759,0.140276601935902,3
"NA","prot_2mer","gini","25",20,0.954458775122646,0.530722248994281,0.0135559111790762,0.137737439835815,3
"NA","prot_2mer","gini","45",20,0.951367304953315,0.519620165689824,0.0151035042527685,0.146341891165703,3
"NA","prot_2mer","gini","5",20,0.961503402437095,0.588449493700327,0.0122232482599677,0.0885847464080996,4
"NA","prot_2mer","gini","25",20,0.957850925779395,0.569804679069086,0.0134488529241595,0.0851272197341622,4
"NA","prot_2mer","gini","45",20,0.956726539009337,0.566525207848596,0.0150626281846612,0.0971757590969894,4
"NA","prot_2mer","gini","5",20,0.966268396898243,0.622943140866203,0.00691585943498423,0.0691704237688846,5
"NA","prot_2mer","gini","25",20,0.959526032600095,0.583973000087371,0.00911013971081117,0.0665025086859983,5
"NA","prot_2mer","gini","45",20,0.957558949200823,0.577228052027239,0.0108858958019125,0.0727080559856037,5
"NA","prot_ctdc","gini","5",6,0.964317930052223,0.585207768390438,0.00917166264007989,0.114288276024856,1
"NA","prot_ctdc","gini","25",6,0.962630954264915,0.581748172623069,0.010171709119769,0.114718900033253,1
"NA","prot_ctdc","gini","45",6,0.959540275360025,0.569314336324046,0.00974406813926682,0.101990773633608,1
"NA","prot_ctdc","gini","5",6,0.964879727805032,0.602139779659035,0.00702932680874475,0.0691005015661463,2
"NA","prot_ctdc","gini","25",6,0.960945561006488,0.586131274483253,0.00798753228277001,0.0623594613101836,2
"NA","prot_ctdc","gini","45",6,0.958416679854407,0.57260013355463,0.00895502093113981,0.0688708543209235,2
"NA","prot_ctdc","gini","5",6,0.961774014875772,0.547569602072169,0.0136290547243211,0.158544968893722,3
"NA","prot_ctdc","gini","25",6,0.960650419370153,0.560726446464864,0.0128164149774627,0.141267049016188,3
"NA","prot_ctdc","gini","45",6,0.958120746953632,0.557660806181915,0.0140188594090129,0.137968510434744,3
"NA","prot_ctdc","gini","5",6,0.965156670359234,0.58188063366993,0.0109443001205186,0.108303552456808,4
"NA","prot_ctdc","gini","25",6,0.962347681595189,0.567737691236373,0.0116397788832211,0.104443373118927,4
"NA","prot_ctdc","gini","45",6,0.958133407184681,0.544599156110138,0.0113524308959299,0.0941206893176906,4
"NA","prot_ctdc","gini","5",6,0.966831777179934,0.613491529829632,0.00529623842535989,0.0479044801757804,5
"NA","prot_ctdc","gini","25",6,0.963177717993353,0.591907965963122,0.00658052053689312,0.0515003432118779,5
"NA","prot_ctdc","gini","45",6,0.959806140212059,0.579641792486928,0.00716223469215731,0.0464698651212815,5
"NA","prot_ctdd","gini","5",14,0.966284222187055,0.604372472762098,0.0113093745956325,0.121756269520264,1
"NA","prot_ctdd","gini","25",14,0.960944769742048,0.567883564996139,0.012591293358916,0.115426863752653,1
"NA","prot_ctdd","gini","45",14,0.956448805190695,0.541577203348465,0.0122247268932148,0.109763540077441,1
"NA","prot_ctdd","gini","5",14,0.968531413198291,0.62421960084335,0.00603428705037491,0.05857004357939,2
"NA","prot_ctdd","gini","25",14,0.966284222187055,0.618350286193885,0.00545069599559536,0.048606311392911,2
"NA","prot_ctdd","gini","45",14,0.962069947776547,0.592614380619869,0.00702845778199033,0.0689877620438881,2
"NA","prot_ctdd","gini","5",14,0.963737141952841,0.556277981861807,0.00920301998192288,0.138528834857712,3
"NA","prot_ctdd","gini","25",14,0.962331856306378,0.555172460778234,0.0101748835292025,0.143590640512393,3
"NA","prot_ctdd","gini","45",14,0.958957904731761,0.533027681527581,0.0103457054510455,0.137154563020093,3
"NA","prot_ctdd","gini","5",14,0.967687134040196,0.608259812747525,0.0106977378994421,0.0950887470741643,4
"NA","prot_ctdd","gini","25",14,0.963472859629688,0.582574633288726,0.0131086545914103,0.100139293773362,4
"NA","prot_ctdd","gini","45",14,0.960663870865643,0.569228498135391,0.0143819727130622,0.0999911323384441,4
"NA","prot_ctdd","gini","5",14,0.969361449596455,0.626380577921964,0.00695723450918054,0.082064180010519,5
"NA","prot_ctdd","gini","25",14,0.965428074062352,0.611477920317983,0.00784997584661553,0.0751402076938104,5
"NA","prot_ctdd","gini","45",14,0.962899984174711,0.597930127495128,0.00698638263795582,0.0606873470680489,5
"NA","prot_ctdt","gini","5",6,0.968251305586327,0.626483300683218,0.00858078298273313,0.102703554808865,1
"NA","prot_ctdt","gini","25",6,0.961788257635702,0.580412464242171,0.00869793538757749,0.0932055915300909,1
"NA","prot_ctdt","gini","45",6,0.958697578730812,0.561575949215131,0.0101701385416021,0.0994155744513969,1
"NA","prot_ctdt","gini","5",6,0.968812312074695,0.640882830463115,0.00718224867433081,0.0821005564385258,2
"NA","prot_ctdt","gini","25",6,0.966284222187055,0.626427460611883,0.00847303461052945,0.0905400108351495,2
"NA","prot_ctdt","gini","45",6,0.964037031175819,0.614437924164015,0.00875570642649041,0.0768729193636797,2
"NA","prot_ctdt","gini","5",6,0.964302104763412,0.57271470177653,0.0115320863233369,0.154360610227593,3
"NA","prot_ctdt","gini","25",6,0.960363190378224,0.548801919393132,0.00830175727291927,0.12233391545521,3
"NA","prot_ctdt","gini","45",6,0.958393733185631,0.538772340726959,0.00855392831986737,0.123386771667004,3
"NA","prot_ctdt","gini","5",6,0.967122962494065,0.600315152918604,0.0101011034621202,0.119945413434658,4
"NA","prot_ctdt","gini","25",6,0.963472068365248,0.583455641105385,0.0100007834422921,0.103369967444916,4
"NA","prot_ctdt","gini","45",6,0.962629371736034,0.584044213662954,0.00927659347230823,0.0941080094139847,4
"NA","prot_ctdt","gini","5",6,0.967955372685552,0.619386852728349,0.00718340948505724,0.0641721050451913,5
"NA","prot_ctdt","gini","25",6,0.96542649153347,0.611956696159601,0.00651842282227289,0.0684845550459938,5
