"cluster_set","featset","focgene","threshold","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","AUC","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"70_6","nuc_6mer","HA",0.899,0.972,0.924,0.965,0.978,0.769,0,0,0.988,0.976,0.971,0.911,0.993,0.911,0.976,0.942,0.231,0.226,0.248,0.973
"70_6","prot_2mer","HA",0.748,0.733,-0.035,0.715,0.749,0.769,1,0,0.108,0.031,0.944,0.142,0.764,0.142,0.031,0.051,0.231,0.007,0.05,0.487
"70_6","prot_ctdc","HA",0.716,0.309,-0.09,0.292,0.327,0.769,1,0,0.315,0.625,0.214,0.193,0.655,0.193,0.625,0.295,0.231,0.145,0.748,0.42
"70_6","prot_ctdd","HA",0.791,0.775,0.043,0.759,0.791,0.769,0.225,0,0.058,0.029,1,0.947,0.774,0.947,0.029,0.057,0.231,0.007,0.007,0.514
"70_6","prot_ctdt","HA",0.776,0.706,0.302,0.688,0.723,0.769,1,0,0.579,0.628,0.73,0.411,0.867,0.411,0.628,0.497,0.231,0.145,0.353,0.679
"70_6","prot_ctriad","HA",0.702,0.348,-0.004,0.33,0.367,0.769,1,0,0.245,0.772,0.221,0.23,0.763,0.23,0.772,0.354,0.231,0.179,0.778,0.496
"70_6","prot_pseaac","HA",0.745,0.403,-0.034,0.384,0.422,0.769,1,0,0.371,0.602,0.343,0.216,0.741,0.216,0.602,0.318,0.231,0.139,0.645,0.472
"70_6","cds_compbias","M1",0.724,0.599,0.034,0.58,0.617,0.769,1,0,0.478,0.374,0.666,0.252,0.779,0.252,0.374,0.301,0.231,0.087,0.343,0.52
"70_6","nuc_2mer","M1",0.957,0.712,0.405,0.695,0.729,0.769,1,0,0.731,0.893,0.658,0.44,0.953,0.44,0.893,0.59,0.231,0.207,0.47,0.776
"70_6","nuc_3mer","M1",0.798,0.399,0.04,0.381,0.418,0.769,1,0,0.373,0.788,0.282,0.248,0.815,0.248,0.788,0.378,0.231,0.182,0.734,0.535
"70_6","nuc_4mer","M1",0.879,0.913,0.743,0.901,0.923,0.769,0,0,0.761,0.748,0.962,0.857,0.927,0.857,0.748,0.799,0.231,0.173,0.202,0.855
"70_6","nuc_5mer","M1",0.783,0.333,-0.036,0.315,0.351,0.769,1,0,0.369,0.717,0.217,0.216,0.718,0.216,0.717,0.332,0.231,0.166,0.767,0.467
"70_6","nuc_6mer","M1",0.931,0.796,0.488,0.78,0.811,0.769,0,0,0.698,0.728,0.817,0.545,0.909,0.545,0.728,0.623,0.231,0.169,0.309,0.772
"70_6","prot_2mer","M1",0.556,0.912,0.767,0.901,0.923,0.769,0,0,0.849,0.89,0.919,0.768,0.965,0.768,0.89,0.825,0.231,0.206,0.268,0.905
"70_6","prot_ctdc","M1",0.544,0.801,0.295,0.785,0.816,0.769,0,0,0.276,0.273,0.96,0.673,0.814,0.673,0.273,0.389,0.231,0.063,0.094,0.617
"70_6","prot_ctdd","M1",0.608,0.93,0.808,0.919,0.939,0.769,0,0,0.88,0.888,0.942,0.822,0.966,0.822,0.888,0.854,0.231,0.206,0.25,0.915
"70_6","prot_ctdt","M1",0.557,0.368,0.035,0.35,0.387,0.769,1,0,0.298,0.838,0.227,0.246,0.823,0.246,0.838,0.38,0.231,0.194,0.788,0.532
"70_6","prot_ctriad","M1",0.594,0.818,0.3,0.803,0.832,0.769,0,0,0.29,0.222,0.998,0.965,0.81,0.965,0.222,0.361,0.231,0.051,0.053,0.61
"70_6","prot_pseaac","M1",0.949,0.791,0.147,0.775,0.806,0.769,0.003,0,0.22,0.104,0.998,0.941,0.787,0.941,0.104,0.187,0.231,0.024,0.025,0.551
"70_6","cds_compbias","NA",0.772,0.729,0.14,0.712,0.746,0.769,1,0,0.376,0.251,0.873,0.373,0.795,0.373,0.251,0.3,0.231,0.058,0.156,0.562
"70_6","nuc_2mer","NA",0.949,0.37,0.054,0.351,0.388,0.769,1,0,0.315,0.888,0.213,0.254,0.864,0.254,0.888,0.395,0.231,0.206,0.81,0.551
"70_6","nuc_3mer","NA",0.791,0.628,0.259,0.609,0.646,0.769,1,0,0.709,0.783,0.581,0.36,0.899,0.36,0.783,0.494,0.231,0.181,0.503,0.682
"70_6","nuc_4mer","NA",0.76,0.368,0.079,0.349,0.386,0.769,1,0,0.341,0.964,0.188,0.263,0.946,0.263,0.964,0.414,0.231,0.223,0.847,0.576
"70_6","nuc_5mer","NA",0.746,0.421,0.057,0.403,0.44,0.769,1,0,0.499,0.788,0.311,0.256,0.83,0.256,0.788,0.387,0.231,0.182,0.712,0.549
"70_6","nuc_6mer","NA",0.937,0.768,0.221,0.752,0.784,0.769,0.529,0,0.345,0.265,0.92,0.498,0.806,0.498,0.265,0.346,0.231,0.061,0.123,0.592
"70_6","prot_2mer","NA",0.821,0.722,0.095,0.705,0.739,0.769,1,0,0.338,0.204,0.878,0.335,0.786,0.335,0.204,0.254,0.231,0.047,0.141,0.541
"70_6","prot_ctdc","NA",0.679,0.96,0.885,0.952,0.967,0.769,0,0,0.923,0.879,0.984,0.944,0.964,0.944,0.879,0.91,0.231,0.203,0.215,0.932
"70_6","prot_ctdd","NA",0.808,0.433,-0.241,0.414,0.452,0.769,1,0,0.194,0.183,0.508,0.101,0.674,0.101,0.183,0.13,0.231,0.042,0.421,0.345
"70_6","prot_ctdt","NA",0.773,0.754,0.177,0.737,0.77,0.769,0.964,0,0.386,0.239,0.909,0.442,0.799,0.442,0.239,0.311,0.231,0.055,0.125,0.574
"70_6","prot_ctriad","NA",0.689,0.336,0.067,0.318,0.354,0.769,1,0,0.165,0.997,0.136,0.258,0.993,0.258,0.997,0.41,0.231,0.231,0.894,0.567
"70_6","prot_pseaac","NA",0.804,0.901,0.753,0.89,0.913,0.769,0,0,0.939,0.963,0.883,0.713,0.987,0.713,0.963,0.819,0.231,0.223,0.313,0.923
"70_6","cds_compbias","NP",0.736,0.54,0.003,0.521,0.559,0.769,1,0,0.392,0.43,0.573,0.233,0.77,0.233,0.43,0.302,0.231,0.1,0.428,0.502
"70_6","nuc_2mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.478,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_2mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.478,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_3mer","NP",0.793,0.5,-0.012,0.481,0.519,0.769,1,0,0.414,0.476,0.507,0.225,0.763,0.225,0.476,0.306,0.231,0.11,0.489,0.492
"70_6","nuc_4mer","NP",0.814,0.811,0.489,0.795,0.826,0.769,0,0.002,0.704,0.649,0.86,0.582,0.89,0.582,0.649,0.614,0.231,0.15,0.258,0.754
"70_6","nuc_5mer","NP",0.826,0.878,0.611,0.865,0.89,0.769,0,0,0.591,0.568,0.971,0.856,0.882,0.856,0.568,0.683,0.231,0.131,0.154,0.77
"70_6","nuc_6mer","NP",0.928,0.936,0.805,0.926,0.945,0.769,0,0,0.765,0.744,0.994,0.975,0.928,0.975,0.744,0.844,0.231,0.172,0.177,0.869
"70_6","prot_2mer","NP",0.8,0.712,-0.067,0.695,0.729,0.769,1,0,0.084,0.032,0.917,0.105,0.759,0.105,0.032,0.05,0.231,0.007,0.071,0.475
"70_6","prot_ctdc","NP",0.511,0.686,0.111,0.668,0.704,0.769,1,0.653,0.276,0.311,0.799,0.318,0.794,0.318,0.311,0.314,0.231,0.072,0.226,0.555
"70_6","prot_ctdd","NP",0.78,0.694,-0.012,0.676,0.711,0.769,1,0,0.21,0.125,0.865,0.218,0.766,0.218,0.125,0.158,0.231,0.029,0.133,0.495
"70_6","prot_ctdt","NP",0.565,0.77,0.115,0.753,0.786,0.769,0.456,0,0.154,0.118,0.966,0.51,0.784,0.51,0.118,0.192,0.231,0.027,0.054,0.542
"70_6","prot_ctriad","NP",0.755,0.498,-0.221,0.479,0.517,0.769,1,0,0.119,0.139,0.606,0.096,0.7,0.096,0.139,0.114,0.231,0.032,0.335,0.372
"70_6","prot_pseaac","NP",0.571,0.76,0.112,0.743,0.776,0.769,0.869,0,0.142,0.139,0.946,0.439,0.785,0.439,0.139,0.211,0.231,0.032,0.073,0.543
"70_6","cds_compbias","NS1",0.79,0.78,0.495,0.764,0.796,0.769,0.08,0,0.868,0.845,0.761,0.515,0.942,0.515,0.845,0.64,0.231,0.196,0.379,0.803
"70_6","nuc_2mer","NS1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.48,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_2mer","NS1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.48,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_3mer","NS1",0.88,0.905,0.721,0.893,0.916,0.769,0,0,0.782,0.728,0.959,0.841,0.921,0.841,0.728,0.781,0.231,0.169,0.2,0.843
"70_6","nuc_4mer","NS1",0.915,0.901,0.71,0.889,0.912,0.769,0,0,0.891,0.731,0.952,0.82,0.922,0.82,0.731,0.773,0.231,0.169,0.206,0.842
"70_6","nuc_5mer","NS1",0.865,0.826,0.527,0.811,0.84,0.769,0,0.008,0.754,0.672,0.873,0.614,0.898,0.614,0.672,0.641,0.231,0.155,0.253,0.772
"70_6","nuc_6mer","NS1",0.944,0.931,0.789,0.92,0.94,0.769,0,0,0.764,0.738,0.989,0.952,0.926,0.952,0.738,0.831,0.231,0.171,0.179,0.863
"70_6","prot_2mer","NS1",0.908,0.75,0.166,0.733,0.766,0.769,0.989,0,0.417,0.235,0.905,0.426,0.797,0.426,0.235,0.303,0.231,0.054,0.127,0.57
"70_6","prot_ctdc","NS1",0.577,0.687,0.148,0.669,0.704,0.769,1,0.038,0.38,0.372,0.781,0.339,0.805,0.339,0.372,0.355,0.231,0.086,0.254,0.577
"70_6","prot_ctdd","NS1",0.823,0.75,0.265,0.733,0.767,0.769,0.988,0.003,0.405,0.396,0.857,0.455,0.825,0.455,0.396,0.424,0.231,0.092,0.202,0.627
"70_6","prot_ctdt","NS1",0.745,0.844,0.447,0.829,0.857,0.769,0,0,0.383,0.367,0.987,0.897,0.838,0.897,0.367,0.521,0.231,0.085,0.095,0.677
"70_6","prot_ctriad","NS1",0.832,0.674,-0.026,0.656,0.692,0.769,1,0,0.165,0.142,0.834,0.206,0.764,0.206,0.142,0.168,0.231,0.033,0.16,0.488
"70_6","prot_pseaac","NS1",0.717,0.725,0.102,0.707,0.742,0.769,1,0,0.27,0.207,0.881,0.343,0.787,0.343,0.207,0.258,0.231,0.048,0.14,0.544
"70_6","cds_compbias","PA",0.815,0.82,0.516,0.805,0.834,0.769,0,0,0.746,0.678,0.863,0.598,0.899,0.598,0.678,0.635,0.231,0.157,0.263,0.77
"70_6","nuc_2mer","PA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.489,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_2mer","PA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.489,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_3mer","PA",0.832,0.73,0.329,0.712,0.746,0.769,1,0,0.656,0.607,0.767,0.439,0.866,0.439,0.607,0.51,0.231,0.14,0.32,0.687
"70_6","nuc_4mer","PA",0.858,0.84,0.577,0.826,0.854,0.769,0,0,0.801,0.744,0.869,0.631,0.919,0.631,0.744,0.683,0.231,0.172,0.273,0.807
"70_6","nuc_5mer","PA",0.796,0.872,0.634,0.859,0.885,0.769,0,0.066,0.733,0.696,0.925,0.738,0.91,0.738,0.696,0.716,0.231,0.161,0.218,0.811
"70_6","nuc_6mer","PA",0.95,0.988,0.967,0.984,0.992,0.769,0,0.151,0.971,0.968,0.995,0.982,0.99,0.982,0.968,0.975,0.231,0.224,0.228,0.981
"70_6","prot_2mer","PA",0.767,0.764,0.435,0.747,0.78,0.769,0.733,0,0.71,0.741,0.77,0.493,0.908,0.493,0.741,0.592,0.231,0.172,0.348,0.756
"70_6","prot_ctdc","PA",0.576,0.812,0.267,0.797,0.827,0.769,0,0,0.246,0.194,0.998,0.968,0.804,0.968,0.194,0.323,0.231,0.045,0.046,0.596
"70_6","prot_ctdd","PA",0.869,0.585,-0.127,0.566,0.604,0.769,1,0.067,0.221,0.154,0.715,0.14,0.737,0.14,0.154,0.146,0.231,0.036,0.255,0.434
"70_6","prot_ctdt","PA",0.264,0.754,0.492,0.737,0.77,0.769,0.964,0,0.731,0.987,0.684,0.485,0.994,0.485,0.987,0.65,0.231,0.228,0.472,0.835
"70_6","prot_ctriad","PA",0.595,0.759,0.491,0.742,0.775,0.769,0.879,0,0.776,0.951,0.701,0.49,0.98,0.49,0.951,0.647,0.231,0.22,0.45,0.826
"70_6","prot_pseaac","PA",0.77,0.542,0.143,0.522,0.561,0.769,1,0,0.613,0.73,0.485,0.299,0.856,0.299,0.73,0.424,0.231,0.169,0.565,0.607
"70_6","cds_compbias","PB1",0.797,0.752,0.338,0.735,0.768,0.769,0.981,0,0.693,0.54,0.815,0.468,0.855,0.468,0.54,0.502,0.231,0.125,0.267,0.678
"70_6","nuc_2mer","PB1",0.999,0.745,0.47,0.728,0.761,0.769,0.998,0,0.804,0.956,0.681,0.474,0.981,0.474,0.956,0.634,0.231,0.221,0.467,0.819
"70_6","nuc_3mer","PB1",0.761,0.518,-0.047,0.499,0.537,0.769,1,0,0.439,0.379,0.56,0.206,0.75,0.206,0.379,0.267,0.231,0.088,0.426,0.469
"70_6","nuc_4mer","PB1",0.805,0.603,-0.186,0.584,0.622,0.769,1,0.002,0.114,0.058,0.767,0.07,0.73,0.07,0.058,0.064,0.231,0.013,0.193,0.413
"70_6","nuc_5mer","PB1",0.867,0.922,0.766,0.912,0.932,0.769,0,0,0.749,0.733,0.98,0.915,0.924,0.915,0.733,0.814,0.231,0.17,0.185,0.856
"70_6","nuc_6mer","PB1",0.937,0.936,0.803,0.926,0.945,0.769,0,0,0.762,0.746,0.993,0.968,0.928,0.968,0.746,0.843,0.231,0.173,0.178,0.869
"70_6","prot_2mer","PB1",Inf,0.5,0,0.481,0.519,0.769,1,0,0.038,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","prot_2mer","PB1",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.038,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","prot_ctdc","PB1",0.346,0.965,0.897,0.957,0.972,0.769,0,0,0.879,0.85,1,1,0.957,1,0.85,0.919,0.231,0.197,0.197,0.925
"70_6","prot_ctdd","PB1",0.93,0.757,0.117,0.741,0.773,0.769,0.919,0,0.177,0.15,0.94,0.431,0.786,0.431,0.15,0.223,0.231,0.035,0.081,0.545
"70_6","prot_ctdt","PB1",0.583,0.97,0.912,0.963,0.976,0.769,0,0,0.965,0.875,0.999,0.994,0.964,0.994,0.875,0.931,0.231,0.203,0.204,0.937
"70_6","prot_ctriad","PB1",0.963,0.742,0.049,0.725,0.758,0.769,0.999,0,0.152,0.104,0.934,0.322,0.776,0.322,0.104,0.157,0.231,0.024,0.075,0.519
"70_6","prot_pseaac","PB1",0.615,0.784,0.243,0.768,0.799,0.769,0.031,0,0.313,0.251,0.944,0.576,0.807,0.576,0.251,0.349,0.231,0.058,0.101,0.598
"70_6","cds_compbias","PB2",0.903,0.568,0.012,0.549,0.587,0.769,1,0,0.445,0.395,0.62,0.239,0.773,0.239,0.395,0.297,0.231,0.091,0.383,0.508
"70_6","nuc_2mer","PB2",Inf,0.5,0,0.481,0.519,0.769,1,0,0.489,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_2mer","PB2",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.489,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_6","nuc_3mer","PB2",0.784,0.458,-0.01,0.439,0.477,0.769,1,0,0.467,0.557,0.428,0.227,0.762,0.227,0.557,0.322,0.231,0.129,0.569,0.492
"70_6","nuc_4mer","PB2",0.919,0.798,0.509,0.782,0.813,0.769,0,0,0.75,0.79,0.8,0.543,0.927,0.543,0.79,0.644,0.231,0.183,0.336,0.795
"70_6","nuc_5mer","PB2",0.896,0.593,0.035,0.574,0.612,0.769,1,0,0.494,0.387,0.655,0.252,0.78,0.252,0.387,0.305,0.231,0.09,0.355,0.521
"70_6","nuc_6mer","PB2",0.951,0.743,0.451,0.726,0.759,0.769,0.999,0,0.815,0.9,0.695,0.471,0.958,0.471,0.9,0.618,0.231,0.208,0.442,0.798
"70_6","prot_2mer","PB2",0.987,0.625,-0.161,0.606,0.643,0.769,1,0,0.117,0.058,0.795,0.079,0.737,0.079,0.058,0.067,0.231,0.013,0.171,0.427
"70_6","prot_ctdc","PB2",0.456,0.951,0.854,0.942,0.958,0.769,0,0,0.912,0.82,0.99,0.96,0.948,0.96,0.82,0.885,0.231,0.19,0.198,0.905
"70_6","prot_ctdd","PB2",0.982,0.73,-0.065,0.713,0.747,0.769,1,0,0.07,0.005,0.949,0.028,0.76,0.028,0.005,0.008,0.231,0.001,0.04,0.477
"70_6","prot_ctdt","PB2",0.433,0.981,0.945,0.975,0.986,0.769,0,0,0.972,0.93,0.996,0.986,0.979,0.986,0.93,0.958,0.231,0.215,0.218,0.963
"70_6","prot_ctriad","PB2",0.992,0.727,-0.074,0.71,0.744,0.769,1,0,0.018,0.002,0.946,0.009,0.759,0.009,0.002,0.003,0.231,0,0.042,0.474
"70_6","prot_pseaac","PB2",0.844,0.661,-0.07,0.643,0.679,0.769,1,0,0.216,0.11,0.827,0.161,0.755,0.161,0.11,0.131,0.231,0.025,0.158,0.469
"70_7","cds_compbias","HA",0.891,0.769,0.002,0.752,0.785,0.769,0.492,0,0.04,0.002,1,1,0.769,1,0.002,0.003,0.231,0,0,0.501
"70_7","nuc_2mer","HA",1,0.936,0.802,0.926,0.945,0.769,0,0,0.843,0.725,1,1,0.923,1,0.725,0.841,0.231,0.168,0.168,0.862
"70_7","nuc_3mer","HA",0.834,0.658,-0.138,0.64,0.676,0.769,1,0,0.068,0.039,0.845,0.07,0.745,0.07,0.039,0.05,0.231,0.009,0.128,0.442
"70_7","nuc_4mer","HA",0.767,0.769,0.002,0.752,0.785,0.769,0.492,0,0.028,0.002,1,1,0.769,1,0.002,0.003,0.231,0,0,0.501
"70_7","nuc_5mer","HA",Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_7","nuc_5mer","HA",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.026,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_7","nuc_6mer","HA",0.781,0.475,0.068,0.456,0.494,0.769,1,0,0.34,0.699,0.408,0.262,0.818,0.262,0.699,0.381,0.231,0.162,0.617,0.553
"70_7","prot_2mer","HA",0.644,0.342,0.054,0.324,0.36,0.769,1,0,0.164,0.945,0.16,0.253,0.906,0.253,0.945,0.399,0.231,0.219,0.864,0.552
"70_7","prot_ctdc","HA",0.386,0.254,0.008,0.238,0.271,0.769,1,0,0.133,0.984,0.034,0.235,0.875,0.235,0.984,0.379,0.231,0.228,0.97,0.509
"70_7","prot_ctdd","HA",0.777,0.634,-0.1,0.616,0.653,0.769,1,0,0.126,0.117,0.79,0.143,0.748,0.143,0.117,0.129,0.231,0.027,0.188,0.453
"70_7","prot_ctdt","HA",0.906,0.758,0.147,0.741,0.774,0.769,0.912,0,0.244,0.188,0.929,0.444,0.792,0.444,0.188,0.264,0.231,0.043,0.098,0.559
"70_7","prot_ctriad","HA",0.78,0.772,0.032,0.756,0.788,0.769,0.35,0,0.054,0.024,0.997,0.714,0.772,0.714,0.024,0.047,0.231,0.006,0.008,0.511
"70_7","prot_pseaac","HA",0.942,0.762,0.003,0.746,0.778,0.769,0.789,0,0.047,0.015,0.987,0.257,0.769,0.257,0.015,0.028,0.231,0.003,0.013,0.501
"70_7","cds_compbias","M1",0.773,0.698,-0.113,0.68,0.716,0.769,1,0,0.058,0.008,0.906,0.025,0.752,0.025,0.008,0.012,0.231,0.002,0.074,0.457
"70_7","nuc_2mer","M1",0.942,0.887,0.689,0.875,0.899,0.769,0,0.05,0.875,0.785,0.918,0.743,0.934,0.743,0.785,0.763,0.231,0.182,0.245,0.851
"70_7","nuc_3mer","M1",0.657,0.296,-0.017,0.279,0.314,0.769,1,0,0.201,0.832,0.135,0.225,0.727,0.225,0.832,0.354,0.231,0.193,0.857,0.483
"70_7","nuc_4mer","M1",0.8,0.886,0.668,0.873,0.898,0.769,0,0.001,0.777,0.707,0.94,0.779,0.914,0.779,0.707,0.741,0.231,0.164,0.21,0.823
"70_7","nuc_5mer","M1",0.668,0.265,-0.048,0.248,0.282,0.769,1,0,0.207,0.803,0.103,0.212,0.634,0.212,0.803,0.336,0.231,0.186,0.875,0.453
"70_7","nuc_6mer","M1",0.853,0.91,0.733,0.899,0.921,0.769,0,0,0.849,0.725,0.966,0.867,0.921,0.867,0.725,0.789,0.231,0.168,0.194,0.846
"70_7","prot_2mer","M1",0.884,0.819,0.303,0.804,0.834,0.769,0,0,0.225,0.22,1,1,0.81,1,0.22,0.361,0.231,0.051,0.051,0.61
"70_7","prot_ctdc","M1",0.844,0.792,0.148,0.776,0.807,0.769,0.002,0,0.108,0.102,1,0.984,0.787,0.984,0.102,0.185,0.231,0.024,0.024,0.551
"70_7","prot_ctdd","M1",0.87,0.724,0.013,0.707,0.741,0.769,1,0,0.094,0.097,0.913,0.252,0.771,0.252,0.097,0.14,0.231,0.022,0.089,0.505
"70_7","prot_ctdt","M1",0.837,0.813,0.282,0.798,0.828,0.769,0,0,0.214,0.21,0.995,0.929,0.807,0.929,0.21,0.343,0.231,0.049,0.052,0.603
"70_7","prot_ctriad","M1",0.882,0.769,0.096,0.753,0.785,0.769,0.474,0,0.119,0.097,0.972,0.508,0.781,0.508,0.097,0.163,0.231,0.022,0.044,0.534
"70_7","prot_pseaac","M1",0.852,0.704,-0.011,0.686,0.721,0.769,1,0,0.096,0.107,0.884,0.217,0.767,0.217,0.107,0.143,0.231,0.025,0.114,0.495
"70_7","cds_compbias","NA",0.428,0.233,0.001,0.217,0.249,0.769,1,0,0.067,1,0.001,0.232,1,0.232,1,0.376,0.231,0.231,0.999,0.501
"70_7","nuc_2mer","NA",0.84,0.945,0.851,0.936,0.954,0.769,0,0,0.965,0.924,0.952,0.852,0.977,0.852,0.924,0.887,0.231,0.214,0.251,0.938
"70_7","nuc_3mer","NA",0.845,0.846,0.62,0.832,0.86,0.769,0,0,0.875,0.867,0.84,0.62,0.955,0.62,0.867,0.723,0.231,0.201,0.324,0.853
"70_7","nuc_4mer","NA",0.755,0.675,-0.114,0.657,0.693,0.769,1,0,0.093,0.04,0.866,0.084,0.75,0.084,0.04,0.055,0.231,0.009,0.112,0.453
"70_7","nuc_5mer","NA",0.822,0.708,-0.063,0.69,0.725,0.769,1,0,0.087,0.044,0.908,0.125,0.759,0.125,0.044,0.065,0.231,0.01,0.081,0.476
"70_7","nuc_6mer","NA",0.806,0.91,0.733,0.899,0.921,0.769,0,0,0.76,0.731,0.964,0.859,0.923,0.859,0.731,0.79,0.231,0.169,0.197,0.848
"70_7","prot_2mer","NA",0.931,0.782,0.219,0.765,0.797,0.769,0.056,0,0.25,0.222,0.95,0.573,0.802,0.573,0.222,0.32,0.231,0.051,0.09,0.586
"70_7","prot_ctdc","NA",0.873,0.82,0.31,0.805,0.834,0.769,0,0,0.264,0.23,0.998,0.966,0.811,0.966,0.23,0.371,0.231,0.053,0.055,0.614
"70_7","prot_ctdd","NA",0.774,0.445,-0.204,0.426,0.464,0.769,1,0,0.174,0.225,0.511,0.122,0.686,0.122,0.225,0.158,0.231,0.052,0.428,0.368
"70_7","prot_ctdt","NA",0.91,0.783,0.247,0.767,0.798,0.769,0.042,0,0.285,0.261,0.94,0.567,0.808,0.567,0.261,0.357,0.231,0.06,0.106,0.6
"70_7","prot_ctriad","NA",0.924,0.545,-0.141,0.525,0.564,0.769,1,0,0.181,0.191,0.651,0.141,0.728,0.141,0.191,0.163,0.231,0.044,0.312,0.421
"70_7","prot_pseaac","NA",0.937,0.788,0.235,0.772,0.803,0.769,0.01,0,0.238,0.227,0.957,0.611,0.804,0.611,0.227,0.331,0.231,0.052,0.086,0.592
"70_7","cds_compbias","NP",0.834,0.696,-0.049,0.678,0.713,0.769,1,0,0.183,0.078,0.882,0.166,0.761,0.166,0.078,0.106,0.231,0.018,0.109,0.48
"70_7","nuc_2mer","NP",0.999,0.936,0.802,0.926,0.945,0.769,0,0,0.739,0.725,1,1,0.923,1,0.725,0.841,0.231,0.168,0.168,0.862
"70_7","nuc_3mer","NP",0.945,0.699,-0.113,0.681,0.716,0.769,1,0,0.06,0.006,0.907,0.021,0.752,0.021,0.006,0.01,0.231,0.001,0.073,0.457
"70_7","nuc_4mer","NP",0.796,0.679,-0.115,0.661,0.697,0.769,1,0,0.069,0.034,0.873,0.075,0.75,0.075,0.034,0.047,0.231,0.008,0.105,0.454
"70_7","nuc_5mer","NP",0.799,0.58,0.014,0.561,0.599,0.769,1,0,0.441,0.375,0.641,0.24,0.773,0.24,0.375,0.293,0.231,0.087,0.363,0.508
"70_7","nuc_6mer","NP",0.875,0.934,0.795,0.924,0.943,0.769,0,0,0.751,0.725,0.997,0.985,0.923,0.985,0.725,0.835,0.231,0.168,0.17,0.861
"70_7","prot_2mer","NP",Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_7","prot_2mer","NP",-Inf,0.5,0,0.481,0.519,0.769,1,0,0.023,0.5,0.5,0.231,0.769,0.231,0.5,0.316,0.231,0.116,0.5,0.5
"70_7","prot_ctdc","NP",0.816,0.964,0.893,0.956,0.97,0.769,0,0,0.867,0.851,0.998,0.991,0.957,0.991,0.851,0.916,0.231,0.197,0.199,0.924
"70_7","prot_ctdd","NP",0.906,0.551,-0.197,0.532,0.57,0.769,1,0.006,0.105,0.108,0.684,0.094,0.718,0.094,0.108,0.101,0.231,0.025,0.268,0.396
"70_7","prot_ctdt","NP",0.822,0.957,0.873,0.949,0.965,0.769,0,0,0.839,0.828,0.996,0.985,0.951,0.985,0.828,0.9,0.231,0.192,0.195,0.912
"70_7","prot_ctriad","NP",0.874,0.795,0.166,0.779,0.81,0.769,0.001,0,0.135,0.115,1,1,0.79,1,0.115,0.206,0.231,0.027,0.027,0.557
"70_7","prot_pseaac","NP",0.842,0.792,0.153,0.776,0.807,0.769,0.002,0,0.123,0.107,0.999,0.957,0.788,0.957,0.107,0.192,0.231,0.025,0.026,0.553
"70_7","cds_compbias","NS1",0.732,0.405,-0.214,0.387,0.424,0.769,1,0,0.183,0.254,0.451,0.122,0.667,0.122,0.254,0.165,0.231,0.059,0.481,0.352
"70_7","nuc_2mer","NS1",0.83,0.916,0.767,0.905,0.926,0.769,0,0.083,0.899,0.84,0.939,0.805,0.951,0.805,0.84,0.822,0.231,0.194,0.242,0.889
"70_7","nuc_3mer","NS1",0.903,0.764,-0.006,0.747,0.78,0.769,0.733,0,0.093,0.003,0.993,0.118,0.768,0.118,0.003,0.006,0.231,0.001,0.006,0.498
