"name","relGini","focgene"
"DPC_MR",0.0507056633811084,"HA"
"DPC_MS",0.0478126944970767,"HA"
"DPC_MT",0.0720480344812769,"HA"
"DPC_MV",0.0516746178886406,"HA"
"DPC_MW",0.0251834159920876,"HA"
"DPC_MY",0.00394147087310121,"HA"
"DPC_NA",0.133084440090705,"HA"
"DPC_NC",0.0371730490357088,"HA"
"DPC_ND",0.32227637860228,"HA"
"DPC_NE",0.0687140479744741,"HA"
"DPC_NF",0.0054336297940703,"HA"
"DPC_NG",0.321690299642346,"HA"
"DPC_NH",0.0369700598449261,"HA"
"DPC_NI",0.0157846541616744,"HA"
"DPC_NK",0.849049688111349,"HA"
"DPC_NL",0.00753554509159026,"HA"
"DPC_NM",0.0386835142868498,"HA"
"DPC_NN",0.0716860405974008,"HA"
"DPC_NP",0.156009149922093,"HA"
"DPC_NQ",0.0295552204509559,"HA"
"DPC_NR",0.0654882922920991,"HA"
"DPC_NS",0.84313218521552,"HA"
"DPC_NT",0.160623162236031,"HA"
"DPC_NV",0.106872336956469,"HA"
"DPC_NW",0.0175838423284424,"HA"
"DPC_NY",0.0689109951058882,"HA"
"DPC_PA",0.00186854197573704,"HA"
"DPC_PC",0,"HA"
"DPC_PD",0.00293612289483331,"HA"
"DPC_PE",0.0253409697261484,"HA"
"DPC_PF",0.0143674088919271,"HA"
"DPC_PG",0.00337083803037971,"HA"
"DPC_PH",0,"HA"
"DPC_PI",0.00314095751068641,"HA"
"DPC_PK",0.0484209037278546,"HA"
"DPC_PL",0.00556098040696613,"HA"
"DPC_PM",0.00539900430283037,"HA"
"DPC_PN",0.015719484313503,"HA"
"DPC_PP",0.00360192999878828,"HA"
"DPC_PQ",0.00159062197945865,"HA"
"DPC_PR",0.00166826616157952,"HA"
"DPC_PS",0.00591191174875487,"HA"
"DPC_PT",0.390786401636143,"HA"
"DPC_PV",0.00483438212650802,"HA"
"DPC_PW",0.0025817591367674,"HA"
"DPC_PY",0.0046891046796959,"HA"
"DPC_QA",0.00255802453992526,"HA"
"DPC_QC",0.03597258154761,"HA"
"DPC_QD",0.00480288689728653,"HA"
"DPC_QE",0.0211475218138667,"HA"
"DPC_QF",0.121527741852081,"HA"
"DPC_QG",0.0702964811919237,"HA"
"DPC_QH",0.000269796579193233,"HA"
"DPC_QI",0.0398196150013453,"HA"
"DPC_QK",0.0111291733799359,"HA"
"DPC_QL",0.00432685436480871,"HA"
"DPC_QM",0.000584349207000682,"HA"
"DPC_QN",0.00873183551060894,"HA"
"DPC_QP",0.00136712714587374,"HA"
"DPC_QQ",0.00202009971213923,"HA"
"DPC_QR",0.00863067984951615,"HA"
"DPC_QS",0.00932312696581705,"HA"
"DPC_QT",0.275264721179523,"HA"
"DPC_QV",0.0462773067398337,"HA"
"DPC_QW",9.79404888287158e-05,"HA"
"DPC_QY",0.0127315132991855,"HA"
"DPC_RA",0.161592871337177,"HA"
"DPC_RC",0.0637597438265341,"HA"
"DPC_RD",0.0639355983871742,"HA"
"DPC_RE",0.279851944019791,"HA"
"DPC_RF",0.00250608914054207,"HA"
"DPC_RG",0.114471094136802,"HA"
"DPC_RH",0.012351263582486,"HA"
"DPC_RI",0.0600546032526492,"HA"
"DPC_RK",0.190527244259964,"HA"
